country_code,country,gleam_region,fbs_item_code,fbs_item,footprint_type,footprint,source
130,Malawi,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
130,Malawi,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_oxytetracycline,0.0020006366834841747,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
130,Malawi,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_streptomycin,0.019959129939971128,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
130,Malawi,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
130,Malawi,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
130,Malawi,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
130,Malawi,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
130,Malawi,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
130,Malawi,Sub-Saharan Africa,2733,Pigmeat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
130,Malawi,Sub-Saharan Africa,2733,Pigmeat,mg_abx_oxytetracycline,1.8295238489722796e-05,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
130,Malawi,Sub-Saharan Africa,2733,Pigmeat,mg_abx_streptomycin,0.005348755475117059,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
130,Malawi,Sub-Saharan Africa,2733,Pigmeat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
130,Malawi,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
130,Malawi,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_oxytetracycline,8.736313310645963e-05,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
130,Malawi,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_streptomycin,0.025541292440054788,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
130,Malawi,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
131,Malaysia,East Asia and Southeast Asia,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
131,Malaysia,East Asia and Southeast Asia,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019323966561908936,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
131,Malaysia,East Asia and Southeast Asia,2731,Bovine Meat,mg_abx_streptomycin,8.168172400078878e-06,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
131,Malaysia,East Asia and Southeast Asia,2731,Bovine Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
131,Malaysia,East Asia and Southeast Asia,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
131,Malaysia,East Asia and Southeast Asia,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
131,Malaysia,East Asia and Southeast Asia,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
131,Malaysia,East Asia and Southeast Asia,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
131,Malaysia,East Asia and Southeast Asia,2733,Pigmeat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
131,Malaysia,East Asia and Southeast Asia,2733,Pigmeat,mg_abx_oxytetracycline,1.4445199903014953e-08,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
131,Malaysia,East Asia and Southeast Asia,2733,Pigmeat,mg_abx_streptomycin,3.9988190169295374e-06,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
131,Malaysia,East Asia and Southeast Asia,2733,Pigmeat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
131,Malaysia,East Asia and Southeast Asia,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
131,Malaysia,East Asia and Southeast Asia,2734,Poultry Meat,mg_abx_oxytetracycline,9.181327033440619e-08,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
131,Malaysia,East Asia and Southeast Asia,2734,Poultry Meat,mg_abx_streptomycin,2.5416377335358782e-05,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
131,Malaysia,East Asia and Southeast Asia,2734,Poultry Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
132,Maldives,South Asia,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019323671497584538,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
133,Mali,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
133,Mali,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019323671497584538,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
133,Mali,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
133,Mali,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
133,Mali,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
133,Mali,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
133,Mali,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
133,Mali,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
133,Mali,Sub-Saharan Africa,2733,Pigmeat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
133,Mali,Sub-Saharan Africa,2733,Pigmeat,mg_abx_oxytetracycline,3.6847572088862972e-06,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
133,Mali,Sub-Saharan Africa,2733,Pigmeat,mg_abx_streptomycin,0.008327450529660885,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
133,Mali,Sub-Saharan Africa,2733,Pigmeat,mg_abx_tetracycline,0.000675296202933185,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
133,Mali,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
133,Mali,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_oxytetracycline,2.02173090174956e-05,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
133,Mali,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_streptomycin,0.04569056552221177,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
133,Mali,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_tetracycline,0.0037051754672238193,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
134,Malta,Western Europe,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
134,Malta,Western Europe,2731,Bovine Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
134,Malta,Western Europe,2731,Bovine Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
134,Malta,Western Europe,2731,Bovine Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
134,Malta,Western Europe,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
134,Malta,Western Europe,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
134,Malta,Western Europe,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
134,Malta,Western Europe,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
134,Malta,Western Europe,2733,Pigmeat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
134,Malta,Western Europe,2733,Pigmeat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
134,Malta,Western Europe,2733,Pigmeat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
134,Malta,Western Europe,2733,Pigmeat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
134,Malta,Western Europe,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
134,Malta,Western Europe,2734,Poultry Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
134,Malta,Western Europe,2734,Poultry Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
134,Malta,Western Europe,2734,Poultry Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
135,Martinique,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019323671497584538,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
136,Mauritania,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
136,Mauritania,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019323671497584538,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
136,Mauritania,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
136,Mauritania,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
136,Mauritania,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
136,Mauritania,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
136,Mauritania,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
136,Mauritania,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
136,Mauritania,Sub-Saharan Africa,2733,Pigmeat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
136,Mauritania,Sub-Saharan Africa,2733,Pigmeat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
136,Mauritania,Sub-Saharan Africa,2733,Pigmeat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
136,Mauritania,Sub-Saharan Africa,2733,Pigmeat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
136,Mauritania,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
136,Mauritania,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_oxytetracycline,8.3848872887729e-06,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
136,Mauritania,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_streptomycin,0.00513433113537087,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
136,Mauritania,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
137,Mauritius,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
137,Mauritius,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019323671497584538,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
137,Mauritius,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
137,Mauritius,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
137,Mauritius,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
137,Mauritius,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
137,Mauritius,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
137,Mauritius,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
137,Mauritius,Sub-Saharan Africa,2733,Pigmeat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
137,Mauritius,Sub-Saharan Africa,2733,Pigmeat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
137,Mauritius,Sub-Saharan Africa,2733,Pigmeat,mg_abx_streptomycin,3.1312269775699244,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
137,Mauritius,Sub-Saharan Africa,2733,Pigmeat,mg_abx_tetracycline,0.32437859616151965,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
137,Mauritius,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
137,Mauritius,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
137,Mauritius,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
137,Mauritius,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
138,Mexico,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
138,Mexico,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019325024962596573,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
138,Mexico,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_streptomycin,0.007099461718544655,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
138,Mexico,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_tetracycline,0.00016746917452170918,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
138,Mexico,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
138,Mexico,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
138,Mexico,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
138,Mexico,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
138,Mexico,Latin America and the Caribbean,2733,Pigmeat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
138,Mexico,Latin America and the Caribbean,2733,Pigmeat,mg_abx_oxytetracycline,1.873676080685377e-08,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
138,Mexico,Latin America and the Caribbean,2733,Pigmeat,mg_abx_streptomycin,0.000982817545299963,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
138,Mexico,Latin America and the Caribbean,2733,Pigmeat,mg_abx_tetracycline,2.3183679205833874e-05,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
138,Mexico,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
138,Mexico,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_oxytetracycline,1.227794103615327e-07,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
138,Mexico,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_streptomycin,0.00644026787494444,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
138,Mexico,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_tetracycline,0.0001519194535408697,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
140,Monaco,Western Europe,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019323671497584538,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
141,Mongolia,East Asia and Southeast Asia,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
141,Mongolia,East Asia and Southeast Asia,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019324151919749002,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
141,Mongolia,East Asia and Southeast Asia,2731,Bovine Meat,mg_abx_streptomycin,4.521298029816572e-05,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
141,Mongolia,East Asia and Southeast Asia,2731,Bovine Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
141,Mongolia,East Asia and Southeast Asia,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
141,Mongolia,East Asia and Southeast Asia,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
141,Mongolia,East Asia and Southeast Asia,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
141,Mongolia,East Asia and Southeast Asia,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
141,Mongolia,East Asia and Southeast Asia,2733,Pigmeat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
141,Mongolia,East Asia and Southeast Asia,2733,Pigmeat,mg_abx_oxytetracycline,2.2066508928897967e-07,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
141,Mongolia,East Asia and Southeast Asia,2733,Pigmeat,mg_abx_streptomycin,0.00020766998428701374,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
141,Mongolia,East Asia and Southeast Asia,2733,Pigmeat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
141,Mongolia,East Asia and Southeast Asia,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
141,Mongolia,East Asia and Southeast Asia,2734,Poultry Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
141,Mongolia,East Asia and Southeast Asia,2734,Poultry Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
141,Mongolia,East Asia and Southeast Asia,2734,Poultry Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
142,Montserrat,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019323671497584538,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
143,Morocco,Near East and North Africa,2731,Bovine Meat,mg_abx_kasugamycin,0.00020542733011895493,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
143,Morocco,Near East and North Africa,2731,Bovine Meat,mg_abx_oxytetracycline,0.0170014578498963,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
143,Morocco,Near East and North Africa,2731,Bovine Meat,mg_abx_streptomycin,0.014247564847249988,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
143,Morocco,Near East and North Africa,2731,Bovine Meat,mg_abx_tetracycline,8.982612298579802e-06,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
143,Morocco,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
143,Morocco,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
143,Morocco,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
143,Morocco,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
143,Morocco,Near East and North Africa,2733,Pigmeat,mg_abx_kasugamycin,0.0004970051711499848,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
143,Morocco,Near East and North Africa,2733,Pigmeat,mg_abx_oxytetracycline,0.03645773908544607,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
143,Morocco,Near East and North Africa,2733,Pigmeat,mg_abx_streptomycin,0.034470162277227635,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
143,Morocco,Near East and North Africa,2733,Pigmeat,mg_abx_tetracycline,2.1732282458446265e-05,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
143,Morocco,Near East and North Africa,2734,Poultry Meat,mg_abx_kasugamycin,0.0010075803270750375,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
143,Morocco,Near East and North Africa,2734,Poultry Meat,mg_abx_oxytetracycline,0.07391090234963493,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
143,Morocco,Near East and North Africa,2734,Poultry Meat,mg_abx_streptomycin,0.06988148091348022,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
143,Morocco,Near East and North Africa,2734,Poultry Meat,mg_abx_tetracycline,4.405793246960073e-05,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
144,Mozambique,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
144,Mozambique,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_oxytetracycline,0.001934942228476987,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
144,Mozambique,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_streptomycin,0.0884051823532515,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
