country_iso_code,system,footprint_type,mg/kg_lw,source,fbs_item_code,fbs_item,ko%,mg/kg_cw
BLZ,intensive,mg_abx_polymixins,86.90923128,Mulchandani et al. 2023.,2733,Pigmeat,0.75,115.87897504
BEN,intensive,mg_abx_polymixins,2.829247152,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.7723295360000004
BMU,intensive,mg_abx_polymixins,77.65511028,Mulchandani et al. 2023.,2733,Pigmeat,0.75,103.54014704000001
BTN,intensive,mg_abx_polymixins,3.074866647,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.099822196
BOL,intensive,mg_abx_polymixins,75.06698299,Mulchandani et al. 2023.,2733,Pigmeat,0.75,100.08931065333333
BIH,intensive,mg_abx_polymixins,10.21612859,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.621504786666668
BWA,intensive,mg_abx_polymixins,3.251347012,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.335129349333333
BRA,intensive,mg_abx_polymixins,64.2920464,Mulchandani et al. 2023.,2733,Pigmeat,0.75,85.72272853333334
VGB,intensive,mg_abx_polymixins,77.65511028,Mulchandani et al. 2023.,2733,Pigmeat,0.75,103.54014704000001
BRN,intensive,mg_abx_polymixins,4.239385399,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.652513865333333
BGR,intensive,mg_abx_polymixins,6.100469352,Mulchandani et al. 2023.,2733,Pigmeat,0.75,8.133959136
BFA,intensive,mg_abx_polymixins,2.779659257,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.706212342666667
BDI,intensive,mg_abx_polymixins,2.967263542,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.9563513893333333
CIV,intensive,mg_abx_polymixins,3.030999412,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.041332549333333
CPV,intensive,mg_abx_polymixins,3.137647573,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.183530097333334
KHM,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
CMR,intensive,mg_abx_polymixins,7.449416176,Mulchandani et al. 2023.,2733,Pigmeat,0.75,9.932554901333333
CAN,intensive,mg_abx_polymixins,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0
CAF,intensive,mg_abx_polymixins,2.826028709,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.768038278666667
TCD,intensive,mg_abx_polymixins,2.730036186,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.640048248
CHL,intensive,mg_abx_polymixins,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0
HKG,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
MAC,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
CHN,intensive,mg_abx_polymixins,20.09555646,Mulchandani et al. 2023.,2733,Pigmeat,0.75,26.79407528
TWN,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
COL,intensive,mg_abx_polymixins,70.66309455,Mulchandani et al. 2023.,2733,Pigmeat,0.75,94.2174594
COM,intensive,mg_abx_polymixins,2.935862044,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.914482725333333
COG,intensive,mg_abx_polymixins,3.090580282,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.120773709333333
COK,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
CRI,intensive,mg_abx_polymixins,75.22038318,Mulchandani et al. 2023.,2733,Pigmeat,0.75,100.29384424
HRV,intensive,mg_abx_polymixins,3.365959839,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.487946452
CUB,intensive,mg_abx_polymixins,77.65511028,Mulchandani et al. 2023.,2733,Pigmeat,0.75,103.54014704000001
CYP,intensive,mg_abx_polymixins,16.3204261,Mulchandani et al. 2023.,2733,Pigmeat,0.75,21.760568133333333
CZE,intensive,mg_abx_polymixins,0.848462276,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.1312830346666667
PRK,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
COD,intensive,mg_abx_polymixins,2.940417032,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.9205560426666666
DNK,intensive,mg_abx_polymixins,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0
DJI,intensive,mg_abx_polymixins,2.935862044,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.914482725333333
DMA,intensive,mg_abx_polymixins,84.77644706,Mulchandani et al. 2023.,2733,Pigmeat,0.75,113.03526274666666
DOM,intensive,mg_abx_polymixins,79.39052403,Mulchandani et al. 2023.,2733,Pigmeat,0.75,105.85403203999999
ECU,intensive,mg_abx_polymixins,73.15581445,Mulchandani et al. 2023.,2733,Pigmeat,0.75,97.54108593333332
EGY,intensive,mg_abx_polymixins,3.913676422,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.218235229333334
SLV,intensive,mg_abx_polymixins,86.18724364,Mulchandani et al. 2023.,2733,Pigmeat,0.75,114.91632485333334
GNQ,intensive,mg_abx_polymixins,3.330446593,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.440595457333333
ERI,intensive,mg_abx_polymixins,2.935862044,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.914482725333333
EST,intensive,mg_abx_polymixins,0.332159337,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.442879116
ETH,intensive,mg_abx_polymixins,3.293711361,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.3916151480000005
FLK,intensive,mg_abx_polymixins,77.65511028,Mulchandani et al. 2023.,2733,Pigmeat,0.75,103.54014704000001
FRO,intensive,mg_abx_polymixins,10.23056539,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.640753853333335
FJI,intensive,mg_abx_polymixins,3.27056461,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.360752813333334
FIN,intensive,mg_abx_polymixins,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0
FRA,intensive,mg_abx_polymixins,1.20745507,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.6099400933333332
GUF,intensive,mg_abx_polymixins,77.65511028,Mulchandani et al. 2023.,2733,Pigmeat,0.75,103.54014704000001
PYF,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
GAB,intensive,mg_abx_polymixins,3.089326294,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.1191017253333335
GMB,intensive,mg_abx_polymixins,3.065908016,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.0878773546666665
GEO,intensive,mg_abx_polymixins,10.33987319,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.786497586666668
DEU,intensive,mg_abx_polymixins,6.702381779,Mulchandani et al. 2023.,2733,Pigmeat,0.75,8.936509038666667
GHA,intensive,mg_abx_polymixins,2.819881876,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.7598425013333334
GBZ,intensive,mg_abx_polymixins,10.23056539,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.640753853333335
GRC,intensive,mg_abx_polymixins,2.530473433,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.3739645773333335
GRL,intensive,mg_abx_polymixins,10.23056539,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.640753853333335
GRD,intensive,mg_abx_polymixins,88.51457214,Mulchandani et al. 2023.,2733,Pigmeat,0.75,118.01942952
GLP,intensive,mg_abx_polymixins,77.65511028,Mulchandani et al. 2023.,2733,Pigmeat,0.75,103.54014704000001
GUM,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
GTM,intensive,mg_abx_polymixins,73.6937588,Mulchandani et al. 2023.,2733,Pigmeat,0.75,98.25834506666666
GIN,intensive,mg_abx_polymixins,3.307675055,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.410233406666666
GNB,intensive,mg_abx_polymixins,2.938755192,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.918340256
GUY,intensive,mg_abx_polymixins,98.29062936,Mulchandani et al. 2023.,2733,Pigmeat,0.75,131.05417248
HTI,intensive,mg_abx_polymixins,75.47209628,Mulchandani et al. 2023.,2733,Pigmeat,0.75,100.62946170666667
VAT,intensive,mg_abx_polymixins,10.23056539,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.640753853333335
HND,intensive,mg_abx_polymixins,82.16709199,Mulchandani et al. 2023.,2733,Pigmeat,0.75,109.55612265333333
HUN,intensive,mg_abx_polymixins,6.283294192,Mulchandani et al. 2023.,2733,Pigmeat,0.75,8.377725589333332
ISL,intensive,mg_abx_polymixins,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0
IND,intensive,mg_abx_polymixins,2.741576598,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.655435464
IDN,intensive,mg_abx_polymixins,2.917401637,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8898688493333338
IRN,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
IRQ,intensive,mg_abx_polymixins,5.538421648,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.3845621973333335
IRL,intensive,mg_abx_polymixins,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0
ISR,intensive,mg_abx_polymixins,11.11175414,Mulchandani et al. 2023.,2733,Pigmeat,0.75,14.815672186666667
ITA,intensive,mg_abx_polymixins,0.811389081,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.0818521079999999
JAM,intensive,mg_abx_polymixins,86.98472138,Mulchandani et al. 2023.,2733,Pigmeat,0.75,115.97962850666666
JPN,intensive,mg_abx_polymixins,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0
JOR,intensive,mg_abx_polymixins,5.538421648,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.3845621973333335
KAZ,intensive,mg_abx_polymixins,9.483908553,Mulchandani et al. 2023.,2733,Pigmeat,0.75,12.645211404
KEN,intensive,mg_abx_polymixins,2.737936304,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.650581738666667
KIR,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
KWT,intensive,mg_abx_polymixins,5.538421648,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.3845621973333335
KGZ,intensive,mg_abx_polymixins,10.26244737,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.683263160000001
LAO,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
LVA,intensive,mg_abx_polymixins,1.187336783,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.5831157106666665
LBN,intensive,mg_abx_polymixins,7.155022477,Mulchandani et al. 2023.,2733,Pigmeat,0.75,9.540029969333334
LSO,intensive,mg_abx_polymixins,2.991622584,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.988830112
LBR,intensive,mg_abx_polymixins,3.265510608,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.354014144
LBY,intensive,mg_abx_polymixins,2.935862044,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.914482725333333
LIE,intensive,mg_abx_polymixins,10.23056539,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.640753853333335
LTU,intensive,mg_abx_polymixins,0.056092047,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.074789396
LUX,intensive,mg_abx_polymixins,0.879508627,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.1726781693333332
MDG,intensive,mg_abx_polymixins,2.714393068,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.6191907573333335
MWI,intensive,mg_abx_polymixins,2.846738467,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.7956512893333336
MYS,intensive,mg_abx_polymixins,2.903614266,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.871485688
MDV,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
MLI,intensive,mg_abx_polymixins,3.026884796,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.035846394666667
MLT,intensive,mg_abx_polymixins,0.859693416,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.146257888
MHL,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
MTQ,intensive,mg_abx_polymixins,77.65511028,Mulchandani et al. 2023.,2733,Pigmeat,0.75,103.54014704000001
MRT,intensive,mg_abx_polymixins,2.935862044,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.914482725333333
MUS,intensive,mg_abx_polymixins,3.909981439,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.213308585333333
MYT,intensive,mg_abx_polymixins,2.935862044,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.914482725333333
MEX,intensive,mg_abx_polymixins,66.84806197,Mulchandani et al. 2023.,2733,Pigmeat,0.75,89.13074929333334
FSM,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
MCO,intensive,mg_abx_polymixins,10.23056539,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.640753853333335
MNG,intensive,mg_abx_polymixins,2.812655758,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.7502076773333335
MNE,intensive,mg_abx_polymixins,10.56594022,Mulchandani et al. 2023.,2733,Pigmeat,0.75,14.087920293333333
MSR,intensive,mg_abx_polymixins,77.65511028,Mulchandani et al. 2023.,2733,Pigmeat,0.75,103.54014704000001
MAR,intensive,mg_abx_polymixins,4.100483284,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.467311045333333
MOZ,intensive,mg_abx_polymixins,2.904636011,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.872848014666667
MMR,intensive,mg_abx_polymixins,2.749281027,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.665708036
NAM,intensive,mg_abx_polymixins,2.846052048,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.794736064
NRU,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
NPL,intensive,mg_abx_polymixins,2.766286965,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.68838262
NLD,intensive,mg_abx_polymixins,0.353677247,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.4715696626666666
ANT,intensive,mg_abx_polymixins,77.65511028,Mulchandani et al. 2023.,2733,Pigmeat,0.75,103.54014704000001
NCL,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
NZL,intensive,mg_abx_polymixins,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0
NIC,intensive,mg_abx_polymixins,80.43857902,Mulchandani et al. 2023.,2733,Pigmeat,0.75,107.25143869333334
NER,intensive,mg_abx_polymixins,2.775400121,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.700533494666667
NGA,intensive,mg_abx_polymixins,2.645191755,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.52692234
NIU,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
MNP,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
NOR,intensive,mg_abx_polymixins,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0
PSE,intensive,mg_abx_polymixins,5.538421648,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.3845621973333335
OMN,intensive,mg_abx_polymixins,5.538421648,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.3845621973333335
PAK,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
PLW,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
PAN,intensive,mg_abx_polymixins,77.65511028,Mulchandani et al. 2023.,2733,Pigmeat,0.75,103.54014704000001
PNG,intensive,mg_abx_polymixins,3.058650655,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.0782008733333335
PRY,intensive,mg_abx_polymixins,70.00597581,Mulchandani et al. 2023.,2733,Pigmeat,0.75,93.34130108
PER,intensive,mg_abx_polymixins,78.29103347,Mulchandani et al. 2023.,2733,Pigmeat,0.75,104.38804462666667
PHL,intensive,mg_abx_polymixins,2.730899129,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.6411988386666665
POL,intensive,mg_abx_polymixins,10.24728402,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.66304536
PRT,intensive,mg_abx_polymixins,14.21891505,Mulchandani et al. 2023.,2733,Pigmeat,0.75,18.9585534
PRI,intensive,mg_abx_polymixins,77.65511028,Mulchandani et al. 2023.,2733,Pigmeat,0.75,103.54014704000001
QAT,intensive,mg_abx_polymixins,5.538421648,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.3845621973333335
REU,intensive,mg_abx_polymixins,2.935862044,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.914482725333333
KOR,intensive,mg_abx_polymixins,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0
MDA,intensive,mg_abx_polymixins,18.21988928,Mulchandani et al. 2023.,2733,Pigmeat,0.75,24.293185706666666
ROU,intensive,mg_abx_polymixins,4.28746048,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.716613973333334
RUS,intensive,mg_abx_polymixins,8.738028595,Mulchandani et al. 2023.,2733,Pigmeat,0.75,11.650704793333333
RWA,intensive,mg_abx_polymixins,2.92119623,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.894928306666667
SHN,intensive,mg_abx_polymixins,2.935862044,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.914482725333333
KNA,intensive,mg_abx_polymixins,94.90049765,Mulchandani et al. 2023.,2733,Pigmeat,0.75,126.53399686666667
LCA,intensive,mg_abx_polymixins,84.46554753,Mulchandani et al. 2023.,2733,Pigmeat,0.75,112.62073004
SPM,intensive,mg_abx_polymixins,77.65511028,Mulchandani et al. 2023.,2733,Pigmeat,0.75,103.54014704000001
VCT,intensive,mg_abx_polymixins,86.98278965,Mulchandani et al. 2023.,2733,Pigmeat,0.75,115.97705286666667
WSM,intensive,mg_abx_polymixins,77.65511028,Mulchandani et al. 2023.,2733,Pigmeat,0.75,103.54014704000001
SMR,intensive,mg_abx_polymixins,10.23056539,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.640753853333335
STP,intensive,mg_abx_polymixins,3.317216319,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.422955092
SAU,intensive,mg_abx_polymixins,5.538421648,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.3845621973333335
SEN,intensive,mg_abx_polymixins,2.999257245,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.99900966
SRB,intensive,mg_abx_polymixins,3.480646148,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.640861530666666
SYC,intensive,mg_abx_polymixins,2.935862044,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.914482725333333
SLE,intensive,mg_abx_polymixins,3.180099553,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.240132737333333
SGP,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
SVK,intensive,mg_abx_polymixins,2.920074675,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8934329
SVN,intensive,mg_abx_polymixins,0.242175144,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.32290019200000003
SLB,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
SOM,intensive,mg_abx_polymixins,2.935862044,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.914482725333333
ZAF,intensive,mg_abx_polymixins,2.777039178,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.7027189039999997
ESP,intensive,mg_abx_polymixins,0.334693599,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.44625813200000003
LKA,intensive,mg_abx_polymixins,3.395863029,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.527817372
SDN,intensive,mg_abx_polymixins,2.935862044,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.914482725333333
SUR,intensive,mg_abx_polymixins,86.7861123,Mulchandani et al. 2023.,2733,Pigmeat,0.75,115.7148164
SWZ,intensive,mg_abx_polymixins,3.145950889,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.194601185333333
SWE,intensive,mg_abx_polymixins,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0
CHE,intensive,mg_abx_polymixins,0.224291497,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.29905532933333334
SYR,intensive,mg_abx_polymixins,5.538421648,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.3845621973333335
TJK,intensive,mg_abx_polymixins,14.50279359,Mulchandani et al. 2023.,2733,Pigmeat,0.75,19.33705812
THA,intensive,mg_abx_polymixins,70.4404998,Mulchandani et al. 2023.,2733,Pigmeat,0.75,93.9206664
MKD,intensive,mg_abx_polymixins,10.69528899,Mulchandani et al. 2023.,2733,Pigmeat,0.75,14.26038532
TLS,intensive,mg_abx_polymixins,0.035224248,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.046965664
TGO,intensive,mg_abx_polymixins,3.176903146,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.235870861333333
TKL,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
TON,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
TTO,intensive,mg_abx_polymixins,95.55457305,Mulchandani et al. 2023.,2733,Pigmeat,0.75,127.40609740000001
TUN,intensive,mg_abx_polymixins,4.201666131,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.6022215079999995
TUR,intensive,mg_abx_polymixins,10.23056539,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.640753853333335
TKM,intensive,mg_abx_polymixins,11.93596193,Mulchandani et al. 2023.,2733,Pigmeat,0.75,15.914615906666667
TCA,intensive,mg_abx_polymixins,77.65511028,Mulchandani et al. 2023.,2733,Pigmeat,0.75,103.54014704000001
TUV,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
UGA,intensive,mg_abx_polymixins,2.671273622,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.561698162666667
UKR,intensive,mg_abx_polymixins,9.485903282,Mulchandani et al. 2023.,2733,Pigmeat,0.75,12.647871042666667
ARE,intensive,mg_abx_polymixins,5.538421648,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.3845621973333335
GBR,intensive,mg_abx_polymixins,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0
TZA,intensive,mg_abx_polymixins,2.915028657,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.886704876
USA,intensive,mg_abx_polymixins,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0
VIR,intensive,mg_abx_polymixins,77.65511028,Mulchandani et al. 2023.,2733,Pigmeat,0.75,103.54014704000001
URY,intensive,mg_abx_polymixins,74.01871881,Mulchandani et al. 2023.,2733,Pigmeat,0.75,98.69162508
UZB,intensive,mg_abx_polymixins,10.93389519,Mulchandani et al. 2023.,2733,Pigmeat,0.75,14.57852692
VUT,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
VEN,intensive,mg_abx_polymixins,71.85515946,Mulchandani et al. 2023.,2733,Pigmeat,0.75,95.80687927999999
VNM,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
WLF,intensive,mg_abx_polymixins,2.905579206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8741056080000003
ESH,intensive,mg_abx_polymixins,2.935862044,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.914482725333333
YEM,intensive,mg_abx_polymixins,5.538421648,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.3845621973333335
ZMB,intensive,mg_abx_polymixins,2.894726574,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.8596354319999997
ZWE,intensive,mg_abx_polymixins,2.749614849,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.666153132
SSD,intensive,mg_abx_polymixins,2.935862044,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.914482725333333
AFG,,mg_abx_other_antibiotics,0.811413574,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.622827148
ALB,,mg_abx_other_antibiotics,0.076612621,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.153225242
DZA,,mg_abx_other_antibiotics,1.103403281,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,2.206806562
AND,,mg_abx_other_antibiotics,0.076612621,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.153225242
AGO,,mg_abx_other_antibiotics,0.675498095,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.35099619
AIA,,mg_abx_other_antibiotics,5.229301326,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.458602652
ATG,,mg_abx_other_antibiotics,5.912563785,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,11.82512757
ARG,,mg_abx_other_antibiotics,4.523688341,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,9.047376682
ARM,,mg_abx_other_antibiotics,0.074625374,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.149250748
ABW,,mg_abx_other_antibiotics,5.229301326,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.458602652
AUS,,mg_abx_other_antibiotics,6.057390654,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,12.114781308
AUT,,mg_abx_other_antibiotics,0.024563204,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.049126408
AZE,,mg_abx_other_antibiotics,0.095090488,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.190180976
BHS,,mg_abx_other_antibiotics,6.723927666,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.447855332
BHR,,mg_abx_other_antibiotics,0.811413574,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.622827148
BGD,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
BRB,,mg_abx_other_antibiotics,5.996890929,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,11.993781858
BLR,,mg_abx_other_antibiotics,0.069382038,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.138764076
BEL,,mg_abx_other_antibiotics,0.173512628,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.347025256
BLZ,,mg_abx_other_antibiotics,5.883209606,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,11.766419212
BEN,,mg_abx_other_antibiotics,0.706323296,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.412646592
BMU,,mg_abx_other_antibiotics,5.229301326,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.458602652
