item_index,item,footprint,footprint_type
Ecuador,Poultry Meat,3.3517050825289516,kg_co2e
Egypt,Bovine Meat,22.712625131763595,kg_co2e
Egypt,Mutton & Goat Meat,24.675314955634647,kg_co2e
Egypt,Poultry Meat,10.37021332636983,kg_co2e
El Salvador,Bovine Meat,66.51753780361513,kg_co2e
El Salvador,Pigmeat,5.6511923215204645,kg_co2e
El Salvador,Poultry Meat,1.948827515581139,kg_co2e
Equatorial Guinea,Mutton & Goat Meat,36.831959169265545,kg_co2e
Equatorial Guinea,Poultry Meat,2.280460605614646,kg_co2e
Eritrea,Bovine Meat,28.960057851103688,kg_co2e
Eritrea,Mutton & Goat Meat,33.50725491021493,kg_co2e
Eritrea,Poultry Meat,3.5660912347219824,kg_co2e
Estonia,Bovine Meat,12.67979377295124,kg_co2e
Estonia,Mutton & Goat Meat,18.698240872751775,kg_co2e
Estonia,Pigmeat,4.670500975345647,kg_co2e
Estonia,Poultry Meat,1.7682994737024245,kg_co2e
Eswatini,Bovine Meat,45.92969739943333,kg_co2e
Eswatini,Mutton & Goat Meat,36.604156897283865,kg_co2e
Eswatini,Pigmeat,4.429381811173588,kg_co2e
Eswatini,Poultry Meat,1.5168358151978438,kg_co2e
Ethiopia,Bovine Meat,38.92270220921367,kg_co2e
Ethiopia,Mutton & Goat Meat,33.985064068209965,kg_co2e
Ethiopia,Pigmeat,4.796442530145646,kg_co2e
Ethiopia,Poultry Meat,3.515385810661974,kg_co2e
Falkland Islands (Malvinas),Mutton & Goat Meat,143.26728970418895,kg_co2e
Faroe Islands,Mutton & Goat Meat,16.454822989851884,kg_co2e
Fiji,Bovine Meat,61.15949290029891,kg_co2e
Fiji,Mutton & Goat Meat,38.63113163024296,kg_co2e
Fiji,Pigmeat,8.436065776663785,kg_co2e
Fiji,Poultry Meat,1.8419452283557423,kg_co2e
Finland,Bovine Meat,12.503657647791474,kg_co2e
Finland,Mutton & Goat Meat,17.732146290118916,kg_co2e
Finland,Pigmeat,4.824265241911744,kg_co2e
Finland,Poultry Meat,1.8040905867755128,kg_co2e
France,Bovine Meat,26.579715943794916,kg_co2e
France,Mutton & Goat Meat,17.49585090735921,kg_co2e
France,Pigmeat,4.928280427196156,kg_co2e
France,Poultry Meat,3.3441106128585076,kg_co2e
French Guiana,Bovine Meat,82.44586482208697,kg_co2e
French Guiana,Poultry Meat,1.6439776679483715,kg_co2e
Gabon,Bovine Meat,37.716844262840596,kg_co2e
Gabon,Mutton & Goat Meat,36.181613340802826,kg_co2e
Gabon,Pigmeat,5.578231981155296,kg_co2e
Gabon,Poultry Meat,3.044422423866715,kg_co2e
Gambia,Bovine Meat,74.10231410385826,kg_co2e
Gambia,Mutton & Goat Meat,35.994599462166974,kg_co2e
Gambia,Pigmeat,7.136516913422555,kg_co2e
Gambia,Poultry Meat,3.1372019900268233,kg_co2e
Georgia,Bovine Meat,22.37936513138909,kg_co2e
Georgia,Mutton & Goat Meat,25.173045880262052,kg_co2e
Georgia,Pigmeat,3.7948564735612482,kg_co2e
