country_code,country,diet,output_group,type,attribute,value
48,Costa Rica,high_income,Poultry,t_animal,loss_adj_kg/cap/yr,25.299114943994805
48,Costa Rica,high_income,Pulses and soy,plant,loss_adj_kg/cap/yr,5.159718127436452
48,Costa Rica,high_income,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,2.486607603388225
48,Costa Rica,high_income,Starchy roots,plant,loss_adj_kg/cap/yr,36.74906047118111
48,Costa Rica,high_income,Sugars,plant,loss_adj_kg/cap/yr,60.39238440493954
48,Costa Rica,high_income,Vegetable oils,plant,loss_adj_kg/cap/yr,14.655742509083248
48,Costa Rica,high_income,Vegetables,plant,loss_adj_kg/cap/yr,86.21415168849971
49,Cuba,baseline,Aquatic animals,a_animal,loss_adj_kg/cap/yr,4.8370335094876244
49,Cuba,baseline,Bovine meat,t_animal,loss_adj_kg/cap/yr,5.617693409732143
49,Cuba,baseline,Dairy,t_animal,loss_adj_kg/cap/yr,73.40941791278418
49,Cuba,baseline,Eggs,t_animal,loss_adj_kg/cap/yr,8.895221290003308
49,Cuba,baseline,Fruits,plant,loss_adj_kg/cap/yr,116.58957051406374
49,Cuba,baseline,Grains,plant,loss_adj_kg/cap/yr,148.1332989816305
49,Cuba,baseline,Nuts and seeds,plant,loss_adj_kg/cap/yr,4.651408804088918
49,Cuba,baseline,Offals,t_animal,loss_adj_kg/cap/yr,2.439601877989399
49,Cuba,baseline,Pig meat,t_animal,loss_adj_kg/cap/yr,15.58541466045314
49,Cuba,baseline,Poultry,t_animal,loss_adj_kg/cap/yr,23.056931205648592
49,Cuba,baseline,Pulses and soy,plant,loss_adj_kg/cap/yr,17.814051034254625
49,Cuba,baseline,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,0.971163508625
49,Cuba,baseline,Starchy roots,plant,loss_adj_kg/cap/yr,76.3951366996728
49,Cuba,baseline,Sugars,plant,loss_adj_kg/cap/yr,140.87794271694784
49,Cuba,baseline,Vegetable oils,plant,loss_adj_kg/cap/yr,7.97
49,Cuba,baseline,Vegetables,plant,loss_adj_kg/cap/yr,102.56280661590984
49,Cuba,eat_lancet,Aquatic animals,a_animal,loss_adj_kg/cap/yr,10.22
49,Cuba,eat_lancet,Bovine meat,t_animal,loss_adj_kg/cap/yr,1.7664728265418153
49,Cuba,eat_lancet,Dairy,t_animal,loss_adj_kg/cap/yr,91.25
49,Cuba,eat_lancet,Eggs,t_animal,loss_adj_kg/cap/yr,4.745
49,Cuba,eat_lancet,Fruits,plant,loss_adj_kg/cap/yr,73.0
49,Cuba,eat_lancet,Grains,plant,loss_adj_kg/cap/yr,95.0278897449196
49,Cuba,eat_lancet,Nuts and seeds,plant,loss_adj_kg/cap/yr,18.25
49,Cuba,eat_lancet,Pig meat,t_animal,loss_adj_kg/cap/yr,5.067914692705357
49,Cuba,eat_lancet,Poultry,t_animal,loss_adj_kg/cap/yr,10.585
49,Cuba,eat_lancet,Pulses and soy,plant,loss_adj_kg/cap/yr,27.375
49,Cuba,eat_lancet,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,0.3053804867925088
49,Cuba,eat_lancet,Starchy roots,plant,loss_adj_kg/cap/yr,18.25
49,Cuba,eat_lancet,Sugars,plant,loss_adj_kg/cap/yr,11.315
49,Cuba,eat_lancet,Vegetable oils,plant,loss_adj_kg/cap/yr,18.907
49,Cuba,eat_lancet,Vegetables,plant,loss_adj_kg/cap/yr,109.50000000000001
49,Cuba,high_income,Aquatic animals,a_animal,loss_adj_kg/cap/yr,24.022178787026167
49,Cuba,high_income,Bovine meat,t_animal,loss_adj_kg/cap/yr,12.157457477699868
49,Cuba,high_income,Dairy,t_animal,loss_adj_kg/cap/yr,130.46847969093614
49,Cuba,high_income,Eggs,t_animal,loss_adj_kg/cap/yr,10.496915562485007
49,Cuba,high_income,Fruits,plant,loss_adj_kg/cap/yr,65.75370241482614
49,Cuba,high_income,Grains,plant,loss_adj_kg/cap/yr,93.1277845637963
49,Cuba,high_income,Nuts and seeds,plant,loss_adj_kg/cap/yr,6.853269003309502
49,Cuba,high_income,Offals,t_animal,loss_adj_kg/cap/yr,3.028625576283333
49,Cuba,high_income,Pig meat,t_animal,loss_adj_kg/cap/yr,23.607787370783537
49,Cuba,high_income,Poultry,t_animal,loss_adj_kg/cap/yr,25.299114943994805
49,Cuba,high_income,Pulses and soy,plant,loss_adj_kg/cap/yr,5.159718127436452
49,Cuba,high_income,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,2.486607603388225
49,Cuba,high_income,Starchy roots,plant,loss_adj_kg/cap/yr,36.74906047118111
49,Cuba,high_income,Sugars,plant,loss_adj_kg/cap/yr,60.378384404939546
49,Cuba,high_income,Vegetable oils,plant,loss_adj_kg/cap/yr,14.655742509083248
49,Cuba,high_income,Vegetables,plant,loss_adj_kg/cap/yr,86.21415168849971
50,Cyprus,baseline,Aquatic animals,a_animal,loss_adj_kg/cap/yr,19.63806869081462
50,Cyprus,baseline,Bovine meat,t_animal,loss_adj_kg/cap/yr,5.62506041888016
50,Cyprus,baseline,Dairy,t_animal,loss_adj_kg/cap/yr,119.82449620601147
50,Cyprus,baseline,Eggs,t_animal,loss_adj_kg/cap/yr,7.84662875330097
50,Cyprus,baseline,Fruits,plant,loss_adj_kg/cap/yr,67.41897364676258
50,Cyprus,baseline,Grains,plant,loss_adj_kg/cap/yr,97.12352444421535
50,Cyprus,baseline,Nuts and seeds,plant,loss_adj_kg/cap/yr,5.2299324
50,Cyprus,baseline,Offals,t_animal,loss_adj_kg/cap/yr,1.7187932759999998
50,Cyprus,baseline,Pig meat,t_animal,loss_adj_kg/cap/yr,33.907311108661574
50,Cyprus,baseline,Poultry,t_animal,loss_adj_kg/cap/yr,21.73407372868209
50,Cyprus,baseline,Pulses and soy,plant,loss_adj_kg/cap/yr,2.716819956
50,Cyprus,baseline,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,4.093782892581005
50,Cyprus,baseline,Starchy roots,plant,loss_adj_kg/cap/yr,17.523760518929826
50,Cyprus,baseline,Sugars,plant,loss_adj_kg/cap/yr,58.18
50,Cyprus,baseline,Vegetable oils,plant,loss_adj_kg/cap/yr,16.3375
50,Cyprus,baseline,Vegetables,plant,loss_adj_kg/cap/yr,72.40582120866472
50,Cyprus,eat_lancet,Aquatic animals,a_animal,loss_adj_kg/cap/yr,10.22
50,Cyprus,eat_lancet,Bovine meat,t_animal,loss_adj_kg/cap/yr,0.8990390361044056
50,Cyprus,eat_lancet,Dairy,t_animal,loss_adj_kg/cap/yr,91.25
50,Cyprus,eat_lancet,Eggs,t_animal,loss_adj_kg/cap/yr,4.745
50,Cyprus,eat_lancet,Fruits,plant,loss_adj_kg/cap/yr,73.0
50,Cyprus,eat_lancet,Grains,plant,loss_adj_kg/cap/yr,105.26935915861401
50,Cyprus,eat_lancet,Nuts and seeds,plant,loss_adj_kg/cap/yr,18.25
50,Cyprus,eat_lancet,Pig meat,t_animal,loss_adj_kg/cap/yr,6.110179408459155
50,Cyprus,eat_lancet,Poultry,t_animal,loss_adj_kg/cap/yr,10.585
50,Cyprus,eat_lancet,Pulses and soy,plant,loss_adj_kg/cap/yr,27.375
50,Cyprus,eat_lancet,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,0.6542988611132895
50,Cyprus,eat_lancet,Starchy roots,plant,loss_adj_kg/cap/yr,18.25
50,Cyprus,eat_lancet,Sugars,plant,loss_adj_kg/cap/yr,11.315
50,Cyprus,eat_lancet,Vegetable oils,plant,loss_adj_kg/cap/yr,14.599999999999998
50,Cyprus,eat_lancet,Vegetables,plant,loss_adj_kg/cap/yr,109.50000000000003
50,Cyprus,high_income,Aquatic animals,a_animal,loss_adj_kg/cap/yr,19.63806869081462
50,Cyprus,high_income,Bovine meat,t_animal,loss_adj_kg/cap/yr,5.62506041888016
50,Cyprus,high_income,Dairy,t_animal,loss_adj_kg/cap/yr,119.82449620601147
50,Cyprus,high_income,Eggs,t_animal,loss_adj_kg/cap/yr,7.84662875330097
50,Cyprus,high_income,Fruits,plant,loss_adj_kg/cap/yr,67.41897364676258
50,Cyprus,high_income,Grains,plant,loss_adj_kg/cap/yr,97.12352444421535
50,Cyprus,high_income,Nuts and seeds,plant,loss_adj_kg/cap/yr,5.2299324
50,Cyprus,high_income,Offals,t_animal,loss_adj_kg/cap/yr,1.7187932759999998
50,Cyprus,high_income,Pig meat,t_animal,loss_adj_kg/cap/yr,33.907311108661574
50,Cyprus,high_income,Poultry,t_animal,loss_adj_kg/cap/yr,21.73407372868209
50,Cyprus,high_income,Pulses and soy,plant,loss_adj_kg/cap/yr,2.716819956
50,Cyprus,high_income,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,4.093782892581005
50,Cyprus,high_income,Starchy roots,plant,loss_adj_kg/cap/yr,17.523760518929826
50,Cyprus,high_income,Sugars,plant,loss_adj_kg/cap/yr,58.18
50,Cyprus,high_income,Vegetable oils,plant,loss_adj_kg/cap/yr,16.3375
50,Cyprus,high_income,Vegetables,plant,loss_adj_kg/cap/yr,72.40582120866472
52,Azerbaijan,baseline,Aquatic animals,a_animal,loss_adj_kg/cap/yr,2.3468947240857343
52,Azerbaijan,baseline,Bovine meat,t_animal,loss_adj_kg/cap/yr,10.18854571031111
52,Azerbaijan,baseline,Dairy,t_animal,loss_adj_kg/cap/yr,137.88384433031405
52,Azerbaijan,baseline,Eggs,t_animal,loss_adj_kg/cap/yr,8.31814130181283
52,Azerbaijan,baseline,Fruits,plant,loss_adj_kg/cap/yr,65.00538470973737
52,Azerbaijan,baseline,Grains,plant,loss_adj_kg/cap/yr,144.95099984313
52,Azerbaijan,baseline,Nuts and seeds,plant,loss_adj_kg/cap/yr,3.5665163836520026
52,Azerbaijan,baseline,Offals,t_animal,loss_adj_kg/cap/yr,3.112577101199188
52,Azerbaijan,baseline,Pig meat,t_animal,loss_adj_kg/cap/yr,0.4543961733818182
52,Azerbaijan,baseline,Poultry,t_animal,loss_adj_kg/cap/yr,10.76534963385
52,Azerbaijan,baseline,Pulses and soy,plant,loss_adj_kg/cap/yr,0.7552624419950809
52,Azerbaijan,baseline,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,6.276711293999999
52,Azerbaijan,baseline,Starchy roots,plant,loss_adj_kg/cap/yr,54.38307209421422
52,Azerbaijan,baseline,Sugars,plant,loss_adj_kg/cap/yr,47.257020705424594
52,Azerbaijan,baseline,Vegetable oils,plant,loss_adj_kg/cap/yr,4.6875
52,Azerbaijan,baseline,Vegetables,plant,loss_adj_kg/cap/yr,129.77560844876575
52,Azerbaijan,eat_lancet,Aquatic animals,a_animal,loss_adj_kg/cap/yr,10.219999999999999
52,Azerbaijan,eat_lancet,Bovine meat,t_animal,loss_adj_kg/cap/yr,4.198740473762066
52,Azerbaijan,eat_lancet,Dairy,t_animal,loss_adj_kg/cap/yr,91.25
52,Azerbaijan,eat_lancet,Eggs,t_animal,loss_adj_kg/cap/yr,4.745
52,Azerbaijan,eat_lancet,Fruits,plant,loss_adj_kg/cap/yr,72.99999999999999
52,Azerbaijan,eat_lancet,Grains,plant,loss_adj_kg/cap/yr,110.47365346157176
52,Azerbaijan,eat_lancet,Nuts and seeds,plant,loss_adj_kg/cap/yr,18.250000000000004
52,Azerbaijan,eat_lancet,Pig meat,t_animal,loss_adj_kg/cap/yr,0.193643759418164
52,Azerbaijan,eat_lancet,Poultry,t_animal,loss_adj_kg/cap/yr,10.585
52,Azerbaijan,eat_lancet,Pulses and soy,plant,loss_adj_kg/cap/yr,27.374999999999996
52,Azerbaijan,eat_lancet,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,2.5866578510381477
52,Azerbaijan,eat_lancet,Starchy roots,plant,loss_adj_kg/cap/yr,18.25
52,Azerbaijan,eat_lancet,Sugars,plant,loss_adj_kg/cap/yr,11.315
52,Azerbaijan,eat_lancet,Vegetable oils,plant,loss_adj_kg/cap/yr,14.599999999999998
52,Azerbaijan,eat_lancet,Vegetables,plant,loss_adj_kg/cap/yr,109.5
52,Azerbaijan,high_income,Aquatic animals,a_animal,loss_adj_kg/cap/yr,24.022178787026167
52,Azerbaijan,high_income,Bovine meat,t_animal,loss_adj_kg/cap/yr,12.157457477699868
52,Azerbaijan,high_income,Dairy,t_animal,loss_adj_kg/cap/yr,130.46847969093614
52,Azerbaijan,high_income,Eggs,t_animal,loss_adj_kg/cap/yr,10.496915562485007
52,Azerbaijan,high_income,Fruits,plant,loss_adj_kg/cap/yr,65.75370241482614
52,Azerbaijan,high_income,Grains,plant,loss_adj_kg/cap/yr,93.1277845637963
52,Azerbaijan,high_income,Nuts and seeds,plant,loss_adj_kg/cap/yr,6.853269003309502
52,Azerbaijan,high_income,Offals,t_animal,loss_adj_kg/cap/yr,3.028625576283333
52,Azerbaijan,high_income,Pig meat,t_animal,loss_adj_kg/cap/yr,23.607787370783537
52,Azerbaijan,high_income,Poultry,t_animal,loss_adj_kg/cap/yr,25.299114943994805
52,Azerbaijan,high_income,Pulses and soy,plant,loss_adj_kg/cap/yr,5.159718127436452
52,Azerbaijan,high_income,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,2.486607603388225
52,Azerbaijan,high_income,Starchy roots,plant,loss_adj_kg/cap/yr,36.5957884395813
52,Azerbaijan,high_income,Sugars,plant,loss_adj_kg/cap/yr,60.378384404939546
52,Azerbaijan,high_income,Vegetable oils,plant,loss_adj_kg/cap/yr,14.655742509083248
52,Azerbaijan,high_income,Vegetables,plant,loss_adj_kg/cap/yr,86.21415168849971
53,Benin,baseline,Aquatic animals,a_animal,loss_adj_kg/cap/yr,14.45390455541505
53,Benin,baseline,Bovine meat,t_animal,loss_adj_kg/cap/yr,3.105916198875
53,Benin,baseline,Dairy,t_animal,loss_adj_kg/cap/yr,10.252200177568664
53,Benin,baseline,Eggs,t_animal,loss_adj_kg/cap/yr,1.0152077520017866
53,Benin,baseline,Fruits,plant,loss_adj_kg/cap/yr,35.95753642025227
53,Benin,baseline,Grains,plant,loss_adj_kg/cap/yr,174.12931849197278
53,Benin,baseline,Nuts and seeds,plant,loss_adj_kg/cap/yr,10.225814538652315
53,Benin,baseline,Offals,t_animal,loss_adj_kg/cap/yr,0.8152640485657732
53,Benin,baseline,Pig meat,t_animal,loss_adj_kg/cap/yr,0.6348685742205882
53,Benin,baseline,Poultry,t_animal,loss_adj_kg/cap/yr,10.13608478908327
53,Benin,baseline,Pulses and soy,plant,loss_adj_kg/cap/yr,10.680431399523318
53,Benin,baseline,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,0.71790727365
53,Benin,baseline,Starchy roots,plant,loss_adj_kg/cap/yr,246.05803475615204
53,Benin,baseline,Sugars,plant,loss_adj_kg/cap/yr,9.735735942911344
53,Benin,baseline,Vegetable oils,plant,loss_adj_kg/cap/yr,8.617500000000001
53,Benin,baseline,Vegetables,plant,loss_adj_kg/cap/yr,42.96694498247089
53,Benin,eat_lancet,Aquatic animals,a_animal,loss_adj_kg/cap/yr,10.22
53,Benin,eat_lancet,Bovine meat,t_animal,loss_adj_kg/cap/yr,4.8571391561989445
53,Benin,eat_lancet,Dairy,t_animal,loss_adj_kg/cap/yr,91.25
53,Benin,eat_lancet,Eggs,t_animal,loss_adj_kg/cap/yr,4.745
53,Benin,eat_lancet,Fruits,plant,loss_adj_kg/cap/yr,73.00000000000001
53,Benin,eat_lancet,Grains,plant,loss_adj_kg/cap/yr,87.18700095353202
53,Benin,eat_lancet,Nuts and seeds,plant,loss_adj_kg/cap/yr,18.25
53,Benin,eat_lancet,Pig meat,t_animal,loss_adj_kg/cap/yr,1.02668365805156
53,Benin,eat_lancet,Poultry,t_animal,loss_adj_kg/cap/yr,10.585
53,Benin,eat_lancet,Pulses and soy,plant,loss_adj_kg/cap/yr,27.375
53,Benin,eat_lancet,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,1.1226882201871606
53,Benin,eat_lancet,Starchy roots,plant,loss_adj_kg/cap/yr,18.25
53,Benin,eat_lancet,Sugars,plant,loss_adj_kg/cap/yr,11.315
53,Benin,eat_lancet,Vegetable oils,plant,loss_adj_kg/cap/yr,18.906999999999996
53,Benin,eat_lancet,Vegetables,plant,loss_adj_kg/cap/yr,109.5
53,Benin,high_income,Aquatic animals,a_animal,loss_adj_kg/cap/yr,24.022178787026167
53,Benin,high_income,Bovine meat,t_animal,loss_adj_kg/cap/yr,12.157457477699868
53,Benin,high_income,Dairy,t_animal,loss_adj_kg/cap/yr,130.46847969093614
53,Benin,high_income,Eggs,t_animal,loss_adj_kg/cap/yr,10.496915562485007
53,Benin,high_income,Fruits,plant,loss_adj_kg/cap/yr,65.75370241482614
53,Benin,high_income,Grains,plant,loss_adj_kg/cap/yr,93.1277845637963
53,Benin,high_income,Nuts and seeds,plant,loss_adj_kg/cap/yr,6.853269003309502
53,Benin,high_income,Offals,t_animal,loss_adj_kg/cap/yr,3.028625576283333
53,Benin,high_income,Pig meat,t_animal,loss_adj_kg/cap/yr,23.607787370783537
53,Benin,high_income,Poultry,t_animal,loss_adj_kg/cap/yr,25.299114943994805
53,Benin,high_income,Pulses and soy,plant,loss_adj_kg/cap/yr,5.159718127436452
53,Benin,high_income,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,2.486607603388225
53,Benin,high_income,Starchy roots,plant,loss_adj_kg/cap/yr,36.74906047118111
53,Benin,high_income,Sugars,plant,loss_adj_kg/cap/yr,60.378384404939546
53,Benin,high_income,Vegetable oils,plant,loss_adj_kg/cap/yr,14.655742509083248
53,Benin,high_income,Vegetables,plant,loss_adj_kg/cap/yr,86.21415168849971
54,Denmark,baseline,Aquatic animals,a_animal,loss_adj_kg/cap/yr,21.013526100943725
54,Denmark,baseline,Bovine meat,t_animal,loss_adj_kg/cap/yr,19.687050508540544
54,Denmark,baseline,Dairy,t_animal,loss_adj_kg/cap/yr,226.89914753431125
54,Denmark,baseline,Eggs,t_animal,loss_adj_kg/cap/yr,14.00958338067967
54,Denmark,baseline,Fruits,plant,loss_adj_kg/cap/yr,48.58538029041422
54,Denmark,baseline,Grains,plant,loss_adj_kg/cap/yr,103.70216150617449
54,Denmark,baseline,Nuts and seeds,plant,loss_adj_kg/cap/yr,3.340656
54,Denmark,baseline,Offals,t_animal,loss_adj_kg/cap/yr,5.159567066208038
54,Denmark,baseline,Pig meat,t_animal,loss_adj_kg/cap/yr,20.6998692
54,Denmark,baseline,Poultry,t_animal,loss_adj_kg/cap/yr,21.00698280771859
54,Denmark,baseline,Pulses and soy,plant,loss_adj_kg/cap/yr,1.6273490206293975
54,Denmark,baseline,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,0.6808064255999999
54,Denmark,baseline,Starchy roots,plant,loss_adj_kg/cap/yr,79.05201481015494
54,Denmark,baseline,Sugars,plant,loss_adj_kg/cap/yr,55.67
54,Denmark,baseline,Vegetable oils,plant,loss_adj_kg/cap/yr,1.735
54,Denmark,baseline,Vegetables,plant,loss_adj_kg/cap/yr,81.85895980627424
54,Denmark,eat_lancet,Aquatic animals,a_animal,loss_adj_kg/cap/yr,10.22
54,Denmark,eat_lancet,Bovine meat,t_animal,loss_adj_kg/cap/yr,3.499474702907206
54,Denmark,eat_lancet,Dairy,t_animal,loss_adj_kg/cap/yr,91.25
54,Denmark,eat_lancet,Eggs,t_animal,loss_adj_kg/cap/yr,4.745
54,Denmark,eat_lancet,Fruits,plant,loss_adj_kg/cap/yr,73.0
54,Denmark,eat_lancet,Grains,plant,loss_adj_kg/cap/yr,122.47978800121507
54,Denmark,eat_lancet,Nuts and seeds,plant,loss_adj_kg/cap/yr,18.25
54,Denmark,eat_lancet,Pig meat,t_animal,loss_adj_kg/cap/yr,3.679508445790953
54,Denmark,eat_lancet,Poultry,t_animal,loss_adj_kg/cap/yr,10.585
54,Denmark,eat_lancet,Pulses and soy,plant,loss_adj_kg/cap/yr,27.375
54,Denmark,eat_lancet,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,0.1210168513018406
54,Denmark,eat_lancet,Starchy roots,plant,loss_adj_kg/cap/yr,18.25
54,Denmark,eat_lancet,Sugars,plant,loss_adj_kg/cap/yr,11.315
54,Denmark,eat_lancet,Vegetable oils,plant,loss_adj_kg/cap/yr,14.6
54,Denmark,eat_lancet,Vegetables,plant,loss_adj_kg/cap/yr,109.5
54,Denmark,high_income,Aquatic animals,a_animal,loss_adj_kg/cap/yr,21.013526100943725
54,Denmark,high_income,Bovine meat,t_animal,loss_adj_kg/cap/yr,19.687050508540544
54,Denmark,high_income,Dairy,t_animal,loss_adj_kg/cap/yr,226.89914753431125
54,Denmark,high_income,Eggs,t_animal,loss_adj_kg/cap/yr,14.00958338067967
54,Denmark,high_income,Fruits,plant,loss_adj_kg/cap/yr,48.58538029041422
54,Denmark,high_income,Grains,plant,loss_adj_kg/cap/yr,103.70216150617449
54,Denmark,high_income,Nuts and seeds,plant,loss_adj_kg/cap/yr,3.340656
54,Denmark,high_income,Offals,t_animal,loss_adj_kg/cap/yr,5.159567066208038
54,Denmark,high_income,Pig meat,t_animal,loss_adj_kg/cap/yr,20.6998692
54,Denmark,high_income,Poultry,t_animal,loss_adj_kg/cap/yr,21.00698280771859
54,Denmark,high_income,Pulses and soy,plant,loss_adj_kg/cap/yr,1.6273490206293975
54,Denmark,high_income,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,0.6808064255999999
54,Denmark,high_income,Starchy roots,plant,loss_adj_kg/cap/yr,79.05201481015494
54,Denmark,high_income,Sugars,plant,loss_adj_kg/cap/yr,55.67
54,Denmark,high_income,Vegetable oils,plant,loss_adj_kg/cap/yr,1.735
54,Denmark,high_income,Vegetables,plant,loss_adj_kg/cap/yr,81.85895980627424
55,Dominica,baseline,Aquatic animals,a_animal,loss_adj_kg/cap/yr,23.500290319765796
55,Dominica,baseline,Bovine meat,t_animal,loss_adj_kg/cap/yr,7.358189175499999
55,Dominica,baseline,Dairy,t_animal,loss_adj_kg/cap/yr,80.72832925085257
55,Dominica,baseline,Eggs,t_animal,loss_adj_kg/cap/yr,3.15216
55,Dominica,baseline,Fruits,plant,loss_adj_kg/cap/yr,423.31696296250556
55,Dominica,baseline,Grains,plant,loss_adj_kg/cap/yr,41.54329946591999
55,Dominica,baseline,Nuts and seeds,plant,loss_adj_kg/cap/yr,26.477530666992166
55,Dominica,baseline,Offals,t_animal,loss_adj_kg/cap/yr,2.470819375
55,Dominica,baseline,Pig meat,t_animal,loss_adj_kg/cap/yr,8.81525628121875
55,Dominica,baseline,Poultry,t_animal,loss_adj_kg/cap/yr,35.26216590611029
55,Dominica,baseline,Pulses and soy,plant,loss_adj_kg/cap/yr,4.11521796
55,Dominica,baseline,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,0.9925695
55,Dominica,baseline,Starchy roots,plant,loss_adj_kg/cap/yr,151.8500596336291
55,Dominica,baseline,Sugars,plant,loss_adj_kg/cap/yr,74.33
55,Dominica,baseline,Vegetable oils,plant,loss_adj_kg/cap/yr,7.8
55,Dominica,baseline,Vegetables,plant,loss_adj_kg/cap/yr,72.97260848615387
55,Dominica,eat_lancet,Aquatic animals,a_animal,loss_adj_kg/cap/yr,10.22
55,Dominica,eat_lancet,Bovine meat,t_animal,loss_adj_kg/cap/yr,2.9888199427887967
55,Dominica,eat_lancet,Dairy,t_animal,loss_adj_kg/cap/yr,91.25
55,Dominica,eat_lancet,Eggs,t_animal,loss_adj_kg/cap/yr,4.745
55,Dominica,eat_lancet,Fruits,plant,loss_adj_kg/cap/yr,73.0
55,Dominica,eat_lancet,Grains,plant,loss_adj_kg/cap/yr,102.67749435652156
55,Dominica,eat_lancet,Nuts and seeds,plant,loss_adj_kg/cap/yr,18.25
55,Dominica,eat_lancet,Pig meat,t_animal,loss_adj_kg/cap/yr,3.702761614618038
55,Dominica,eat_lancet,Poultry,t_animal,loss_adj_kg/cap/yr,10.585
55,Dominica,eat_lancet,Pulses and soy,plant,loss_adj_kg/cap/yr,27.375000000000007
55,Dominica,eat_lancet,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,0.4031714115317399
55,Dominica,eat_lancet,Starchy roots,plant,loss_adj_kg/cap/yr,18.25
55,Dominica,eat_lancet,Sugars,plant,loss_adj_kg/cap/yr,11.315
55,Dominica,eat_lancet,Vegetable oils,plant,loss_adj_kg/cap/yr,18.907
55,Dominica,eat_lancet,Vegetables,plant,loss_adj_kg/cap/yr,109.50000000000001
55,Dominica,high_income,Aquatic animals,a_animal,loss_adj_kg/cap/yr,24.022178787026167
55,Dominica,high_income,Bovine meat,t_animal,loss_adj_kg/cap/yr,12.157457477699868
55,Dominica,high_income,Dairy,t_animal,loss_adj_kg/cap/yr,130.46847969093614
55,Dominica,high_income,Eggs,t_animal,loss_adj_kg/cap/yr,10.496915562485007
55,Dominica,high_income,Fruits,plant,loss_adj_kg/cap/yr,63.90466966397419
55,Dominica,high_income,Grains,plant,loss_adj_kg/cap/yr,92.96855822520159
55,Dominica,high_income,Nuts and seeds,plant,loss_adj_kg/cap/yr,6.853269003309502
55,Dominica,high_income,Offals,t_animal,loss_adj_kg/cap/yr,3.028625576283333
55,Dominica,high_income,Pig meat,t_animal,loss_adj_kg/cap/yr,23.607787370783537
55,Dominica,high_income,Poultry,t_animal,loss_adj_kg/cap/yr,25.299114943994805
55,Dominica,high_income,Pulses and soy,plant,loss_adj_kg/cap/yr,5.159718127436452
55,Dominica,high_income,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,2.486607603388225
55,Dominica,high_income,Starchy roots,plant,loss_adj_kg/cap/yr,36.74906047118111
55,Dominica,high_income,Sugars,plant,loss_adj_kg/cap/yr,56.26811868067923
55,Dominica,high_income,Vegetable oils,plant,loss_adj_kg/cap/yr,14.655742509083248
55,Dominica,high_income,Vegetables,plant,loss_adj_kg/cap/yr,86.21415168849971
56,Dominican Republic,baseline,Aquatic animals,a_animal,loss_adj_kg/cap/yr,7.227315659368648
56,Dominican Republic,baseline,Bovine meat,t_animal,loss_adj_kg/cap/yr,5.914225681774421
56,Dominican Republic,baseline,Dairy,t_animal,loss_adj_kg/cap/yr,71.30131398953127
56,Dominican Republic,baseline,Eggs,t_animal,loss_adj_kg/cap/yr,10.72067885157414
56,Dominican Republic,baseline,Fruits,plant,loss_adj_kg/cap/yr,256.37380327120906
56,Dominican Republic,baseline,Grains,plant,loss_adj_kg/cap/yr,93.37224289070465
56,Dominican Republic,baseline,Nuts and seeds,plant,loss_adj_kg/cap/yr,19.620341702902103
56,Dominican Republic,baseline,Offals,t_animal,loss_adj_kg/cap/yr,2.4862868468523187
56,Dominican Republic,baseline,Pig meat,t_animal,loss_adj_kg/cap/yr,9.019193255128268
56,Dominican Republic,baseline,Poultry,t_animal,loss_adj_kg/cap/yr,29.94685513450549
56,Dominican Republic,baseline,Pulses and soy,plant,loss_adj_kg/cap/yr,8.495572681529776
56,Dominican Republic,baseline,Sheep and goat meat,t_animal,loss_adj_kg/cap/yr,0.1724769780624999
56,Dominican Republic,baseline,Starchy roots,plant,loss_adj_kg/cap/yr,25.900509184672103
56,Dominican Republic,baseline,Sugars,plant,loss_adj_kg/cap/yr,67.2688671145067
56,Dominican Republic,baseline,Vegetable oils,plant,loss_adj_kg/cap/yr,18.717499999999998
56,Dominican Republic,baseline,Vegetables,plant,loss_adj_kg/cap/yr,58.261458857794906
56,Dominican Republic,eat_lancet,Aquatic animals,a_animal,loss_adj_kg/cap/yr,10.22
56,Dominican Republic,eat_lancet,Bovine meat,t_animal,loss_adj_kg/cap/yr,2.7299185820940224
56,Dominican Republic,eat_lancet,Dairy,t_animal,loss_adj_kg/cap/yr,91.25
56,Dominican Republic,eat_lancet,Eggs,t_animal,loss_adj_kg/cap/yr,4.745
