country_code,country,diet,kg/cap/yr,kcal/cap/day,g_pro/cap/day,loss_adj_kg/cap/yr,loss_adj_g_pro/cap/day,loss_adj_kcal/cap/day
153,New Caledonia,eat_lancet,555.1804893985208,2681.416492563622,0.0,511.4603667093632,0.0,2503.0
153,New Caledonia,high_income,502.3548249551167,2663.8130801639345,83.8589293534452,392.3452700976067,63.85618986762686,2119.0073535476467
154,North Macedonia,baseline,905.2757683995678,3054.0811564284886,87.04687713301189,705.1120069010277,67.3381469907474,2462.1078752441517
154,North Macedonia,eat_lancet,560.4561596412037,2628.852826328952,0.0,508.0065030849603,0.0,2407.0
154,North Macedonia,high_income,744.4756993359983,3123.6908334672908,101.71412446162405,600.4589801956691,80.83446217447658,2577.1333993209887
155,Vanuatu,baseline,768.8852225583405,2922.351488741332,67.98581125845618,601.2450538128758,51.89602546440134,2295.6039671995063
155,Vanuatu,eat_lancet,540.0372630078416,2655.1496571489956,0.0,496.7759693089934,0.0,2503.0
155,Vanuatu,high_income,737.5329899052467,3111.6431756052634,101.54989852802157,593.5730328959789,80.67267324108167,2565.2185193892
156,New Zealand,baseline,797.9958875152221,3154.1260686182077,100.33127417821086,620.2781404107335,76.42228031778566,2521.419511898011
156,New Zealand,eat_lancet,545.6754320760516,2606.0605011900157,0.0,498.09403655010016,0.0,2407.0
156,New Zealand,high_income,797.9958875152221,3154.1260686182077,100.33127417821086,620.2781404107335,76.42228031778566,2521.419511898011
157,Nicaragua,baseline,564.6443603361737,2843.9385094530103,71.28622618286327,471.2508419144584,57.900847718312185,2408.3202836508062
157,Nicaragua,eat_lancet,590.2512640632895,2809.874504970773,0.0,489.5831292341901,0.0,2503.0
157,Nicaragua,high_income,744.4896993359984,3123.890833467291,101.71412446162405,600.4729801956692,80.83446217447658,2577.333399320989
158,Niger,baseline,572.5866916728119,3127.775132581134,105.55651257783812,460.83385514508393,87.19616907338332,2621.7768248963007
158,Niger,eat_lancet,602.3006846678811,2896.377227830575,0.0,485.4962559356444,0.0,2503.0
158,Niger,high_income,744.5659493359984,3125.765833467291,101.71412446162405,600.5492301956691,80.83446217447658,2579.208399320989
159,Nigeria,baseline,682.7067983072931,2799.338313322793,65.01546089265861,524.2776962157121,53.29880997840774,2316.865537772749
159,Nigeria,eat_lancet,607.6141392099328,2882.779008651348,0.0,491.4337832250307,0.0,2503.0
159,Nigeria,high_income,744.5659493359984,3125.765833467291,101.71412446162405,600.5492301956691,80.83446217447658,2579.208399320989
162,Norway,baseline,722.9722911963883,3121.2057344126288,111.6563637936238,578.7405740145779,88.00004597637403,2496.5227385329595
162,Norway,eat_lancet,541.7625414642176,2615.496086722591,0.0,497.52027732640977,0.0,2407.0
