country_code,country,diet,type,output_group,origin,kg/cap/yr_by_coo,loss_adj_kcal/cap/day_by_coo
117,Republic of Korea,baseline,t_animal,Dairy,domestic,10.587152423082667,68.78774223146132
117,Republic of Korea,baseline,t_animal,Dairy,imported,1.581303190290053,10.505383722442586
117,Republic of Korea,baseline,t_animal,Eggs,domestic,13.501423908582332,49.14663461588226
117,Republic of Korea,baseline,t_animal,Eggs,imported,0.10141500649816793,0.369161527160444
117,Republic of Korea,baseline,t_animal,Offals,domestic,4.055389934235884,10.001648016576931
117,Republic of Korea,baseline,t_animal,Offals,imported,1.1140107289226284,2.7474406599753496
117,Republic of Korea,baseline,t_animal,Pig meat,domestic,25.560964058405094,97.9370070936903
117,Republic of Korea,baseline,t_animal,Pig meat,imported,13.631535941594905,52.22932238234114
117,Republic of Korea,baseline,t_animal,Poultry,domestic,16.822667322834647,51.357464704528816
117,Republic of Korea,baseline,t_animal,Poultry,imported,3.0573326771653533,9.333647990791071
117,Republic of Korea,baseline,t_animal,Sheep and goat meat,domestic,0.03449999999999999,0.14368673619999997
117,Republic of Korea,baseline,t_animal,Sheep and goat meat,imported,0.31049999999999994,1.2931806258
118,Kuwait,baseline,a_animal,Aquatic animals,domestic,1.0491642559776944,1.4335575652556005
118,Kuwait,baseline,a_animal,Aquatic animals,imported,13.098335744022306,21.85530175133371
118,Kuwait,baseline,plant,Fruits,domestic,24.86077297604458,72.30559186760932
118,Kuwait,baseline,plant,Fruits,imported,55.64645344078003,66.48905563416712
118,Kuwait,baseline,plant,Grains,domestic,0.0766439036349605,0.5922254470655367
118,Kuwait,baseline,plant,Grains,imported,162.88603889272136,1177.3359625037017
118,Kuwait,baseline,plant,Nuts and seeds,domestic,0.1270833333333333,1.7130174599999997
118,Kuwait,baseline,plant,Nuts and seeds,imported,4.397916666666667,47.000295300000005
118,Kuwait,baseline,plant,Pulses and soy,domestic,0.18395454545454587,1.5530146136330614
118,Kuwait,baseline,plant,Pulses and soy,imported,5.478545454545453,44.519996151457846
118,Kuwait,baseline,plant,Starchy roots,domestic,10.111243417708025,16.885294721279603
118,Kuwait,baseline,plant,Starchy roots,imported,28.753751538579795,48.38541920445493
118,Kuwait,baseline,plant,Sugars,domestic,5.713792000000002,60.368000000000016
118,Kuwait,baseline,plant,Sugars,imported,33.151208000000004,343.882
118,Kuwait,baseline,plant,Vegetable oils,domestic,0.5895175393211924,14.19854615066226
118,Kuwait,baseline,plant,Vegetable oils,imported,16.480482460678807,396.3014538493377
118,Kuwait,baseline,plant,Vegetables,domestic,74.89650122819029,35.56146210559372
118,Kuwait,baseline,plant,Vegetables,imported,105.35569492636128,56.86267730708277
118,Kuwait,baseline,t_animal,Bovine meat,imported,7.8025,31.551400000000005
118,Kuwait,baseline,t_animal,Dairy,imported,43.137499999999996,223.10092
118,Kuwait,baseline,t_animal,Eggs,domestic,17.231907578827478,50.045616988429074
118,Kuwait,baseline,t_animal,Eggs,imported,0.513533669567705,1.4914256718405976
118,Kuwait,baseline,t_animal,Offals,domestic,2.009464285714286,5.210827240816327
118,Kuwait,baseline,t_animal,Offals,imported,0.548035714285714,1.4211347020408156
118,Kuwait,baseline,t_animal,Pig meat,imported,0.32,3.3211999999999997
118,Kuwait,baseline,t_animal,Poultry,domestic,12.607096153846152,35.40227660142825
118,Kuwait,baseline,t_animal,Poultry,imported,34.89790384615385,97.99760624453332
118,Kuwait,baseline,t_animal,Sheep and goat meat,domestic,9.797156398104267,57.83639924709688
118,Kuwait,baseline,t_animal,Sheep and goat meat,imported,3.122843601895734,18.435352260012124
119,Latvia,baseline,a_animal,Aquatic animals,domestic,2.5144664942812254,3.889381151756181
119,Latvia,baseline,a_animal,Aquatic animals,imported,22.203033505718775,39.303358951007425
119,Latvia,baseline,plant,Fruits,domestic,0.4375,0.7423337999999999
119,Latvia,baseline,plant,Fruits,imported,46.38546391752577,56.84560531360335
119,Latvia,baseline,plant,Grains,domestic,28.711484366897814,126.54092076568367
119,Latvia,baseline,plant,Grains,imported,101.042098107329,536.2453558383877
119,Latvia,baseline,plant,Nuts and seeds,imported,2.315,32.7294
119,Latvia,baseline,plant,Pulses and soy,domestic,2.0492330856198513,16.971748141786982
119,Latvia,baseline,plant,Pulses and soy,imported,1.1396844401533448,8.602611044015573
119,Latvia,baseline,plant,Starchy roots,domestic,105.47286313404759,131.6327684551299
119,Latvia,baseline,plant,Starchy roots,imported,13.984920371107052,17.453530039606115
119,Latvia,baseline,plant,Sugars,domestic,0.7525000000000001,6.0
119,Latvia,baseline,plant,Sugars,imported,53.2,292.5
119,Latvia,baseline,plant,Vegetable oils,domestic,2.3322978436657684,56.66756513926325
119,Latvia,baseline,plant,Vegetable oils,imported,11.947702156334232,275.5824348607367
119,Latvia,baseline,plant,Vegetables,domestic,41.97521403491457,23.42000326801845
119,Latvia,baseline,plant,Vegetables,imported,78.79285297539472,46.0557116611894
119,Latvia,baseline,t_animal,Bovine meat,domestic,2.1539772727272726,8.757153470082645
119,Latvia,baseline,t_animal,Bovine meat,imported,3.4210227272727276,13.908420217190086
119,Latvia,baseline,t_animal,Dairy,domestic,132.75526125042123,304.73796907167826
119,Latvia,baseline,t_animal,Dairy,imported,60.01816658463033,132.99582172174775
119,Latvia,baseline,t_animal,Eggs,domestic,9.368455432898461,31.921729373164027
119,Latvia,baseline,t_animal,Eggs,imported,5.133400237204635,17.491358560637817
119,Latvia,baseline,t_animal,Offals,domestic,1.2229234167893963,3.078425214362144
119,Latvia,baseline,t_animal,Offals,imported,3.057308541973491,7.69606303590536
119,Latvia,baseline,t_animal,Pig meat,domestic,14.680565317741191,58.69945957617103
119,Latvia,baseline,t_animal,Pig meat,imported,28.45969241421758,113.79456637134912
119,Latvia,baseline,t_animal,Poultry,imported,20.795,58.035120000000006
119,Latvia,baseline,t_animal,Sheep and goat meat,domestic,0.375,2.41799472
120,Lao People's Democratic Republic,baseline,a_animal,Aquatic animals,domestic,24.814290725591963,36.40195754406545
120,Lao People's Democratic Republic,baseline,a_animal,Aquatic animals,imported,0.10320927440803727,0.008375365909389063
120,Lao People's Democratic Republic,baseline,plant,Fruits,domestic,128.72251990853303,150.9317928379442
120,Lao People's Democratic Republic,baseline,plant,Fruits,imported,7.615094254863328,8.463794113509964
120,Lao People's Democratic Republic,baseline,plant,Grains,domestic,273.82491880833095,1489.8090496577938
120,Lao People's Democratic Republic,baseline,plant,Grains,imported,10.558148441044699,71.50080871599644
120,Lao People's Democratic Republic,baseline,plant,Nuts and seeds,domestic,5.419197288619336,51.54974078561344
120,Lao People's Democratic Republic,baseline,plant,Nuts and seeds,imported,0.2774999999999998,2.9008979999999998
120,Lao People's Democratic Republic,baseline,plant,Pulses and soy,domestic,1.8980264566160319,12.980651787775974
120,Lao People's Democratic Republic,baseline,plant,Pulses and soy,imported,0.25217778883527037,1.6664858678001584
120,Lao People's Democratic Republic,baseline,plant,Starchy roots,domestic,111.91484150050539,188.26979394362286
120,Lao People's Democratic Republic,baseline,plant,Starchy roots,imported,7.499084947348111,14.734243490765458
120,Lao People's Democratic Republic,baseline,plant,Sugars,domestic,43.16084385168444,42.816799470721804
120,Lao People's Democratic Republic,baseline,plant,Sugars,imported,39.19565097528667,121.91639383297307
120,Lao People's Democratic Republic,baseline,plant,Vegetable oils,domestic,2.0324999999999998,49.5
120,Lao People's Democratic Republic,baseline,plant,Vegetable oils,imported,0.8975,20.0
120,Lao People's Democratic Republic,baseline,plant,Vegetables,domestic,235.82310837344747,105.82377273300813
120,Lao People's Democratic Republic,baseline,plant,Vegetables,imported,3.8823875238054715,1.715266461402561
120,Lao People's Democratic Republic,baseline,t_animal,Bovine meat,domestic,7.563440366972477,29.19554798641192
120,Lao People's Democratic Republic,baseline,t_animal,Bovine meat,imported,0.21405963302752284,0.8262890939550539
120,Lao People's Democratic Republic,baseline,t_animal,Dairy,domestic,0.5326476666337739,2.027692769308134
120,Lao People's Democratic Republic,baseline,t_animal,Dairy,imported,2.168389912150862,8.004050405163687
120,Lao People's Democratic Republic,baseline,t_animal,Eggs,domestic,1.955204245451302,7.170929528271433
120,Lao People's Democratic Republic,baseline,t_animal,Offals,domestic,3.212740239418163,7.981001489906691
120,Lao People's Democratic Republic,baseline,t_animal,Offals,imported,0.39266825148444207,0.9754557376552622
120,Lao People's Democratic Republic,baseline,t_animal,Pig meat,domestic,12.155474137931035,100.88888808368311
120,Lao People's Democratic Republic,baseline,t_animal,Pig meat,imported,0.24952586206896513,2.0710328932134328
120,Lao People's Democratic Republic,baseline,t_animal,Poultry,domestic,4.811029411764705,16.42070042906574
120,Lao People's Democratic Republic,baseline,t_animal,Poultry,imported,0.641470588235294,2.1894267238754317
120,Lao People's Democratic Republic,baseline,t_animal,Sheep and goat meat,domestic,0.3349999999999999,0.84561552
121,Lebanon,baseline,a_animal,Aquatic animals,domestic,0.592078171255161,0.7609265099477079
121,Lebanon,baseline,a_animal,Aquatic animals,imported,8.15042182874484,12.060105535162238
121,Lebanon,baseline,plant,Fruits,domestic,81.33409364515524,72.78638219897798
121,Lebanon,baseline,plant,Fruits,imported,7.277789795831263,10.744194342886248
121,Lebanon,baseline,plant,Grains,domestic,30.340170970426183,191.99155162684303
121,Lebanon,baseline,plant,Grains,imported,115.00722333374293,748.4856800050388
121,Lebanon,baseline,plant,Nuts and seeds,domestic,3.871623168323212,30.827508352718606
121,Lebanon,baseline,plant,Nuts and seeds,imported,6.73957618575782,66.58522762991852
121,Lebanon,baseline,plant,Pulses and soy,domestic,0.5831128246753243,4.596425857856402
121,Lebanon,baseline,plant,Pulses and soy,imported,6.5181863532459925,50.777189495779965
121,Lebanon,baseline,plant,Starchy roots,domestic,32.54294829842932,55.466938648343124
121,Lebanon,baseline,plant,Starchy roots,imported,13.427244009262985,23.036024659448344
121,Lebanon,baseline,plant,Sugars,domestic,0.26,2.0
121,Lebanon,baseline,plant,Sugars,imported,53.17999999999999,398.75
121,Lebanon,baseline,plant,Vegetable oils,domestic,9.00050052672433,218.4403692614771
121,Lebanon,baseline,plant,Vegetable oils,imported,8.58449947327567,201.80963073852294
121,Lebanon,baseline,plant,Vegetables,domestic,122.38919167427649,67.81172696009087
121,Lebanon,baseline,plant,Vegetables,imported,14.324190592311888,7.674112468935587
121,Lebanon,baseline,t_animal,Bovine meat,domestic,6.175913978494625,31.36662928480621
121,Lebanon,baseline,t_animal,Bovine meat,imported,3.7840860215053755,19.21885956178877
121,Lebanon,baseline,t_animal,Dairy,domestic,49.74826165821404,82.43547142254398
121,Lebanon,baseline,t_animal,Dairy,imported,24.395232176195808,57.08930596590513
121,Lebanon,baseline,t_animal,Eggs,domestic,4.755859793537912,13.971882823590118
121,Lebanon,baseline,t_animal,Eggs,imported,0.02953950182321665,0.0867818808918635
121,Lebanon,baseline,t_animal,Offals,domestic,0.8307692307692307,2.2950474603550304
121,Lebanon,baseline,t_animal,Offals,imported,0.0692307692307692,0.1912539550295858
121,Lebanon,baseline,t_animal,Pig meat,imported,0.9050000000000001,6.8499750000000015
121,Lebanon,baseline,t_animal,Poultry,domestic,15.804503105590063,45.93267637237504
121,Lebanon,baseline,t_animal,Poultry,imported,1.9479968944099373,5.661469413339248
121,Lebanon,baseline,t_animal,Sheep and goat meat,domestic,1.4101829268292685,7.488802683105295
121,Lebanon,baseline,t_animal,Sheep and goat meat,imported,0.07231707317073165,0.38404116323616855
122,Lesotho,baseline,a_animal,Aquatic animals,domestic,0.06190476190476194,0.03879549714285716
122,Lesotho,baseline,a_animal,Aquatic animals,imported,1.7580952380952382,3.461376862857143
122,Lesotho,baseline,plant,Fruits,domestic,4.1181705846895715,4.198938222445438
122,Lesotho,baseline,plant,Fruits,imported,11.498019891500904,13.430393235589552
122,Lesotho,baseline,plant,Grains,domestic,37.75494742063493,287.0432961012263
122,Lesotho,baseline,plant,Grains,imported,126.35350496031745,995.3830072640594
122,Lesotho,baseline,plant,Nuts and seeds,imported,0.42750000000000005,5.57865
122,Lesotho,baseline,plant,Pulses and soy,domestic,1.0457647058823527,8.40504410617578
122,Lesotho,baseline,plant,Pulses and soy,imported,3.251735294117647,25.718337203941875
122,Lesotho,baseline,plant,Starchy roots,domestic,55.939997273718646,75.86902884940962
122,Lesotho,baseline,plant,Starchy roots,imported,5.534407488186113,7.475564687468031
122,Lesotho,baseline,plant,Sugars,imported,22.215,122.25
122,Lesotho,baseline,plant,Vegetable oils,imported,5.475833333333333,130.25
122,Lesotho,baseline,plant,Vegetables,domestic,14.714365464632452,7.673200574507969
122,Lesotho,baseline,plant,Vegetables,imported,12.199205963938972,6.161972669180175
122,Lesotho,baseline,t_animal,Bovine meat,domestic,5.252033898305085,23.12398571279517
122,Lesotho,baseline,t_animal,Bovine meat,imported,1.7904661016949153,7.8831769475438085
122,Lesotho,baseline,t_animal,Dairy,domestic,55.31653606102636,89.40255165108071
122,Lesotho,baseline,t_animal,Dairy,imported,2.3875115580212625,6.755927459134567
122,Lesotho,baseline,t_animal,Eggs,domestic,0.4566666666666668,1.4390095500000002
122,Lesotho,baseline,t_animal,Eggs,imported,0.22833333333333333,0.719504775
122,Lesotho,baseline,t_animal,Offals,domestic,1.7952941176470587,5.0763403183391
122,Lesotho,baseline,t_animal,Offals,imported,2.019705882352941,5.710882858131488
122,Lesotho,baseline,t_animal,Pig meat,domestic,1.2900555555555557,11.198114605170371
122,Lesotho,baseline,t_animal,Pig meat,imported,3.9874444444444443,34.612354234162964
122,Lesotho,baseline,t_animal,Poultry,domestic,0.8294485294117645,2.4715629938586714
122,Lesotho,baseline,t_animal,Poultry,imported,7.228051470588237,21.537906089339856
122,Lesotho,baseline,t_animal,Sheep and goat meat,domestic,3.42925,11.638277136733334
122,Lesotho,baseline,t_animal,Sheep and goat meat,imported,0.11824999999999988,0.4013199012666662
123,Liberia,baseline,a_animal,Aquatic animals,domestic,3.072045032463744,4.0711425113191835
123,Liberia,baseline,a_animal,Aquatic animals,imported,1.9379549675362562,2.886212509261541
123,Liberia,baseline,plant,Fruits,domestic,44.08551260173274,55.48958688892187
123,Liberia,baseline,plant,Fruits,imported,0.5258333333333332,0.37593455625
123,Liberia,baseline,plant,Grains,domestic,53.88599158121693,447.85408503025855
123,Liberia,baseline,plant,Grains,imported,75.97978815099626,631.4747746290378
123,Liberia,baseline,plant,Nuts and seeds,domestic,3.329195545637525,17.153616310825264
123,Liberia,baseline,plant,Nuts and seeds,imported,0.09333333333333324,0.811161728395061
123,Liberia,baseline,plant,Pulses and soy,domestic,1.2525,9.648833040000003
123,Liberia,baseline,plant,Pulses and soy,imported,0.23,2.0083140000000004
123,Liberia,baseline,plant,Starchy roots,domestic,140.49151614597008,288.27869172512925
123,Liberia,baseline,plant,Starchy roots,imported,0.3425,0.8778349999999999
123,Liberia,baseline,plant,Sugars,domestic,20.85153074553849,25.481746195598436
123,Liberia,baseline,plant,Sugars,imported,7.87890243902439,56.353658536585364
123,Liberia,baseline,plant,Vegetable oils,domestic,6.331877637130801,153.4746835443038
123,Liberia,baseline,plant,Vegetable oils,imported,6.903122362869198,164.7753164556962
123,Liberia,baseline,plant,Vegetables,domestic,28.04485501183377,16.189289925472558
123,Liberia,baseline,plant,Vegetables,imported,2.550455437102957,1.5375938481267737
123,Liberia,baseline,t_animal,Bovine meat,domestic,0.2965384615384616,1.0953876615976332
123,Liberia,baseline,t_animal,Bovine meat,imported,0.3459615384615385,1.2779522718639051
123,Liberia,baseline,t_animal,Dairy,domestic,2.0155117137429928,5.828510037791581
123,Liberia,baseline,t_animal,Dairy,imported,0.6995171652278659,1.9939639602971198
123,Liberia,baseline,t_animal,Eggs,domestic,1.280812519391871,4.080088346213368
123,Liberia,baseline,t_animal,Eggs,imported,0.8867163595789876,2.8246765473784863
123,Liberia,baseline,t_animal,Offals,domestic,0.21055555555555522,0.5608951257201638
123,Liberia,baseline,t_animal,Offals,imported,2.6319444444444446,7.011189071502059
123,Liberia,baseline,t_animal,Pig meat,domestic,2.593804347826086,19.410888124619266
123,Liberia,baseline,t_animal,Pig meat,imported,2.2761956521739126,17.034044680788337
123,Liberia,baseline,t_animal,Poultry,domestic,3.1513392857142866,9.375098044921875
123,Liberia,baseline,t_animal,Poultry,imported,8.613660714285714,25.62526798945312
123,Liberia,baseline,t_animal,Sheep and goat meat,domestic,0.4649999999999999,1.71953838
124,Libya,baseline,a_animal,Aquatic animals,domestic,4.089281691057972,5.330914032495893
124,Libya,baseline,a_animal,Aquatic animals,imported,11.135718308942028,23.113631133609122
124,Libya,baseline,plant,Fruits,domestic,54.333804690479774,82.67149486338432
124,Libya,baseline,plant,Fruits,imported,17.70866345758461,18.353808951310473
124,Libya,baseline,plant,Grains,domestic,22.25134723982591,146.84622546807165
124,Libya,baseline,plant,Grains,imported,186.77194340437478,1154.844056468548
124,Libya,baseline,plant,Nuts and seeds,domestic,5.099195465928689,35.793062910823764
124,Libya,baseline,plant,Nuts and seeds,imported,1.4306397144399625,11.860062148681118
124,Libya,baseline,plant,Pulses and soy,domestic,0.6217391304347827,4.779885746086957
124,Libya,baseline,plant,Pulses and soy,imported,1.3134554679292718,11.367281779092975
124,Libya,baseline,plant,Starchy roots,domestic,27.207772823149874,45.42849076795974
124,Libya,baseline,plant,Starchy roots,imported,1.9624654067117882,3.276704866316419
124,Libya,baseline,plant,Sugars,domestic,0.12833333333333335,1.0
124,Libya,baseline,plant,Sugars,imported,40.869166666666665,308.5
124,Libya,baseline,plant,Vegetable oils,domestic,2.4519230769230766,59.375
124,Libya,baseline,plant,Vegetable oils,imported,15.258076923076922,365.625
124,Libya,baseline,plant,Vegetables,domestic,154.56122266004562,107.86499790890463
124,Libya,baseline,plant,Vegetables,imported,71.30227596410155,27.142755744513387
124,Libya,baseline,t_animal,Bovine meat,domestic,1.1973333333333334,4.97648608
124,Libya,baseline,t_animal,Bovine meat,imported,1.0476666666666667,4.35442532
124,Libya,baseline,t_animal,Dairy,domestic,29.240701376286534,89.21864475286144
124,Libya,baseline,t_animal,Dairy,imported,24.04350430428943,79.37916013693896
124,Libya,baseline,t_animal,Eggs,domestic,9.52070248350919,28.61153769745227
124,Libya,baseline,t_animal,Eggs,imported,1.2518570739562256,3.7620707007030667
124,Libya,baseline,t_animal,Offals,domestic,1.1988281250000001,3.2111787632812496
124,Libya,baseline,t_animal,Offals,imported,0.038671875,0.10358641171875
124,Libya,baseline,t_animal,Pig meat,imported,0.02,0.0
124,Libya,baseline,t_animal,Poultry,domestic,19.134258142340173,55.26381973605186
124,Libya,baseline,t_animal,Poultry,imported,12.090741857659829,34.920641998568186
124,Libya,baseline,t_animal,Sheep and goat meat,domestic,5.9825,31.0739775
126,Lithuania,baseline,a_animal,Aquatic animals,domestic,8.2508713064818,14.033317907948488
126,Lithuania,baseline,a_animal,Aquatic animals,imported,23.0691286935182,37.75105688690073
126,Lithuania,baseline,plant,Fruits,domestic,1.5138613329787995,2.479101752635256
126,Lithuania,baseline,plant,Fruits,imported,53.80878031008069,65.41300572059102
126,Lithuania,baseline,plant,Grains,domestic,135.1274581901534,670.3330801652696
126,Lithuania,baseline,plant,Grains,imported,42.028207532226254,219.5711502929148
126,Lithuania,baseline,plant,Nuts and seeds,imported,2.4410269121813033,36.1152
126,Lithuania,baseline,plant,Pulses and soy,domestic,28.914103464583107,241.97364464851324
126,Lithuania,baseline,plant,Pulses and soy,imported,2.2091897365500395,17.89683060547781
126,Lithuania,baseline,plant,Starchy roots,domestic,66.80407555048927,84.2448427709771
126,Lithuania,baseline,plant,Starchy roots,imported,6.239012268207616,7.852089003915103
126,Lithuania,baseline,plant,Sugars,domestic,40.55108427013627,201.71855954934074
126,Lithuania,baseline,plant,Sugars,imported,71.80487890266826,229.23051020791945
126,Lithuania,baseline,plant,Vegetable oils,imported,10.1175,229.75
126,Lithuania,baseline,plant,Vegetables,domestic,19.17534055274644,14.373834630972073
126,Lithuania,baseline,plant,Vegetables,imported,88.96047389484565,46.9935884246115
126,Lithuania,baseline,t_animal,Bovine meat,domestic,3.1612766451493055,8.683830166389177
126,Lithuania,baseline,t_animal,Bovine meat,imported,2.195331003575907,6.03043761554804
126,Lithuania,baseline,t_animal,Dairy,domestic,77.39696363581785,249.61879627512621
126,Lithuania,baseline,t_animal,Dairy,imported,46.35518933868641,138.51916118336098
126,Lithuania,baseline,t_animal,Eggs,domestic,9.906857142857143,34.1407584
126,Lithuania,baseline,t_animal,Eggs,imported,4.540642857142857,15.647847600000002
126,Lithuania,baseline,t_animal,Offals,domestic,1.564799338999056,4.1373901010721985
126,Lithuania,baseline,t_animal,Offals,imported,1.849308309726157,4.889642846721688
126,Lithuania,baseline,t_animal,Pig meat,domestic,19.855136813181314,93.0134448483466
126,Lithuania,baseline,t_animal,Pig meat,imported,30.09156290353256,140.9670430812719
126,Lithuania,baseline,t_animal,Poultry,domestic,13.301727272727273,36.66632020693884
126,Lithuania,baseline,t_animal,Poultry,imported,15.388272727272728,42.41789984724297
126,Lithuania,baseline,t_animal,Sheep and goat meat,domestic,0.3025,1.61199648
128,"China, Macao SAR",baseline,a_animal,Aquatic animals,domestic,2.3444603340012633,3.688556615202194
128,"China, Macao SAR",baseline,a_animal,Aquatic animals,imported,57.77803966599874,72.39207149383451
128,"China, Macao SAR",baseline,plant,Fruits,imported,48.9325,49.12892
128,"China, Macao SAR",baseline,plant,Grains,imported,113.8025,689.068282
128,"China, Macao SAR",baseline,plant,Nuts and seeds,imported,5.255,62.52444
128,"China, Macao SAR",baseline,plant,Pulses and soy,imported,5.1925,23.023439999999997
128,"China, Macao SAR",baseline,plant,Starchy roots,domestic,0.36750000000000016,0.7321627622222227
128,"China, Macao SAR",baseline,plant,Starchy roots,imported,14.825,42.88656609777778
128,"China, Macao SAR",baseline,plant,Sugars,imported,93.66,259.75
128,"China, Macao SAR",baseline,plant,Vegetable oils,domestic,0.401833333333334,9.733333333333347
128,"China, Macao SAR",baseline,plant,Vegetable oils,imported,19.445666666666668,466.76666666666665
128,"China, Macao SAR",baseline,plant,Vegetables,imported,121.76367224880384,67.27784996569176
128,"China, Macao SAR",baseline,t_animal,Bovine meat,imported,12.55,46.62353
128,"China, Macao SAR",baseline,t_animal,Dairy,imported,29.2425,132.1478405
128,"China, Macao SAR",baseline,t_animal,Eggs,domestic,0.36694915254237187,1.2842583050847423
128,"China, Macao SAR",baseline,t_animal,Eggs,imported,21.283050847457627,74.48698169491524
128,"China, Macao SAR",baseline,t_animal,Offals,domestic,1.1648684210526317,2.9159349157894745
128,"China, Macao SAR",baseline,t_animal,Offals,imported,6.212631578947367,15.551652884210528
128,"China, Macao SAR",baseline,t_animal,Pig meat,domestic,11.05043165467626,68.1838076174111
128,"China, Macao SAR",baseline,t_animal,Pig meat,imported,43.80706834532375,270.3000944833083
128,"China, Macao SAR",baseline,t_animal,Poultry,imported,34.2575,115.42918
128,"China, Macao SAR",baseline,t_animal,Sheep and goat meat,imported,0.7199999999999999,3.49163
129,Madagascar,baseline,a_animal,Aquatic animals,domestic,4.995295410943512,6.657070305264419
129,Madagascar,baseline,a_animal,Aquatic animals,imported,0.497204589056489,0.7480050757044212
129,Madagascar,baseline,plant,Fruits,domestic,47.669109109392465,44.396714908848324
129,Madagascar,baseline,plant,Fruits,imported,0.3658654315734295,0.21958550956747278
129,Madagascar,baseline,plant,Grains,domestic,149.97693822170382,949.8998540070037
129,Madagascar,baseline,plant,Grains,imported,35.70957659082511,232.28936031464323
129,Madagascar,baseline,plant,Nuts and seeds,domestic,1.5821979162354496,6.59390045773795
129,Madagascar,baseline,plant,Nuts and seeds,imported,0.02996571592008159,0.269738277502104
129,Madagascar,baseline,plant,Pulses and soy,domestic,2.5247226118145054,18.953720536701486
129,Madagascar,baseline,plant,Pulses and soy,imported,0.11459462318009388,0.896476198345044
129,Madagascar,baseline,plant,Starchy roots,domestic,134.60696432438863,241.40462393666382
129,Madagascar,baseline,plant,Starchy roots,imported,0.08101669705865794,0.14584564586559914
129,Madagascar,baseline,plant,Sugars,domestic,13.703852779434083,32.20097213322225
129,Madagascar,baseline,plant,Sugars,imported,5.550197907188353,52.54988301052905
129,Madagascar,baseline,plant,Vegetable oils,domestic,0.3909737269772481,11.135157096424702
129,Madagascar,baseline,plant,Vegetable oils,imported,2.459026273022752,59.3648429035753
129,Madagascar,baseline,plant,Vegetables,domestic,18.258711109911808,8.394621813136817
129,Madagascar,baseline,plant,Vegetables,imported,0.5389092418857554,0.2515926049329498
129,Madagascar,baseline,t_animal,Bovine meat,domestic,6.7275,29.4470947575
129,Madagascar,baseline,t_animal,Dairy,domestic,20.892693152242398,31.664821342641726
129,Madagascar,baseline,t_animal,Dairy,imported,1.0178036846654896,1.5349982645324933
129,Madagascar,baseline,t_animal,Eggs,domestic,0.7357228822712545,2.276800545681421
129,Madagascar,baseline,t_animal,Offals,domestic,1.435366455793859,3.768194977255136
129,Madagascar,baseline,t_animal,Pig meat,domestic,2.455,18.05515299
129,Madagascar,baseline,t_animal,Poultry,domestic,3.2975000000000003,13.5413647425
129,Madagascar,baseline,t_animal,Sheep and goat meat,domestic,0.5549999999999999,2.149422975
130,Malawi,baseline,a_animal,Aquatic animals,domestic,11.079109355579826,15.856228954992902
130,Malawi,baseline,a_animal,Aquatic animals,imported,0.3083906444201717,0.2323513709970822
130,Malawi,baseline,plant,Fruits,domestic,186.10547703151718,175.5567484601293
130,Malawi,baseline,plant,Fruits,imported,0.6363967036008039,0.42232429446933833
130,Malawi,baseline,plant,Grains,domestic,173.08659416035178,1247.744532853414
130,Malawi,baseline,plant,Grains,imported,13.993909280127221,96.9328171676687
130,Malawi,baseline,plant,Nuts and seeds,domestic,1.7402671929240383,14.199887539168758
130,Malawi,baseline,plant,Nuts and seeds,imported,0.0056902442331350665,0.019834025032238863
130,Malawi,baseline,plant,Pulses and soy,domestic,24.402565927592818,187.41772360881305
130,Malawi,baseline,plant,Pulses and soy,imported,0.2062029322338327,1.6423356401254579
130,Malawi,baseline,plant,Starchy roots,domestic,223.83675790724402,327.38028559101167
130,Malawi,baseline,plant,Starchy roots,imported,0.04274636369545838,0.05884368156605789
130,Malawi,baseline,plant,Sugars,domestic,17.949125665171017,93.77250550383523
130,Malawi,baseline,plant,Sugars,imported,0.8056191950464389,4.40557275541795
130,Malawi,baseline,plant,Vegetable oils,domestic,2.9363851727982166,73.01254180602007
130,Malawi,baseline,plant,Vegetable oils,imported,1.5236148272017835,37.23745819397993
130,Malawi,baseline,plant,Vegetables,domestic,87.97733862404726,37.732986231613104
130,Malawi,baseline,plant,Vegetables,imported,0.05559516941233162,0.021212257443427297
130,Malawi,baseline,t_animal,Bovine meat,domestic,2.6525,12.03676866
130,Malawi,baseline,t_animal,Dairy,domestic,10.39308852051646,16.82846068698624
130,Malawi,baseline,t_animal,Dairy,imported,0.05792980544275438,0.08975179033059315
130,Malawi,baseline,t_animal,Eggs,domestic,1.1191585481597277,3.463397502722544
130,Malawi,baseline,t_animal,Offals,domestic,1.3806158666796935,3.783301945486369
130,Malawi,baseline,t_animal,Pig meat,domestic,11.26,107.6860910475
130,Malawi,baseline,t_animal,Poultry,domestic,7.4975,21.49422975
130,Malawi,baseline,t_animal,Sheep and goat meat,domestic,2.885,10.747114875
131,Malaysia,baseline,a_animal,Aquatic animals,domestic,39.53771543114662,54.27170343682301
131,Malaysia,baseline,a_animal,Aquatic animals,imported,17.594784568853377,26.389890200820957
131,Malaysia,baseline,plant,Fruits,domestic,25.725230934689506,24.662283039625315
131,Malaysia,baseline,plant,Fruits,imported,22.07905371901295,23.29242299909881
131,Malaysia,baseline,plant,Grains,domestic,77.5680659239538,445.68891829699123
131,Malaysia,baseline,plant,Grains,imported,106.29034436438799,665.2393181025692
131,Malaysia,baseline,plant,Nuts and seeds,domestic,5.343132665072086,17.869499802016687
