item_index,item,footprint,footprint_type,edible_fraction,median
ZWE,"Pigmeat, extensive",20.164418617351597,mg_abx_bko,0.73,54.79634257351598
ZMB,"Pigmeat, extensive",20.100679037442923,mg_abx_bko,0.73,54.79634257351598
Kenya,"Pigmeat, extensive",6.837779927648612,kg_co2e_bko,0.73,7.6952676230367985
ZAF,"Pigmeat, extensive",20.152372621004567,mg_abx_bko,0.73,54.79634257351598
Austria,"Pigmeat, extensive",7.027019163509028,kg_co2e_bko,0.73,7.6952676230367985
Burundi,"Pigmeat, extensive",7.040827032533489,kg_co2e_bko,0.73,7.6952676230367985
Cabo Verde,"Pigmeat, extensive",34.807803805118624,kg_co2e_bko,0.73,7.6952676230367985
Cambodia,"Pigmeat, extensive",8.3920697274036,kg_co2e_bko,0.73,7.6952676230367985
Eswatini,"Pigmeat, extensive",6.067646316676148,kg_co2e_bko,0.73,7.6952676230367985
Ecuador,"Pigmeat, extensive",7.348244328708662,kg_co2e_bko,0.73,7.6952676230367985
Ethiopia,"Pigmeat, extensive",6.570469219377598,kg_co2e_bko,0.73,7.6952676230367985
Dominican Republic,"Pigmeat, extensive",8.68377298452832,kg_co2e_bko,0.73,7.6952676230367985
Fiji,"Pigmeat, extensive",12.027227712695447,kg_co2e_bko,0.73,7.6952676230367985
Democratic Republic of the Congo,"Pigmeat, extensive",5.43241680987667,kg_co2e_bko,0.73,7.6952676230367985
Democratic People's Republic of Korea,"Pigmeat, extensive",5.065432977060251,kg_co2e_bko,0.73,7.6952676230367985
Côte d'Ivoire,"Pigmeat, extensive",8.355045768944501,kg_co2e_bko,0.73,7.6952676230367985
Gabon,"Pigmeat, extensive",7.7547549376191345,kg_co2e_bko,0.73,7.6952676230367985
Cuba,"Pigmeat, extensive",8.34993349119626,kg_co2e_bko,0.73,7.6952676230367985
Gambia,"Pigmeat, extensive",9.776050566332268,kg_co2e_bko,0.73,7.6952676230367985
Croatia,"Pigmeat, extensive",7.193414079439226,kg_co2e_bko,0.73,7.6952676230367985
Georgia,"Pigmeat, extensive",5.18700897168258,kg_co2e_bko,0.73,7.6952676230367985
Costa Rica,"Pigmeat, extensive",9.300716486731412,kg_co2e_bko,0.73,7.6952676230367985
Cook Islands,"Pigmeat, extensive",43.96102961606948,kg_co2e_bko,0.73,7.6952676230367985
Congo,"Pigmeat, extensive",5.779450437678048,kg_co2e_bko,0.73,7.6952676230367985
Ghana,"Pigmeat, extensive",9.699778855697344,kg_co2e_bko,0.73,7.6952676230367985
Colombia,"Pigmeat, extensive",7.640258599273007,kg_co2e_bko,0.73,7.6952676230367985
"China, mainland","Pigmeat, extensive",8.63988158338482,kg_co2e_bko,0.73,7.6952676230367985
Greece,"Pigmeat, extensive",8.852348556108247,kg_co2e_bko,0.73,7.6952676230367985
"China, Taiwan Province of","Pigmeat, extensive",8.63988158338482,kg_co2e_bko,0.73,7.6952676230367985
Guadeloupe,"Pigmeat, extensive",9.569327969163018,kg_co2e_bko,0.73,7.6952676230367985
Chile,"Pigmeat, extensive",4.4533352720015,kg_co2e_bko,0.73,7.6952676230367985
Chad,"Pigmeat, extensive",10.994829875448595,kg_co2e_bko,0.73,7.6952676230367985
Central African Republic,"Pigmeat, extensive",8.353614116818004,kg_co2e_bko,0.73,7.6952676230367985
Guatemala,"Pigmeat, extensive",6.391803783424017,kg_co2e_bko,0.73,7.6952676230367985
Guinea,"Pigmeat, extensive",8.125106109141084,kg_co2e_bko,0.73,7.6952676230367985
Cameroon,"Pigmeat, extensive",5.293343900120983,kg_co2e_bko,0.73,7.6952676230367985
Guinea-Bissau,"Pigmeat, extensive",10.70919062960319,kg_co2e_bko,0.73,7.6952676230367985
Kyrgyzstan,"Pigmeat, extensive",4.550175983922887,kg_co2e_bko,0.73,7.6952676230367985
SSD,"Pigmeat, extensive",20.082610493150685,mg_abx_bko,0.73,54.79634257351598
YEM,"Pigmeat, extensive",42.64342677625571,mg_abx_bko,0.73,54.79634257351598
WSM,"Pigmeat, extensive",104.81992320913243,mg_abx_bko,0.73,54.79634257351598
TTO,"Pigmeat, extensive",121.15098827031964,mg_abx_bko,0.73,54.79634257351598
Nepal,"Pigmeat, extensive",4.8812911549703415,kg_co2e_bko,0.73,7.6952676230367985
TON,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
TLS,"Pigmeat, extensive",0.6889446538812781,mg_abx_bko,0.73,54.79634257351598
New Caledonia,"Pigmeat, extensive",7.261601752758681,kg_co2e_bko,0.73,7.6952676230367985
TKM,"Pigmeat, extensive",58.13634791415525,mg_abx_bko,0.73,54.79634257351598
New Zealand,"Pigmeat, extensive",8.048982546846421,kg_co2e_bko,0.73,7.6952676230367985
TKL,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
TJK,"Pigmeat, extensive",63.16346702283105,mg_abx_bko,0.73,54.79634257351598
THA,"Pigmeat, extensive",335.57637362374436,mg_abx_bko,0.73,54.79634257351598
Niger,"Pigmeat, extensive",7.7474661638970765,kg_co2e_bko,0.73,7.6952676230367985
TGO,"Pigmeat, extensive",19.97673442557078,mg_abx_bko,0.73,54.79634257351598
Nigeria,"Pigmeat, extensive",8.521154700609527,kg_co2e_bko,0.73,7.6952676230367985
Namibia,"Pigmeat, extensive",6.322652101428176,kg_co2e_bko,0.73,7.6952676230367985
TCD,"Pigmeat, extensive",20.17301844018265,mg_abx_bko,0.73,54.79634257351598
North Macedonia,"Pigmeat, extensive",7.09602018716133,kg_co2e_bko,0.73,7.6952676230367985
SYR,"Pigmeat, extensive",42.64342677625571,mg_abx_bko,0.73,54.79634257351598
SYC,"Pigmeat, extensive",20.082610493150685,mg_abx_bko,0.73,54.79634257351598
Panama,"Pigmeat, extensive",7.784516067203845,kg_co2e_bko,0.73,7.6952676230367985
SWZ,"Pigmeat, extensive",19.99033004931507,mg_abx_bko,0.73,54.79634257351598
Papua New Guinea,"Pigmeat, extensive",8.268255927714616,kg_co2e_bko,0.73,7.6952676230367985
SWE,"Pigmeat, extensive",3.30905323652968,mg_abx_bko,0.73,54.79634257351598
SVN,"Pigmeat, extensive",8.420527950684932,mg_abx_bko,0.73,54.79634257351598
Paraguay,"Pigmeat, extensive",8.262862910347879,kg_co2e_bko,0.73,7.6952676230367985
SVK,"Pigmeat, extensive",15.719813362557078,mg_abx_bko,0.73,54.79634257351598
SUR,"Pigmeat, extensive",113.15084296803654,mg_abx_bko,0.73,54.79634257351598
Peru,"Pigmeat, extensive",6.055873770078165,kg_co2e_bko,0.73,7.6952676230367985
STP,"Pigmeat, extensive",19.915102588127855,mg_abx_bko,0.73,54.79634257351598
TCA,"Pigmeat, extensive",104.81992320913243,mg_abx_bko,0.73,54.79634257351598
TUN,"Pigmeat, extensive",19.526612557077627,mg_abx_bko,0.73,54.79634257351598
Myanmar,"Pigmeat, extensive",7.1578244213603925,kg_co2e_bko,0.73,7.6952676230367985
TUR,"Pigmeat, extensive",54.79634257351598,mg_abx_bko,0.73,54.79634257351598
Latvia,"Pigmeat, extensive",5.214749131606355,kg_co2e_bko,0.73,7.6952676230367985
WLF,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
Lesotho,"Pigmeat, extensive",6.246033810345461,kg_co2e_bko,0.73,7.6952676230367985
VUT,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
VNM,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
Liberia,"Pigmeat, extensive",8.792800653076164,kg_co2e_bko,0.73,7.6952676230367985
VIR,"Pigmeat, extensive",104.81992320913243,mg_abx_bko,0.73,54.79634257351598
Lithuania,"Pigmeat, extensive",2.7042410837816275,kg_co2e_bko,0.73,7.6952676230367985
VGB,"Pigmeat, extensive",104.81992320913243,mg_abx_bko,0.73,54.79634257351598
VEN,"Pigmeat, extensive",99.52817922739726,mg_abx_bko,0.73,54.79634257351598
Madagascar,"Pigmeat, extensive",7.213867830457713,kg_co2e_bko,0.73,7.6952676230367985
VCT,"Pigmeat, extensive",113.33028693333334,mg_abx_bko,0.73,54.79634257351598
Malawi,"Pigmeat, extensive",6.993608497739193,kg_co2e_bko,0.73,7.6952676230367985
VAT,"Pigmeat, extensive",54.79634257351598,mg_abx_bko,0.73,54.79634257351598
UZB,"Pigmeat, extensive",56.173808297716896,mg_abx_bko,0.73,54.79634257351598
Malaysia,"Pigmeat, extensive",8.36957147488308,kg_co2e_bko,0.73,7.6952676230367985
USA,"Pigmeat, extensive",35.73378593242009,mg_abx_bko,0.73,54.79634257351598
Mali,"Pigmeat, extensive",8.130277712578078,kg_co2e_bko,0.73,7.6952676230367985
URY,"Pigmeat, extensive",101.50216185388128,mg_abx_bko,0.73,54.79634257351598
UKR,"Pigmeat, extensive",53.337927839269405,mg_abx_bko,0.73,54.79634257351598
Mauritius,"Pigmeat, extensive",64.94229847714324,kg_co2e_bko,0.73,7.6952676230367985
Mexico,"Pigmeat, extensive",6.46202986569327,kg_co2e_bko,0.73,7.6952676230367985
UGA,"Pigmeat, extensive",20.198829594520546,mg_abx_bko,0.73,54.79634257351598
TZA,"Pigmeat, extensive",20.09176145022831,mg_abx_bko,0.73,54.79634257351598
Micronesia (Federated States of),"Pigmeat, extensive",0.01385954252583411,kg_co2e_bko,0.73,7.6952676230367985
TWN,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
Mongolia,"Pigmeat, extensive",4.840633849237006,kg_co2e_bko,0.73,7.6952676230367985
TUV,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
Mozambique,"Pigmeat, extensive",7.594646529813108,kg_co2e_bko,0.73,7.6952676230367985
Lao People's Democratic Republic,"Pigmeat, extensive",8.669010198549055,kg_co2e_bko,0.73,7.6952676230367985
Nicaragua,"Pigmeat, extensive",8.108419852023886,kg_co2e_bko,0.73,7.6952676230367985
ABW,"Pigmeat, extensive",104.81992320913243,mg_abx_bko,0.73,54.79634257351598
BIH,"Pigmeat, extensive",54.76806820091324,mg_abx_bko,0.73,54.79634257351598
CHN,"Pigmeat, extensive",107.90972124383562,mg_abx_bko,0.73,54.79634257351598
EST,"Pigmeat, extensive",14.862789592694064,mg_abx_bko,0.73,54.79634257351598
LUX,"Pigmeat, extensive",7.452333196347032,mg_abx_bko,0.73,54.79634257351598
BGR,"Pigmeat, extensive",53.218851965296814,mg_abx_bko,0.73,54.79634257351598
GUM,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
KHM,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
DEU,"Pigmeat, extensive",19.91410015525114,mg_abx_bko,0.73,54.79634257351598
BHR,"Pigmeat, extensive",42.64342677625571,mg_abx_bko,0.73,54.79634257351598
ESP,"Pigmeat, extensive",35.376154429223746,mg_abx_bko,0.73,54.79634257351598
BHS,"Pigmeat, extensive",124.11850885479453,mg_abx_bko,0.73,54.79634257351598
DJI,"Pigmeat, extensive",20.082610493150685,mg_abx_bko,0.73,54.79634257351598
LSO,"Pigmeat, extensive",20.058117965296802,mg_abx_bko,0.73,54.79634257351598
GUY,"Pigmeat, extensive",123.64730416621005,mg_abx_bko,0.73,54.79634257351598
CPV,"Pigmeat, extensive",19.99397723652968,mg_abx_bko,0.73,54.79634257351598
LTU,"Pigmeat, extensive",6.36104264109589,mg_abx_bko,0.73,54.79634257351598
BGD,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
LVA,"Pigmeat, extensive",10.493253831963468,mg_abx_bko,0.73,54.79634257351598
ETH,"Pigmeat, extensive",19.9254270173516,mg_abx_bko,0.73,54.79634257351598
FJI,"Pigmeat, extensive",131.81557393242008,mg_abx_bko,0.73,54.79634257351598
CIV,"Pigmeat, extensive",20.040821892237442,mg_abx_bko,0.73,54.79634257351598
KWT,"Pigmeat, extensive",42.64342677625571,mg_abx_bko,0.73,54.79634257351598
GTM,"Pigmeat, extensive",101.20567567853881,mg_abx_bko,0.73,54.79634257351598
BEL,"Pigmeat, extensive",22.164923318721463,mg_abx_bko,0.73,54.79634257351598
MAR,"Pigmeat, extensive",19.57105660091324,mg_abx_bko,0.73,54.79634257351598
FIN,"Pigmeat, extensive",4.546946228310502,mg_abx_bko,0.73,54.79634257351598
MOZ,"Pigmeat, extensive",20.096326365296804,mg_abx_bko,0.73,54.79634257351598
KGZ,"Pigmeat, extensive",54.85878316894977,mg_abx_bko,0.73,54.79634257351598
BEN,"Pigmeat, extensive",20.129440533333337,mg_abx_bko,0.73,54.79634257351598
MAC,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
GIN,"Pigmeat, extensive",19.919293537899545,mg_abx_bko,0.73,54.79634257351598
IRL,"Pigmeat, extensive",11.779244233789953,mg_abx_bko,0.73,54.79634257351598
BFA,"Pigmeat, extensive",20.15122176255708,mg_abx_bko,0.73,54.79634257351598
GUF,"Pigmeat, extensive",104.81992320913243,mg_abx_bko,0.73,54.79634257351598
CHL,"Pigmeat, extensive",51.87994302465753,mg_abx_bko,0.73,54.79634257351598
MCO,"Pigmeat, extensive",54.79634257351598,mg_abx_bko,0.73,54.79634257351598
ESH,"Pigmeat, extensive",20.082610493150685,mg_abx_bko,0.73,54.79634257351598
KIR,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
BRB,"Pigmeat, extensive",114.73102493515982,mg_abx_bko,0.73,54.79634257351598
LBR,"Pigmeat, extensive",19.937814056621004,mg_abx_bko,0.73,54.79634257351598
DZA,"Pigmeat, extensive",19.46487762557078,mg_abx_bko,0.73,54.79634257351598
IDN,"Pigmeat, extensive",129.24630999634704,mg_abx_bko,0.73,54.79634257351598
KOR,"Pigmeat, extensive",78.37524151232877,mg_abx_bko,0.73,54.79634257351598
LBN,"Pigmeat, extensive",40.87966916529681,mg_abx_bko,0.73,54.79634257351598
DMA,"Pigmeat, extensive",111.31726984840182,mg_abx_bko,0.73,54.79634257351598
BRN,"Pigmeat, extensive",138.863754286758,mg_abx_bko,0.73,54.79634257351598
HTI,"Pigmeat, extensive",102.82819060091323,mg_abx_bko,0.73,54.79634257351598
BTN,"Pigmeat, extensive",130.39186940821918,mg_abx_bko,0.73,54.79634257351598
LAO,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
DOM,"Pigmeat, extensive",106.40327546484019,mg_abx_bko,0.73,54.79634257351598
HUN,"Pigmeat, extensive",39.753661972602735,mg_abx_bko,0.73,54.79634257351598
DNK,"Pigmeat, extensive",7.387507161643836,mg_abx_bko,0.73,54.79634257351598
CAF,"Pigmeat, extensive",20.130854219178083,mg_abx_bko,0.73,54.79634257351598
HRV,"Pigmeat, extensive",20.83440747579909,mg_abx_bko,0.73,54.79634257351598
CAN,"Pigmeat, extensive",44.00804785936074,mg_abx_bko,0.73,54.79634257351598
BRA,"Pigmeat, extensive",92.62776590136987,mg_abx_bko,0.73,54.79634257351598
LKA,"Pigmeat, extensive",132.72712112146118,mg_abx_bko,0.73,54.79634257351598
HKG,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
ERI,"Pigmeat, extensive",20.082610493150685,mg_abx_bko,0.73,54.79634257351598
IND,"Pigmeat, extensive",127.96718117077627,mg_abx_bko,0.73,54.79634257351598
LIE,"Pigmeat, extensive",54.79634257351598,mg_abx_bko,0.73,54.79634257351598
BLZ,"Pigmeat, extensive",113.26317394703197,mg_abx_bko,0.73,54.79634257351598
CHE,"Pigmeat, extensive",11.02773160913242,mg_abx_bko,0.73,54.79634257351598
EGY,"Pigmeat, extensive",19.65311055342466,mg_abx_bko,0.73,54.79634257351598
BMU,"Pigmeat, extensive",104.81992320913243,mg_abx_bko,0.73,54.79634257351598
LCA,"Pigmeat, extensive",111.03361215342466,mg_abx_bko,0.73,54.79634257351598
HND,"Pigmeat, extensive",108.93655328401827,mg_abx_bko,0.73,54.79634257351598
BOL,"Pigmeat, extensive",102.45857437990867,mg_abx_bko,0.73,54.79634257351598
KNA,"Pigmeat, extensive",120.5542246739726,mg_abx_bko,0.73,54.79634257351598
LBY,"Pigmeat, extensive",20.082610493150685,mg_abx_bko,0.73,54.79634257351598
ECU,"Pigmeat, extensive",100.71486743378995,mg_abx_bko,0.73,54.79634257351598
BLR,"Pigmeat, extensive",52.99421151780822,mg_abx_bko,0.73,54.79634257351598
GRL,"Pigmeat, extensive",54.79634257351598,mg_abx_bko,0.73,54.79634257351598
BWA,"Pigmeat, extensive",19.944035340639267,mg_abx_bko,0.73,54.79634257351598
MLI,"Pigmeat, extensive",20.042629214611875,mg_abx_bko,0.73,54.79634257351598
JPN,"Pigmeat, extensive",88.12903320182649,mg_abx_bko,0.73,54.79634257351598
ARG,"Pigmeat, extensive",95.70906231963471,mg_abx_bko,0.73,54.79634257351598
COM,"Pigmeat, extensive",20.082610493150685,mg_abx_bko,0.73,54.79634257351598
AGO,"Pigmeat, extensive",20.1810303543379,mg_abx_bko,0.73,54.79634257351598
MKD,"Pigmeat, extensive",55.706499990867584,mg_abx_bko,0.73,54.79634257351598
COG,"Pigmeat, extensive",20.014651298630138,mg_abx_bko,0.73,54.79634257351598
GNB,"Pigmeat, extensive",20.08133969315068,mg_abx_bko,0.73,54.79634257351598
GAB,"Pigmeat, extensive",20.01520210958904,mg_abx_bko,0.73,54.79634257351598
ARE,"Pigmeat, extensive",42.64342677625571,mg_abx_bko,0.73,54.79634257351598
BDI,"Pigmeat, extensive",20.06881754520548,mg_abx_bko,0.73,54.79634257351598
CUB,"Pigmeat, extensive",104.81992320913243,mg_abx_bko,0.73,54.79634257351598
GEO,"Pigmeat, extensive",55.01042101552511,mg_abx_bko,0.73,54.79634257351598
ANT,"Pigmeat, extensive",104.81992320913243,mg_abx_bko,0.73,54.79634257351598
MNE,"Pigmeat, extensive",55.453171453881275,mg_abx_bko,0.73,54.79634257351598
ISL,"Pigmeat, extensive",2.5115549917808213,mg_abx_bko,0.73,54.79634257351598
MLT,"Pigmeat, extensive",36.87572984657534,mg_abx_bko,0.73,54.79634257351598
GMB,"Pigmeat, extensive",20.02548846757991,mg_abx_bko,0.73,54.79634257351598
JOR,"Pigmeat, extensive",42.64342677625571,mg_abx_bko,0.73,54.79634257351598
MNG,"Pigmeat, extensive",128.484282739726,mg_abx_bko,0.73,54.79634257351598
AIA,"Pigmeat, extensive",104.81992320913243,mg_abx_bko,0.73,54.79634257351598
AND,"Pigmeat, extensive",54.79634257351598,mg_abx_bko,0.73,54.79634257351598
MMR,"Pigmeat, extensive",128.02323098630137,mg_abx_bko,0.73,54.79634257351598
COL,"Pigmeat, extensive",98.44056615342465,mg_abx_bko,0.73,54.79634257351598
COK,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
GLP,"Pigmeat, extensive",104.81992320913243,mg_abx_bko,0.73,54.79634257351598
CRI,"Pigmeat, extensive",102.59853326210045,mg_abx_bko,0.73,54.79634257351598
ALB,"Pigmeat, extensive",54.79634257351598,mg_abx_bko,0.73,54.79634257351598
JAM,"Pigmeat, extensive",113.33204941187215,mg_abx_bko,0.73,54.79634257351598
GBR,"Pigmeat, extensive",2.2040817570776254,mg_abx_bko,0.73,54.79634257351598
ARM,"Pigmeat, extensive",54.30104640547946,mg_abx_bko,0.73,54.79634257351598
IRQ,"Pigmeat, extensive",42.64342677625571,mg_abx_bko,0.73,54.79634257351598
AFG,"Pigmeat, extensive",42.64342677625571,mg_abx_bko,0.73,54.79634257351598
KEN,"Pigmeat, extensive",20.169548356164384,mg_abx_bko,0.73,54.79634257351598
MDA,"Pigmeat, extensive",70.44336890776256,mg_abx_bko,0.73,54.79634257351598
FLK,"Pigmeat, extensive",104.81992320913243,mg_abx_bko,0.73,54.79634257351598
IRN,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
ITA,"Pigmeat, extensive",45.59942343196347,mg_abx_bko,0.73,54.79634257351598
AZE,"Pigmeat, extensive",59.4017166283105,mg_abx_bko,0.73,54.79634257351598
CZE,"Pigmeat, extensive",16.241306401826485,mg_abx_bko,0.73,54.79634257351598
CMR,"Pigmeat, extensive",25.81491789041096,mg_abx_bko,0.73,54.79634257351598
AUT,"Pigmeat, extensive",12.638315368036528,mg_abx_bko,0.73,54.79634257351598
MDG,"Pigmeat, extensive",20.179889601826485,mg_abx_bko,0.73,54.79634257351598
GRD,"Pigmeat, extensive",114.72785064840181,mg_abx_bko,0.73,54.79634257351598
FRA,"Pigmeat, extensive",12.869606701369863,mg_abx_bko,0.73,54.79634257351598
ISR,"Pigmeat, extensive",56.52214362557078,mg_abx_bko,0.73,54.79634257351598
GNQ,"Pigmeat, extensive",19.909291260273974,mg_abx_bko,0.73,54.79634257351598
MDV,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
GBZ,"Pigmeat, extensive",54.79634257351598,mg_abx_bko,0.73,54.79634257351598
MEX,"Pigmeat, extensive",94.95981669223742,mg_abx_bko,0.73,54.79634257351598
MNP,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
MHL,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
FSM,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
GRC,"Pigmeat, extensive",51.49140469954339,mg_abx_bko,0.73,54.79634257351598
KAZ,"Pigmeat, extensive",53.3340211762557,mg_abx_bko,0.73,54.79634257351598
FRO,"Pigmeat, extensive",54.79634257351598,mg_abx_bko,0.73,54.79634257351598
ATG,"Pigmeat, extensive",113.6421945150685,mg_abx_bko,0.73,54.79634257351598
AUS,"Pigmeat, extensive",126.77429090410959,mg_abx_bko,0.73,54.79634257351598
COD,"Pigmeat, extensive",20.080609736986304,mg_abx_bko,0.73,54.79634257351598
CYP,"Pigmeat, extensive",130.84323697534248,mg_abx_bko,0.73,54.79634257351598
GHA,"Pigmeat, extensive",20.13355418630137,mg_abx_bko,0.73,54.79634257351598
El Salvador,"Poultry Meat, intensive",1.8640604855876965,kg_co2e_bko,0.92,2.152947336707153
Guatemala,"Poultry Meat, intensive",1.8977847071577019,kg_co2e_bko,0.92,2.152947336707153
Guinea,"Poultry Meat, intensive",1.5737771714212732,kg_co2e_bko,0.92,2.152947336707153
Eritrea,"Poultry Meat, intensive",1.4557004589117548,kg_co2e_bko,0.92,2.152947336707153
DMA,"Poultry Meat, intensive",54.873670474033815,mg_abx_bko,0.92,53.69356597826087
CPV,"Poultry Meat, intensive",17.37486632548309,mg_abx_bko,0.92,53.69356597826087
Equatorial Guinea,"Poultry Meat, intensive",1.4437107044603048,kg_co2e_bko,0.92,2.152947336707153
Gabon,"Poultry Meat, intensive",2.5081300668763507,kg_co2e_bko,0.92,2.152947336707153
Estonia,"Poultry Meat, intensive",1.7961243425828146,kg_co2e_bko,0.92,2.152947336707153
CZE,"Poultry Meat, intensive",19.542218778683576,mg_abx_bko,0.92,53.69356597826087
Gambia,"Poultry Meat, intensive",1.4442066646277716,kg_co2e_bko,0.92,2.152947336707153
CYP,"Poultry Meat, intensive",153.87643990338165,mg_abx_bko,0.92,53.69356597826087
France,"Poultry Meat, intensive",3.5597494255700175,kg_co2e_bko,0.92,2.152947336707153
Georgia,"Poultry Meat, intensive",2.1410404692408327,kg_co2e_bko,0.92,2.152947336707153
Germany,"Poultry Meat, intensive",2.9366780717204395,kg_co2e_bko,0.92,2.152947336707153
Finland,"Poultry Meat, intensive",1.9235405657421287,kg_co2e_bko,0.92,2.152947336707153
Grenada,"Poultry Meat, intensive",1.8805090426100641,kg_co2e_bko,0.92,2.152947336707153
Fiji,"Poultry Meat, intensive",1.7738449861178927,kg_co2e_bko,0.92,2.152947336707153
CUB,"Poultry Meat, intensive",54.008131292270534,mg_abx_bko,0.92,53.69356597826087
Ghana,"Poultry Meat, intensive",6.555153821894163,kg_co2e_bko,0.92,2.152947336707153
Ethiopia,"Poultry Meat, intensive",1.6721480600995995,kg_co2e_bko,0.92,2.152947336707153
CRI,"Poultry Meat, intensive",53.71221048460146,mg_abx_bko,0.92,53.69356597826087
Eswatini,"Poultry Meat, intensive",1.5313450763399592,kg_co2e_bko,0.92,2.152947336707153
Greece,"Poultry Meat, intensive",2.384862865534571,kg_co2e_bko,0.92,2.152947336707153
DJI,"Poultry Meat, intensive",17.78803986262077,mg_abx_bko,0.92,53.69356597826087
DEU,"Poultry Meat, intensive",24.193921173007247,mg_abx_bko,0.92,53.69356597826087
French Guiana,"Poultry Meat, intensive",1.328973039522185,kg_co2e_bko,0.92,2.152947336707153
MNP,"Poultry Meat, intensive",97.03053485960146,mg_abx_bko,0.92,53.69356597826087
DNK,"Poultry Meat, intensive",8.665186467391305,mg_abx_bko,0.92,53.69356597826087
FLK,"Poultry Meat, intensive",54.008131292270534,mg_abx_bko,0.92,53.69356597826087
Bulgaria,"Poultry Meat, intensive",1.7546322425990981,kg_co2e_bko,0.92,2.152947336707153
Brunei Darussalam,"Poultry Meat, intensive",2.909779718463854,kg_co2e_bko,0.92,2.152947336707153
British Virgin Islands,"Poultry Meat, intensive",1.8025530833111791,kg_co2e_bko,0.92,2.152947336707153
Brazil,"Poultry Meat, intensive",3.8571024034015617,kg_co2e_bko,0.92,2.152947336707153
FRA,"Poultry Meat, intensive",40.044178503925124,mg_abx_bko,0.92,53.69356597826087
Botswana,"Poultry Meat, intensive",1.5181890487597414,kg_co2e_bko,0.92,2.152947336707153
Bosnia and Herzegovina,"Poultry Meat, intensive",2.76299531272931,kg_co2e_bko,0.92,2.152947336707153
FRO,"Poultry Meat, intensive",57.067943383152176,mg_abx_bko,0.92,53.69356597826087
Bolivia (Plurinational State of),"Poultry Meat, intensive",6.769251496283079,kg_co2e_bko,0.92,2.152947336707153
FSM,"Poultry Meat, intensive",97.03053485960146,mg_abx_bko,0.92,53.69356597826087
Bhutan,"Poultry Meat, intensive",1.3138924294757934,kg_co2e_bko,0.92,2.152947336707153
Benin,"Poultry Meat, intensive",21.040754492166975,kg_co2e_bko,0.92,2.152947336707153
Belize,"Poultry Meat, intensive",1.3019615320864488,kg_co2e_bko,0.92,2.152947336707153
Burkina Faso,"Poultry Meat, intensive",1.5120130732931178,kg_co2e_bko,0.92,2.152947336707153
Belgium,"Poultry Meat, intensive",3.415470519954889,kg_co2e_bko,0.92,2.152947336707153
Belarus,"Poultry Meat, intensive",2.488471942516724,kg_co2e_bko,0.92,2.152947336707153
Barbados,"Poultry Meat, intensive",2.784180892639159,kg_co2e_bko,0.92,2.152947336707153
GBR,"Poultry Meat, intensive",0.7200161865942026,mg_abx_bko,0.92,53.69356597826087
Bangladesh,"Poultry Meat, intensive",4.304309192052069,kg_co2e_bko,0.92,2.152947336707153
Bahamas,"Poultry Meat, intensive",10.654363947302787,kg_co2e_bko,0.92,2.152947336707153
Azerbaijan,"Poultry Meat, intensive",4.487563749499666,kg_co2e_bko,0.92,2.152947336707153
Austria,"Poultry Meat, intensive",1.6461516887354328,kg_co2e_bko,0.92,2.152947336707153
Australia,"Poultry Meat, intensive",3.3098169741486987,kg_co2e_bko,0.92,2.152947336707153
GBZ,"Poultry Meat, intensive",57.067943383152176,mg_abx_bko,0.92,53.69356597826087
Armenia,"Poultry Meat, intensive",4.00820754859962,kg_co2e_bko,0.92,2.152947336707153
GEO,"Poultry Meat, intensive",57.185348149154585,mg_abx_bko,0.92,53.69356597826087
Argentina,"Poultry Meat, intensive",4.810132714975558,kg_co2e_bko,0.92,2.152947336707153
Antigua and Barbuda,"Poultry Meat, intensive",2.5251210227645284,kg_co2e_bko,0.92,2.152947336707153
Anguilla,"Poultry Meat, intensive",1.8025526643214091,kg_co2e_bko,0.92,2.152947336707153
