region,diet,output_group,attribute,value_total,population,value_per_cap_avg
North America,eat_lancet,Bovine meat,mg_abx_cephalosporins,1184486668.3597677,362965750.0,3.2633565794011354
North America,eat_lancet,Bovine meat,mg_abx_lincosamides,319233086.06071836,362965750.0,0.8795129734987898
North America,eat_lancet,Bovine meat,mg_abx_macrolides,12295259152.882326,362965750.0,33.87443347721466
North America,eat_lancet,Bovine meat,mg_abx_other_drugs,1595751147.1250095,362965750.0,4.396423483827357
North America,eat_lancet,Bovine meat,mg_abx_penicillins,25304643877.353767,362965750.0,69.71634066672618
North America,eat_lancet,Bovine meat,mg_abx_pleuromutilins,7755.199677036807,362965750.0,2.1366202395230975e-05
North America,eat_lancet,Bovine meat,mg_abx_polymixins,89819926.96684574,362965750.0,0.24746116394410694
North America,eat_lancet,Bovine meat,mg_abx_quinolones,747680368.7674451,362965750.0,2.059919892627459
North America,eat_lancet,Bovine meat,mg_abx_sulfonamides_trimethoprim,8241915050.436032,362965750.0,22.707142617274584
North America,eat_lancet,Bovine meat,mg_abx_tetracyclines,93299246961.09142,362965750.0,257.04697195559476
North America,eat_lancet,Bovine meat,mg_abx_total,154000802682.50217,362965750.0,424.28466785778596
North America,eat_lancet,Dairy,kg_co2_luc_feed_palm,744361.4270597404,362965750.0,0.0020507759397677063
North America,eat_lancet,Dairy,kg_co2_luc_feed_soy,31208801.779976893,362965750.0,0.08598277325058051
North America,eat_lancet,Dairy,kg_co2_luc_pasture,42693159.263770774,362965750.0,0.11762310703908227
North America,eat_lancet,Dairy,kg_co2e_excl_luc,57141419235.866844,362965750.0,157.42923192027578
North America,eat_lancet,Dairy,kg_co2e_total,57216065558.33765,362965750.0,157.6348885765052
North America,eat_lancet,Eggs,kg_co2_luc_feed_soy,68078680.86975673,362965750.0,0.1875622723900443
North America,eat_lancet,Eggs,kg_co2e_excl_luc,8016408796.197992,362965750.0,22.085854646610574
North America,eat_lancet,Eggs,kg_co2e_total,8084487477.067748,362965750.0,22.273416919000617
North America,eat_lancet,Fruits,kg_co2e_excl_luc,6016091308.229713,362965750.0,16.57481817011581
North America,eat_lancet,Fruits,kg_co2e_total,6016091308.229713,362965750.0,16.57481817011581
North America,eat_lancet,Fruits,mg_abx_aminoglycosides,18956168990.814003,362965750.0,52.22577885327749
North America,eat_lancet,Fruits,mg_abx_tetracyclines,19075597749.167244,362965750.0,52.55481474262308
North America,eat_lancet,Fruits,mg_abx_total,38031766739.98125,362965750.0,104.78059359590057
North America,eat_lancet,Grains,kg_co2e_excl_luc,19400876989.06412,362965750.0,53.45098535898806
North America,eat_lancet,Grains,kg_co2e_total,19400876989.06412,362965750.0,53.45098535898806
North America,eat_lancet,Grains,mg_abx_aminoglycosides,402684282.9828597,362965750.0,1.109427771030351
North America,eat_lancet,Grains,mg_abx_tetracyclines,176540620.22666866,362965750.0,0.48638368834158224
North America,eat_lancet,Grains,mg_abx_total,579224903.2095283,362965750.0,1.5958114593719335
North America,eat_lancet,Nuts and seeds,kg_co2e_excl_luc,6130117239.803716,362965750.0,16.888968834673012
North America,eat_lancet,Nuts and seeds,kg_co2e_total,6130117239.803716,362965750.0,16.888968834673012
North America,eat_lancet,Nuts and seeds,mg_abx_aminoglycosides,4193757007.823059,362965750.0,11.55413977165355
North America,eat_lancet,Nuts and seeds,mg_abx_tetracyclines,4620183676.186198,362965750.0,12.728979734826765
North America,eat_lancet,Nuts and seeds,mg_abx_total,8813940684.009258,362965750.0,24.28311950648032
North America,eat_lancet,Pig meat,kg_co2_luc_feed_palm,7948375.640238135,362965750.0,0.02189841779902962
North America,eat_lancet,Pig meat,kg_co2_luc_feed_soy,68007260.31228225,362965750.0,0.18736550297729812
North America,eat_lancet,Pig meat,kg_co2e_excl_luc,7783377383.968621,362965750.0,21.443834257002543
North America,eat_lancet,Pig meat,kg_co2e_total,7859333019.921141,362965750.0,21.65309817777887
North America,eat_lancet,Pig meat,mg_abx_aminoglycosides,4804334811.719275,362965750.0,13.236331008419597
North America,eat_lancet,Pig meat,mg_abx_amphenicols,38352860.48485055,362965750.0,0.10566523283491776
North America,eat_lancet,Pig meat,mg_abx_cephalosporins,248260717.23388648,362965750.0,0.6839783567289379
North America,eat_lancet,Pig meat,mg_abx_lincosamides,1951207256.8873005,362965750.0,5.375733817549729
North America,eat_lancet,Pig meat,mg_abx_macrolides,12685453367.098896,362965750.0,34.94945009852554
North America,eat_lancet,Pig meat,mg_abx_other_drugs,5528340028.562389,362965750.0,15.231023942513556
North America,eat_lancet,Pig meat,mg_abx_penicillins,3064442089.7719936,362965750.0,8.44278582696024
North America,eat_lancet,Pig meat,mg_abx_pleuromutilins,246593347.64519906,362965750.0,0.6793846186456961
North America,eat_lancet,Pig meat,mg_abx_polymixins,354837752.2850243,362965750.0,0.9776067088562055
North America,eat_lancet,Pig meat,mg_abx_quinolones,701282462.6812272,362965750.0,1.93208990843138
North America,eat_lancet,Pig meat,mg_abx_sulfonamides_trimethoprim,6680000514.920193,362965750.0,18.403941735329553
North America,eat_lancet,Pig meat,mg_abx_tetracyclines,128762486785.4314,362965750.0,354.7510661417266
North America,eat_lancet,Pig meat,mg_abx_total,165065591994.72162,362965750.0,454.7690573965219
North America,eat_lancet,Poultry,kg_co2_luc_feed_soy,76947215.46006867,362965750.0,0.21199580252425657
North America,eat_lancet,Poultry,kg_co2e_excl_luc,6243338407.183179,362965750.0,17.200902308780314
North America,eat_lancet,Poultry,kg_co2e_total,6320285622.643248,362965750.0,17.41289811130457
North America,eat_lancet,Poultry,mg_abx_aminoglycosides,1274079028.0179083,362965750.0,3.510190777002812
North America,eat_lancet,Poultry,mg_abx_amphenicols,14506349.323576545,362965750.0,0.039966165743121895
North America,eat_lancet,Poultry,mg_abx_cephalosporins,0.0,362965750.0,0.0
North America,eat_lancet,Poultry,mg_abx_lincosamides,8828305517.772198,362965750.0,24.322695785407294
North America,eat_lancet,Poultry,mg_abx_macrolides,3179927352.399428,362965750.0,8.760957066608704
North America,eat_lancet,Poultry,mg_abx_other_drugs,394979.93989796937,362965750.0,0.0010882016826600563
North America,eat_lancet,Poultry,mg_abx_penicillins,2244461328.0283012,362965750.0,6.183672503613085
North America,eat_lancet,Poultry,mg_abx_pleuromutilins,335355.5170708077,362965750.0,0.0009239315750062029
North America,eat_lancet,Poultry,mg_abx_polymixins,68625366.9542582,362965750.0,0.18906843677194943
North America,eat_lancet,Poultry,mg_abx_quinolones,98086528.11426692,362965750.0,0.2702363187553286
North America,eat_lancet,Poultry,mg_abx_sulfonamides_trimethoprim,1921526380.415256,362965750.0,5.293960602109857
North America,eat_lancet,Poultry,mg_abx_tetracyclines,14874491933.653536,362965750.0,40.980428411368116
North America,eat_lancet,Poultry,mg_abx_total,32504740120.135696,362965750.0,89.55318820063793
North America,eat_lancet,Pulses and soy,kg_co2_luc_human_palm_soy,76606603.1392151,362965750.0,0.2110573880296284
North America,eat_lancet,Pulses and soy,kg_co2e_excl_luc,3539354764.88682,362965750.0,9.751208660560453
North America,eat_lancet,Pulses and soy,kg_co2e_total,3615961368.026035,362965750.0,9.96226604859008
North America,eat_lancet,Pulses and soy,mg_abx_aminoglycosides,6864473.740881747,362965750.0,0.018912180394105357
North America,eat_lancet,Pulses and soy,mg_abx_tetracyclines,22486.437048696836,362965750.0,6.195195290105701e-05
North America,eat_lancet,Pulses and soy,mg_abx_total,6886960.177930444,362965750.0,0.018974132347006414
North America,eat_lancet,Sheep and goat meat,kg_co2_luc_feed_palm,0.0,362965750.0,0.0
North America,eat_lancet,Sheep and goat meat,kg_co2_luc_feed_soy,561511.5533290287,362965750.0,0.001547009747693904
North America,eat_lancet,Sheep and goat meat,kg_co2e_excl_luc,663363994.6925943,362965750.0,1.8276214620596964
North America,eat_lancet,Sheep and goat meat,kg_co2e_total,663925506.2459234,362965750.0,1.8291684718073906
North America,eat_lancet,Sheep and goat meat,mg_abx_aminoglycosides,107365462.25950818,362965750.0,0.2958005328588391
North America,eat_lancet,Sheep and goat meat,mg_abx_amphenicols,110780657.50086974,362965750.0,0.3052096719893536
North America,eat_lancet,Sheep and goat meat,mg_abx_cephalosporins,603471660.078346,362965750.0,1.6626132357621788
North America,eat_lancet,Sheep and goat meat,mg_abx_lincosamides,265169918.10019562,362965750.0,0.7305645728286915
North America,eat_lancet,Sheep and goat meat,mg_abx_macrolides,854743393.7693942,362965750.0,2.354887186378864
North America,eat_lancet,Sheep and goat meat,mg_abx_other_drugs,2835453453.186597,362965750.0,7.8119036112542215
North America,eat_lancet,Sheep and goat meat,mg_abx_penicillins,2233717604.4310946,362965750.0,6.154072676088845
North America,eat_lancet,Sheep and goat meat,mg_abx_pleuromutilins,907051535.6741414,362965750.0,2.4990003483087353
North America,eat_lancet,Sheep and goat meat,mg_abx_polymixins,144269224.82567772,362965750.0,0.3974733837164463
North America,eat_lancet,Sheep and goat meat,mg_abx_quinolones,71180074.77955873,362965750.0,0.1961068634700622
North America,eat_lancet,Sheep and goat meat,mg_abx_sulfonamides_trimethoprim,229036400.26257017,362965750.0,0.6310138085000311
North America,eat_lancet,Sheep and goat meat,mg_abx_tetracyclines,1984167375.5446794,362965750.0,5.466541610454097
North America,eat_lancet,Sheep and goat meat,mg_abx_total,10346406760.412632,362965750.0,28.505187501610365
North America,eat_lancet,Starchy roots,kg_co2e_excl_luc,1569619360.6243129,362965750.0,4.324428298329286
North America,eat_lancet,Starchy roots,kg_co2e_total,1569619360.6243129,362965750.0,4.324428298329286
North America,eat_lancet,Starchy roots,mg_abx_aminoglycosides,7963872.48727913,362965750.0,0.02194111286610136
North America,eat_lancet,Starchy roots,mg_abx_tetracyclines,27162.17504768187,362965750.0,7.483398928874658e-05
North America,eat_lancet,Starchy roots,mg_abx_total,7991034.662326812,362965750.0,0.022015946855390107
North America,eat_lancet,Sugars,kg_co2e_excl_luc,7130636847.751434,362965750.0,19.6454812823288
North America,eat_lancet,Sugars,kg_co2e_total,7130636847.751434,362965750.0,19.6454812823288
North America,eat_lancet,Vegetable oils,kg_co2_luc_human_palm_soy,3852864687.289203,362965750.0,10.614953855258253
North America,eat_lancet,Vegetable oils,kg_co2e_excl_luc,9286054314.425014,362965750.0,25.583830745531817
North America,eat_lancet,Vegetable oils,kg_co2e_total,13138919001.714218,362965750.0,36.19878460079007
North America,eat_lancet,Vegetables,kg_co2e_excl_luc,17605910144.404865,362965750.0,48.50570651474654
North America,eat_lancet,Vegetables,kg_co2e_total,17605910144.404865,362965750.0,48.50570651474654
North America,eat_lancet,Vegetables,mg_abx_aminoglycosides,41193419.94063249,362965750.0,0.1134912038963249
North America,eat_lancet,Vegetables,mg_abx_tetracyclines,167033.8494750644,362965750.0,0.0004601917659588113
North America,eat_lancet,Vegetables,mg_abx_total,41360453.790107556,362965750.0,0.11395139566228371
North America,high_income,Aquatic animals,kg_co2e_excl_luc,26175798910.980614,362965750.0,72.11644324837981
North America,high_income,Aquatic animals,kg_co2e_total,26175798910.980614,362965750.0,72.11644324837981
North America,high_income,Aquatic animals,mg_abx_aminoglycosides,21988177333.873768,362965750.0,60.579207084618226
North America,high_income,Aquatic animals,mg_abx_amphenicols,75325835222.97354,362965750.0,207.52876882453384
North America,high_income,Aquatic animals,mg_abx_arsenicals,0.0,362965750.0,0.0
North America,high_income,Aquatic animals,mg_abx_cephalosporins,217704726.0779577,362965750.0,0.5997941295506743
North America,high_income,Aquatic animals,mg_abx_glycopeptides,0.0,362965750.0,0.0
North America,high_income,Aquatic animals,mg_abx_glycophospholipids,0.0,362965750.0,0.0
North America,high_income,Aquatic animals,mg_abx_lincosamides,1306228356.4677486,362965750.0,3.598764777304053
North America,high_income,Aquatic animals,mg_abx_macrolides,16110149729.768906,362965750.0,44.38476558675001
North America,high_income,Aquatic animals,mg_abx_nitrofurans,0.0,362965750.0,0.0
North America,high_income,Aquatic animals,mg_abx_orthosomycins,0.0,362965750.0,0.0
North America,high_income,Aquatic animals,mg_abx_other_drugs,217704726.0779577,362965750.0,0.5997941295506743
North America,high_income,Aquatic animals,mg_abx_penicillins,4789503973.715081,362965750.0,13.19547085011487
North America,high_income,Aquatic animals,mg_abx_pleuromutilins,8708189043.118328,362965750.0,23.99176518202703
North America,high_income,Aquatic animals,mg_abx_polypeptides,3265570891.1693726,362965750.0,8.996911943260136
North America,high_income,Aquatic animals,mg_abx_quinolones,36574393981.09698,362965750.0,100.76541376451353
North America,high_income,Aquatic animals,mg_abx_quinoxalines,0.0,362965750.0,0.0
North America,high_income,Aquatic animals,mg_abx_streptogramins,0.0,362965750.0,0.0
North America,high_income,Aquatic animals,mg_abx_sulfonamides_trimethoprim,12626874112.521576,362965750.0,34.788059513939196
North America,high_income,Aquatic animals,mg_abx_tetracyclines,35050460898.55127,362965750.0,96.5668548576588
North America,high_income,Aquatic animals,mg_abx_total,216180792995.41248,362965750.0,595.595570643821
North America,high_income,Bovine meat,kg_co2_luc_feed_palm,26866645.100029916,362965750.0,0.07401978037880962
North America,high_income,Bovine meat,kg_co2_luc_feed_soy,645259302.4622699,362965750.0,1.7777415705538882
North America,high_income,Bovine meat,kg_co2_luc_pasture,6624244450.145596,362965750.0,18.250329267005483
North America,high_income,Bovine meat,kg_co2e_excl_luc,323011001947.2108,362965750.0,889.9214373455644
North America,high_income,Bovine meat,kg_co2e_total,330307372344.9187,362965750.0,910.0235279635026
North America,high_income,Bovine meat,mg_abx_aminoglycosides,65334435023.065834,362965750.0,180.00165311207968
North America,high_income,Bovine meat,mg_abx_amphenicols,19938684863.96235,362965750.0,54.932689555315754
North America,high_income,Bovine meat,mg_abx_cephalosporins,9185359105.90472,362965750.0,25.30640730125286
North America,high_income,Bovine meat,mg_abx_lincosamides,2425507957.131758,362965750.0,6.682470610882041
North America,high_income,Bovine meat,mg_abx_macrolides,95841775566.71045,362965750.0,264.0518439183599
North America,high_income,Bovine meat,mg_abx_other_drugs,12314569143.901588,362965750.0,33.92763406437546
North America,high_income,Bovine meat,mg_abx_penicillins,197212601118.49905,362965750.0,543.3366677668597
North America,high_income,Bovine meat,mg_abx_pleuromutilins,58109.127107695436,362965750.0,0.00016009534538092212
North America,high_income,Bovine meat,mg_abx_polymixins,700200459.6497567,362965750.0,1.9291089025610726
North America,high_income,Bovine meat,mg_abx_quinolones,5835973702.224018,362965750.0,16.078579596625904
North America,high_income,Bovine meat,mg_abx_sulfonamides_trimethoprim,64149957254.74342,362965750.0,176.73832105300136
North America,high_income,Bovine meat,mg_abx_tetracyclines,726276628468.9625,362965750.0,2000.9508568479603
North America,high_income,Bovine meat,mg_abx_total,1199215750773.8826,362965750.0,3303.9363928246194
North America,high_income,Dairy,kg_co2_luc_feed_palm,2503264.023865874,362965750.0,0.006896694864090824
North America,high_income,Dairy,kg_co2_luc_feed_soy,83692919.05247201,362965750.0,0.23058076155249363
North America,high_income,Dairy,kg_co2_luc_pasture,118595601.19298318,362965750.0,0.3267404739785591
North America,high_income,Dairy,kg_co2e_excl_luc,147116097005.63635,362965750.0,405.31674684356955
North America,high_income,Dairy,kg_co2e_total,147320888789.90567,362965750.0,405.8809647739647
North America,high_income,Eggs,kg_co2_luc_feed_soy,221510804.46735832,362965750.0,0.6102801833709057
North America,high_income,Eggs,kg_co2e_excl_luc,26718148479.007954,362965750.0,73.61066017663637
North America,high_income,Eggs,kg_co2e_total,26939659283.475307,362965750.0,74.22094036000726
North America,high_income,Fruits,kg_co2e_excl_luc,7850108974.703684,362965750.0,21.627685187111137
North America,high_income,Fruits,kg_co2e_total,7850108974.703684,362965750.0,21.627685187111137
North America,high_income,Fruits,mg_abx_aminoglycosides,24749176241.498135,362965750.0,68.18598240053817
North America,high_income,Fruits,mg_abx_tetracyclines,24922592676.914665,362965750.0,68.66375870702585
North America,high_income,Fruits,mg_abx_total,49671768918.41281,362965750.0,136.84974110756403
North America,high_income,Grains,kg_co2e_excl_luc,30536907169.416267,362965750.0,84.13164925179929
North America,high_income,Grains,kg_co2e_total,30536907169.416267,362965750.0,84.13164925179929
North America,high_income,Grains,mg_abx_aminoglycosides,694398818.0916007,362965750.0,1.9131249107983348
North America,high_income,Grains,mg_abx_tetracyclines,310528400.54447746,362965750.0,0.8555308608166954
North America,high_income,Grains,mg_abx_total,1004927218.6360781,362965750.0,2.76865577161503
North America,high_income,Insects,kg_co2e_excl_luc,0.0,362965750.0,0.0
North America,high_income,Insects,kg_co2e_total,0.0,362965750.0,0.0
North America,high_income,Nuts and seeds,kg_co2e_excl_luc,3396404876.217821,362965750.0,9.357370154671125
North America,high_income,Nuts and seeds,kg_co2e_total,3396404876.217821,362965750.0,9.357370154671125
North America,high_income,Nuts and seeds,mg_abx_aminoglycosides,2202571623.4397264,362965750.0,6.068262979192187
North America,high_income,Nuts and seeds,mg_abx_tetracyclines,2427091602.053677,362965750.0,6.686833680736204
North America,high_income,Nuts and seeds,mg_abx_total,4629663225.493404,362965750.0,12.755096659928395
North America,high_income,Offals,kg_co2_luc_feed_palm,0.0,362965750.0,0.0
North America,high_income,Offals,kg_co2_luc_feed_soy,0.0,362965750.0,0.0
North America,high_income,Offals,kg_co2_luc_pasture,0.0,362965750.0,0.0
North America,high_income,Offals,kg_co2e_excl_luc,0.0,362965750.0,0.0
North America,high_income,Offals,kg_co2e_total,0.0,362965750.0,0.0
North America,high_income,Pig meat,kg_co2_luc_feed_palm,67536998.58154142,362965750.0,0.18606989387164333
North America,high_income,Pig meat,kg_co2_luc_feed_soy,628477488.3949548,362965750.0,1.7315063153891375
North America,high_income,Pig meat,kg_co2e_excl_luc,65554004351.31488,362965750.0,180.6065843714314
North America,high_income,Pig meat,kg_co2e_total,66250018838.291374,362965750.0,182.52416058069218
North America,high_income,Pig meat,mg_abx_aminoglycosides,40929800571.34959,362965750.0,112.76491121090513
North America,high_income,Pig meat,mg_abx_amphenicols,326821043.28619796,362965750.0,0.9004184094124528
North America,high_income,Pig meat,mg_abx_cephalosporins,2124981236.0611184,362965750.0,5.854495186008923
North America,high_income,Pig meat,mg_abx_lincosamides,15129865142.301407,362965750.0,41.684002257241644
North America,high_income,Pig meat,mg_abx_macrolides,106734065678.35652,362965750.0,294.0609842067923
North America,high_income,Pig meat,mg_abx_other_drugs,43830437205.06653,362965750.0,120.75639975690964
North America,high_income,Pig meat,mg_abx_penicillins,24184822400.52753,362965750.0,66.6311419204912
North America,high_income,Pig meat,mg_abx_pleuromutilins,2344177401.1917763,362965750.0,6.458398350785925
North America,high_income,Pig meat,mg_abx_polymixins,4164484065.857371,362965750.0,11.47349044877477
North America,high_income,Pig meat,mg_abx_quinolones,6016363699.858661,362965750.0,16.57556863108616
North America,high_income,Pig meat,mg_abx_sulfonamides_trimethoprim,56167617219.57878,362965750.0,154.74632859871429
North America,high_income,Pig meat,mg_abx_tetracyclines,1091604103002.7823,362965750.0,3007.457598968449
North America,high_income,Pig meat,mg_abx_total,1393557538666.2178,362965750.0,3839.3637379455713
North America,high_income,Poultry,kg_co2_luc_feed_soy,317276079.56411,362965750.0,0.8741212623067327
North America,high_income,Poultry,kg_co2e_excl_luc,28625616362.221786,362965750.0,78.86588848182448
North America,high_income,Poultry,kg_co2e_total,28942892441.785896,362965750.0,79.74000974413121
North America,high_income,Poultry,mg_abx_aminoglycosides,6069998072.973121,362965750.0,16.723335667271968
North America,high_income,Poultry,mg_abx_amphenicols,70265786.89108418,362965750.0,0.19358792638447064
North America,high_income,Poultry,mg_abx_cephalosporins,0.0,362965750.0,0.0
North America,high_income,Poultry,mg_abx_lincosamides,42007777936.00959,362965750.0,115.73482604353053
North America,high_income,Poultry,mg_abx_macrolides,11429111210.10817,362965750.0,31.48812583586239
North America,high_income,Poultry,mg_abx_other_drugs,1883176.0267183296,362965750.0,0.005188302275678435
North America,high_income,Poultry,mg_abx_penicillins,8161721669.851467,362965750.0,22.4862033672639
North America,high_income,Poultry,mg_abx_pleuromutilins,1600117.438834336,362965750.0,0.0044084529706572475
North America,high_income,Poultry,mg_abx_polymixins,275883180.33508754,362965750.0,0.7600804768358654
North America,high_income,Poultry,mg_abx_quinolones,422246138.5877409,362965750.0,1.1633222654967883
North America,high_income,Poultry,mg_abx_sulfonamides_trimethoprim,7309596622.348425,362965750.0,20.13852993663569
North America,high_income,Poultry,mg_abx_tetracyclines,61613294360.12778,362965750.0,169.74960959850281
North America,high_income,Poultry,mg_abx_total,137363378270.69801,362965750.0,378.44721787303075
North America,high_income,Pulses and soy,kg_co2_luc_human_palm_soy,16901727.206935316,362965750.0,0.046565625563666314
North America,high_income,Pulses and soy,kg_co2e_excl_luc,951777546.0129347,362965750.0,2.6222241244881497
North America,high_income,Pulses and soy,kg_co2e_total,968679273.2198701,362965750.0,2.6687897500518165
North America,high_income,Pulses and soy,mg_abx_aminoglycosides,1700702.2366000067,362965750.0,0.0046855722243765606
North America,high_income,Pulses and soy,mg_abx_tetracyclines,4641.20230386712,362965750.0,1.2786887754194767e-05
North America,high_income,Pulses and soy,mg_abx_total,1705343.4389038738,362965750.0,0.004698359112130755
North America,high_income,Sheep and goat meat,kg_co2_luc_feed_palm,0.0,362965750.0,0.0
North America,high_income,Sheep and goat meat,kg_co2_luc_feed_soy,4332274.506502719,362965750.0,0.011935766684605142
North America,high_income,Sheep and goat meat,kg_co2e_excl_luc,5127428351.439023,362965750.0,14.126479844004628
North America,high_income,Sheep and goat meat,kg_co2e_total,5131760625.945525,362965750.0,14.138415610689233
North America,high_income,Sheep and goat meat,mg_abx_aminoglycosides,832503295.0379522,362965750.0,2.293613915467099
North America,high_income,Sheep and goat meat,mg_abx_amphenicols,863081450.7055563,362965750.0,2.3778592076678207
North America,high_income,Sheep and goat meat,mg_abx_cephalosporins,4685179816.791378,362965750.0,12.908049359454377
North America,high_income,Sheep and goat meat,mg_abx_lincosamides,2052911839.6276217,362965750.0,5.65593816944883
North America,high_income,Sheep and goat meat,mg_abx_macrolides,6624568871.677872,362965750.0,18.251223074567978
North America,high_income,Sheep and goat meat,mg_abx_other_drugs,21972948876.147446,362965750.0,60.537251451817276
North America,high_income,Sheep and goat meat,mg_abx_penicillins,17381792448.03144,362965750.0,47.88824413331407
North America,high_income,Sheep and goat meat,mg_abx_pleuromutilins,7046864601.960251,362965750.0,19.414681969194753
North America,high_income,Sheep and goat meat,mg_abx_polymixins,1118678432.3116412,362965750.0,3.0820495661412717
North America,high_income,Sheep and goat meat,mg_abx_quinolones,553915295.5357409,362965750.0,1.526081443044532
North America,high_income,Sheep and goat meat,mg_abx_sulfonamides_trimethoprim,1770146482.6290731,362965750.0,4.87689673923524
North America,high_income,Sheep and goat meat,mg_abx_tetracyclines,15374549356.589859,362965750.0,42.358127059067854
North America,high_income,Sheep and goat meat,mg_abx_total,80277140767.04582,362965750.0,221.17001608842108
North America,high_income,Starchy roots,kg_co2e_excl_luc,4193997769.2397,362965750.0,11.554803088830557
North America,high_income,Starchy roots,kg_co2e_total,4193997769.2397,362965750.0,11.554803088830557
North America,high_income,Starchy roots,mg_abx_aminoglycosides,21344450.871979605,362965750.0,0.058805688613814404
North America,high_income,Starchy roots,mg_abx_tetracyclines,69404.80741214659,362965750.0,0.0001912158582790431
North America,high_income,Starchy roots,mg_abx_total,21413855.67939175,362965750.0,0.05899690447209344
North America,high_income,Sugars,kg_co2e_excl_luc,41824200395.1489,362965750.0,115.22905506965576
North America,high_income,Sugars,kg_co2e_total,41824200395.1489,362965750.0,115.22905506965576
North America,high_income,Sugars,mg_abx_aminoglycosides,6527240.20041617,362965750.0,0.01798307471274127
North America,high_income,Sugars,mg_abx_tetracyclines,0.0,362965750.0,0.0
North America,high_income,Sugars,mg_abx_total,6527240.20041617,362965750.0,0.01798307471274127
North America,high_income,Vegetable oils,kg_co2_luc_human_palm_soy,136455824.80762348,362965750.0,0.37594683467413514
North America,high_income,Vegetable oils,kg_co2e_excl_luc,6715286011.457748,362965750.0,18.5011561323837
North America,high_income,Vegetable oils,kg_co2e_total,6851741836.265371,362965750.0,18.877102967057834
North America,high_income,Vegetables,kg_co2e_excl_luc,17564193603.366745,362965750.0,48.390774069913604
North America,high_income,Vegetables,kg_co2e_total,17564193603.366745,362965750.0,48.390774069913604
North America,high_income,Vegetables,mg_abx_aminoglycosides,197403922.8297702,362965750.0,0.5438637745566082
North America,high_income,Vegetables,mg_abx_tetracyclines,174760921.60171604,362965750.0,0.4814804746776136
North America,high_income,Vegetables,mg_abx_total,372164844.43148625,362965750.0,1.0253442492342217
Oceania,baseline,Aquatic animals,kg_co2e_excl_luc,2925654098.2606297,40662750.0,71.94924342944414
Oceania,baseline,Aquatic animals,kg_co2e_total,2925654098.2606297,40662750.0,71.94924342944414
Oceania,baseline,Aquatic animals,mg_abx_aminoglycosides,1757881914.8730597,40662750.0,43.230768083148824
Oceania,baseline,Aquatic animals,mg_abx_amphenicols,6022050916.29781,40662750.0,148.09748274029204
Oceania,baseline,Aquatic animals,mg_abx_arsenicals,0.0,40662750.0,0.0
Oceania,baseline,Aquatic animals,mg_abx_cephalosporins,17404771.434386678,40662750.0,0.42802740676384843
Oceania,baseline,Aquatic animals,mg_abx_glycopeptides,0.0,40662750.0,0.0
Oceania,baseline,Aquatic animals,mg_abx_glycophospholipids,0.0,40662750.0,0.0
Oceania,baseline,Aquatic animals,mg_abx_lincosamides,104428628.60632035,40662750.0,2.5681644405830975
Oceania,baseline,Aquatic animals,mg_abx_macrolides,1287953086.1446185,40662750.0,31.67402810052489
Oceania,baseline,Aquatic animals,mg_abx_nitrofurans,0.0,40662750.0,0.0
Oceania,baseline,Aquatic animals,mg_abx_orthosomycins,0.0,40662750.0,0.0
Oceania,baseline,Aquatic animals,mg_abx_other_drugs,17404771.434386678,40662750.0,0.42802740676384843
Oceania,baseline,Aquatic animals,mg_abx_penicillins,382904971.5565081,40662750.0,9.416602948804695
Oceania,baseline,Aquatic animals,mg_abx_pleuromutilins,696190857.3754692,40662750.0,17.121096270553988
Oceania,baseline,Aquatic animals,mg_abx_polypeptides,261071571.51580095,40662750.0,6.420411101457746
Oceania,baseline,Aquatic animals,mg_abx_quinolones,2924001600.976971,40662750.0,71.90860433632676
Oceania,baseline,Aquatic animals,mg_abx_quinoxalines,0.0,40662750.0,0.0
Oceania,baseline,Aquatic animals,mg_abx_streptogramins,0.0,40662750.0,0.0
Oceania,baseline,Aquatic animals,mg_abx_sulfonamides_trimethoprim,1009476743.1944304,40662750.0,24.825589592303285
Oceania,baseline,Aquatic animals,mg_abx_tetracyclines,2802168200.936264,40662750.0,68.91241248897981
Oceania,baseline,Aquatic animals,mg_abx_total,17282938034.346024,40662750.0,425.0312149165028
Oceania,baseline,Bovine meat,kg_co2_luc_feed_palm,8748057.26756402,40662750.0,0.21513688246771356
Oceania,baseline,Bovine meat,kg_co2_luc_feed_soy,158681783.15341142,40662750.0,3.9023869057899776
Oceania,baseline,Bovine meat,kg_co2_luc_pasture,36960387.74294126,40662750.0,0.9089495359497639
Oceania,baseline,Bovine meat,kg_co2e_excl_luc,35402458363.57726,40662750.0,870.6361070900828
Oceania,baseline,Bovine meat,kg_co2e_total,35606848591.74118,40662750.0,875.6625804142902
Oceania,baseline,Bovine meat,mg_abx_aminoglycosides,2637609799.1425104,40662750.0,64.86550464841926
Oceania,baseline,Bovine meat,mg_abx_amphenicols,2074105193.5780463,40662750.0,51.00749933484691
Oceania,baseline,Bovine meat,mg_abx_cephalosporins,880358497.2763377,40662750.0,21.650244936123055
Oceania,baseline,Bovine meat,mg_abx_lincosamides,61741261.576163694,40662750.0,1.5183739805144436
Oceania,baseline,Bovine meat,mg_abx_macrolides,13964548164.839163,40662750.0,343.4236042776045
Oceania,baseline,Bovine meat,mg_abx_other_drugs,9122427493.066793,40662750.0,224.34359439700447
Oceania,baseline,Bovine meat,mg_abx_penicillins,23910104027.058224,40662750.0,588.0100098261486
