country_code,country,fbs_item_code,fbs_item,mt_production
129,Madagascar,2763,Pelagic Fish,8562.5
129,Madagascar,2764,"Marine Fish, Other",73190.0
129,Madagascar,2765,Crustaceans,29642.500000000004
129,Madagascar,2766,Cephalopods,3337.4999999999995
129,Madagascar,2767,"Molluscs, Other",5282.5
129,Madagascar,2769,"Aquatic Animals, Others",907.5
129,Madagascar,2775,Aquatic Plants,18212.5
129,Madagascar,2781,"Fish, Body Oil",0.0
129,Madagascar,2782,"Fish, Liver Oil",0.0
129,Madagascar,2805,Rice (Milled Equivalent),3919500.0
129,Madagascar,2848,Milk - Excluding Butter,541000.0
129,Madagascar,2899,Miscellaneous,0.0
129,Madagascar,2535,Yams,0.0
129,Madagascar,2536,Sugar cane,3109750.0
129,Madagascar,2541,Sugar non-centrifugal,0.0
129,Madagascar,2562,Palm kernels,21000.0
129,Madagascar,2581,Ricebran Oil,0.0
130,Malawi,2511,Wheat and products,1000.0
130,Malawi,2513,Barley and products,0.0
130,Malawi,2514,Maize and products,2890250.0
130,Malawi,2515,Rye and products,0.0
130,Malawi,2516,Oats,0.0
130,Malawi,2517,Millet and products,30000.0
130,Malawi,2518,Sorghum and products,92000.0
130,Malawi,2520,"Cereals, Other",0.0
130,Malawi,2531,Potatoes and products,1153750.0
130,Malawi,2532,Cassava and products,5259250.0
130,Malawi,2533,Sweet potatoes,5378500.0
130,Malawi,2534,"Roots, Other",0.0
130,Malawi,2537,Sugar beet,0.0
130,Malawi,2542,Sugar (Raw Equivalent),252750.0
130,Malawi,2543,"Sweeteners, Other",0.0
130,Malawi,2546,Beans,183750.0
130,Malawi,2547,Peas,37750.0
130,Malawi,2549,"Pulses, Other and products",507250.0
130,Malawi,2551,Nuts and products,5250.0
130,Malawi,2555,Soyabeans,171500.0
130,Malawi,2556,Groundnuts (Shelled Eq),339000.0
130,Malawi,2557,Sunflower seed,19250.0
130,Malawi,2558,Rape and Mustardseed,0.0
130,Malawi,2559,Cottonseed,20250.0
130,Malawi,2560,Coconuts - Incl Copra,0.0
130,Malawi,2561,Sesame seed,2250.0
130,Malawi,2563,Olives (including preserved),0.0
130,Malawi,2570,"Oilcrops, Other",5500.0
130,Malawi,2571,Soyabean Oil,0.0
130,Malawi,2572,Groundnut Oil,54500.0
130,Malawi,2573,Sunflowerseed Oil,3750.0
130,Malawi,2574,Rape and Mustard Oil,0.0
130,Malawi,2575,Cottonseed Oil,2750.0
130,Malawi,2576,Palmkernel Oil,0.0
130,Malawi,2577,Palm Oil,0.0
130,Malawi,2578,Coconut Oil,0.0
130,Malawi,2579,Sesameseed Oil,0.0
130,Malawi,2580,Olive Oil,0.0
130,Malawi,2582,Maize Germ Oil,0.0
130,Malawi,2586,"Oilcrops Oil, Other",1000.0
130,Malawi,2601,Tomatoes and products,557250.0
130,Malawi,2602,Onions,166500.0
130,Malawi,2605,"Vegetables, Other",857500.0
130,Malawi,2611,"Oranges, Mandarines",198500.0
130,Malawi,2612,"Lemons, Limes and products",14000.0
130,Malawi,2613,Grapefruit and products,0.0
130,Malawi,2614,"Citrus, Other",3000.0
130,Malawi,2615,Bananas,426750.0
130,Malawi,2616,Plantains,395000.0
130,Malawi,2617,Apples and products,3000.0
130,Malawi,2618,Pineapples and products,279500.0
130,Malawi,2619,Dates,0.0
130,Malawi,2620,Grapes and products (excl wine),0.0
130,Malawi,2625,"Fruits, Other",2027000.0
130,Malawi,2630,Coffee and products,9250.0
130,Malawi,2633,Cocoa Beans and products,0.0
130,Malawi,2635,Tea (including mate),49250.0
130,Malawi,2640,Pepper,250.0
130,Malawi,2641,Pimento,1250.0
130,Malawi,2642,Cloves,0.0
130,Malawi,2645,"Spices, Other",1000.0
130,Malawi,2655,Wine,0.0
130,Malawi,2656,Beer,96000.0
130,Malawi,2657,"Beverages, Fermented",307000.0
130,Malawi,2658,"Beverages, Alcoholic",7000.0
130,Malawi,2659,"Alcohol, Non-Food",0.0
130,Malawi,2680,Infant food,0.0
130,Malawi,2731,Bovine Meat,47500.0
130,Malawi,2732,Mutton & Goat Meat,51750.0
130,Malawi,2733,Pigmeat,222000.0
130,Malawi,2734,Poultry Meat,133000.0
130,Malawi,2735,"Meat, Other",0.0
130,Malawi,2736,"Offals, Edible",24750.0
130,Malawi,2737,"Fats, Animals, Raw",16750.0
130,Malawi,2740,"Butter, Ghee",0.0
130,Malawi,2743,Cream,0.0
130,Malawi,2744,Eggs,22750.0
130,Malawi,2745,Honey,0.0
130,Malawi,2761,Freshwater Fish,198877.5
130,Malawi,2762,Demersal Fish,0.0
130,Malawi,2763,Pelagic Fish,0.0
130,Malawi,2764,"Marine Fish, Other",0.0
130,Malawi,2765,Crustaceans,0.0
130,Malawi,2766,Cephalopods,0.0
130,Malawi,2767,"Molluscs, Other",0.0
130,Malawi,2769,"Aquatic Animals, Others",0.0
130,Malawi,2775,Aquatic Plants,0.0
130,Malawi,2781,"Fish, Body Oil",0.0
130,Malawi,2782,"Fish, Liver Oil",0.0
130,Malawi,2805,Rice (Milled Equivalent),112500.0
130,Malawi,2848,Milk - Excluding Butter,187750.0
130,Malawi,2899,Miscellaneous,0.0
130,Malawi,2535,Yams,0.0
130,Malawi,2536,Sugar cane,2884750.0
130,Malawi,2541,Sugar non-centrifugal,0.0
130,Malawi,2562,Palm kernels,0.0
130,Malawi,2581,Ricebran Oil,0.0
131,Malaysia,2511,Wheat and products,22500.0
131,Malaysia,2513,Barley and products,0.0
131,Malaysia,2514,Maize and products,65250.0
131,Malaysia,2515,Rye and products,0.0
131,Malaysia,2516,Oats,0.0
131,Malaysia,2517,Millet and products,0.0
131,Malaysia,2518,Sorghum and products,0.0
131,Malaysia,2520,"Cereals, Other",0.0
131,Malaysia,2531,Potatoes and products,0.0
131,Malaysia,2532,Cassava and products,45500.0
131,Malaysia,2533,Sweet potatoes,48000.0
131,Malaysia,2534,"Roots, Other",3750.0
131,Malaysia,2537,Sugar beet,0.0
131,Malaysia,2542,Sugar (Raw Equivalent),1750.0
131,Malaysia,2543,"Sweeteners, Other",610000.0
131,Malaysia,2546,Beans,0.0
131,Malaysia,2547,Peas,0.0
131,Malaysia,2549,"Pulses, Other and products",0.0
131,Malaysia,2551,Nuts and products,16750.0
131,Malaysia,2555,Soyabeans,0.0
131,Malaysia,2556,Groundnuts (Shelled Eq),0.0
131,Malaysia,2557,Sunflower seed,0.0
131,Malaysia,2558,Rape and Mustardseed,0.0
131,Malaysia,2559,Cottonseed,0.0
131,Malaysia,2560,Coconuts - Incl Copra,514000.0
131,Malaysia,2561,Sesame seed,0.0
131,Malaysia,2563,Olives (including preserved),0.0
131,Malaysia,2570,"Oilcrops, Other",200750.0
131,Malaysia,2571,Soyabean Oil,112250.0
131,Malaysia,2572,Groundnut Oil,3250.0
131,Malaysia,2573,Sunflowerseed Oil,3500.0
131,Malaysia,2574,Rape and Mustard Oil,14750.0
131,Malaysia,2575,Cottonseed Oil,0.0
131,Malaysia,2576,Palmkernel Oil,2215500.0
131,Malaysia,2577,Palm Oil,19153000.0
131,Malaysia,2578,Coconut Oil,43250.0
131,Malaysia,2579,Sesameseed Oil,4500.0
131,Malaysia,2580,Olive Oil,0.0
131,Malaysia,2582,Maize Germ Oil,0.0
131,Malaysia,2586,"Oilcrops Oil, Other",1969750.0
131,Malaysia,2601,Tomatoes and products,201750.0
131,Malaysia,2602,Onions,0.0
131,Malaysia,2605,"Vegetables, Other",1186250.0
131,Malaysia,2611,"Oranges, Mandarines",11750.0
131,Malaysia,2612,"Lemons, Limes and products",7000.0
131,Malaysia,2613,Grapefruit and products,14000.0
131,Malaysia,2614,"Citrus, Other",3500.0
131,Malaysia,2615,Bananas,328500.0
131,Malaysia,2616,Plantains,0.0
131,Malaysia,2617,Apples and products,0.0
131,Malaysia,2618,Pineapples and products,338750.0
131,Malaysia,2619,Dates,0.0
131,Malaysia,2620,Grapes and products (excl wine),0.0
131,Malaysia,2625,"Fruits, Other",340500.0
131,Malaysia,2630,Coffee and products,5500.0
131,Malaysia,2633,Cocoa Beans and products,1250.0
131,Malaysia,2635,Tea (including mate),10000.0
131,Malaysia,2640,Pepper,31250.0
131,Malaysia,2641,Pimento,2000.0
131,Malaysia,2642,Cloves,0.0
131,Malaysia,2645,"Spices, Other",13750.0
131,Malaysia,2655,Wine,0.0
131,Malaysia,2656,Beer,320000.0
131,Malaysia,2657,"Beverages, Fermented",500.0
131,Malaysia,2658,"Beverages, Alcoholic",0.0
131,Malaysia,2659,"Alcohol, Non-Food",10250.0
131,Malaysia,2680,Infant food,0.0
131,Malaysia,2731,Bovine Meat,46500.0
131,Malaysia,2732,Mutton & Goat Meat,4250.0
131,Malaysia,2733,Pigmeat,215500.0
131,Malaysia,2734,Poultry Meat,1697750.0
131,Malaysia,2735,"Meat, Other",0.0
131,Malaysia,2736,"Offals, Edible",29500.0
131,Malaysia,2737,"Fats, Animals, Raw",361250.0
131,Malaysia,2740,"Butter, Ghee",0.0
131,Malaysia,2743,Cream,0.0
131,Malaysia,2744,Eggs,837750.0
131,Malaysia,2745,Honey,0.0
131,Malaysia,2761,Freshwater Fish,169277.5
131,Malaysia,2762,Demersal Fish,380740.0
131,Malaysia,2763,Pelagic Fish,562410.0
131,Malaysia,2764,"Marine Fish, Other",322260.0
131,Malaysia,2765,Crustaceans,175740.0
131,Malaysia,2766,Cephalopods,71900.0
131,Malaysia,2767,"Molluscs, Other",24067.5
131,Malaysia,2769,"Aquatic Animals, Others",10262.5
131,Malaysia,2775,Aquatic Plants,203725.0
131,Malaysia,2781,"Fish, Body Oil",0.0
131,Malaysia,2782,"Fish, Liver Oil",0.0
131,Malaysia,2805,Rice (Milled Equivalent),2715500.0
131,Malaysia,2848,Milk - Excluding Butter,46250.0
131,Malaysia,2899,Miscellaneous,0.0
131,Malaysia,2535,Yams,0.0
131,Malaysia,2536,Sugar cane,25500.0
131,Malaysia,2562,Palm kernels,96387500.0
132,Maldives,2511,Wheat and products,0.0
132,Maldives,2513,Barley and products,0.0
132,Maldives,2514,Maize and products,0.0
132,Maldives,2515,Rye and products,0.0
132,Maldives,2516,Oats,0.0
132,Maldives,2517,Millet and products,0.0
132,Maldives,2518,Sorghum and products,0.0
132,Maldives,2520,"Cereals, Other",0.0
132,Maldives,2531,Potatoes and products,0.0
132,Maldives,2532,Cassava and products,0.0
132,Maldives,2533,Sweet potatoes,0.0
132,Maldives,2534,"Roots, Other",2000.0
132,Maldives,2537,Sugar beet,0.0
132,Maldives,2542,Sugar (Raw Equivalent),0.0
132,Maldives,2543,"Sweeteners, Other",0.0
132,Maldives,2546,Beans,0.0
132,Maldives,2547,Peas,0.0
132,Maldives,2549,"Pulses, Other and products",0.0
132,Maldives,2551,Nuts and products,2000.0
132,Maldives,2555,Soyabeans,0.0
132,Maldives,2556,Groundnuts (Shelled Eq),0.0
132,Maldives,2557,Sunflower seed,0.0
132,Maldives,2558,Rape and Mustardseed,0.0
132,Maldives,2559,Cottonseed,0.0
132,Maldives,2560,Coconuts - Incl Copra,250.0
132,Maldives,2561,Sesame seed,0.0
132,Maldives,2563,Olives (including preserved),0.0
132,Maldives,2570,"Oilcrops, Other",0.0
132,Maldives,2571,Soyabean Oil,0.0
132,Maldives,2572,Groundnut Oil,0.0
132,Maldives,2573,Sunflowerseed Oil,0.0
132,Maldives,2574,Rape and Mustard Oil,0.0
132,Maldives,2575,Cottonseed Oil,0.0
132,Maldives,2576,Palmkernel Oil,0.0
132,Maldives,2577,Palm Oil,0.0
132,Maldives,2578,Coconut Oil,0.0
132,Maldives,2579,Sesameseed Oil,0.0
132,Maldives,2580,Olive Oil,0.0
132,Maldives,2582,Maize Germ Oil,0.0
132,Maldives,2586,"Oilcrops Oil, Other",0.0
132,Maldives,2601,Tomatoes and products,0.0
132,Maldives,2602,Onions,0.0
132,Maldives,2605,"Vegetables, Other",2000.0
132,Maldives,2611,"Oranges, Mandarines",0.0
132,Maldives,2612,"Lemons, Limes and products",0.0
132,Maldives,2613,Grapefruit and products,0.0
132,Maldives,2614,"Citrus, Other",0.0
132,Maldives,2615,Bananas,250.0
132,Maldives,2616,Plantains,0.0
132,Maldives,2617,Apples and products,0.0
132,Maldives,2618,Pineapples and products,0.0
132,Maldives,2619,Dates,0.0
132,Maldives,2620,Grapes and products (excl wine),0.0
132,Maldives,2625,"Fruits, Other",3750.0
132,Maldives,2630,Coffee and products,0.0
132,Maldives,2633,Cocoa Beans and products,0.0
132,Maldives,2635,Tea (including mate),0.0
132,Maldives,2640,Pepper,0.0
132,Maldives,2641,Pimento,0.0
132,Maldives,2642,Cloves,0.0
132,Maldives,2645,"Spices, Other",0.0
132,Maldives,2655,Wine,0.0
132,Maldives,2656,Beer,0.0
132,Maldives,2657,"Beverages, Fermented",0.0
132,Maldives,2658,"Beverages, Alcoholic",0.0
132,Maldives,2659,"Alcohol, Non-Food",0.0
132,Maldives,2680,Infant food,0.0
132,Maldives,2731,Bovine Meat,0.0
132,Maldives,2732,Mutton & Goat Meat,0.0
132,Maldives,2733,Pigmeat,0.0
132,Maldives,2734,Poultry Meat,0.0
132,Maldives,2735,"Meat, Other",0.0
132,Maldives,2736,"Offals, Edible",0.0
132,Maldives,2737,"Fats, Animals, Raw",0.0
132,Maldives,2740,"Butter, Ghee",0.0
132,Maldives,2743,Cream,0.0
132,Maldives,2744,Eggs,0.0
132,Maldives,2745,Honey,0.0
132,Maldives,2761,Freshwater Fish,0.0
132,Maldives,2762,Demersal Fish,774.9999999999999
132,Maldives,2763,Pelagic Fish,137665.00000000003
132,Maldives,2764,"Marine Fish, Other",980.0
132,Maldives,2765,Crustaceans,0.0
132,Maldives,2766,Cephalopods,0.0
132,Maldives,2767,"Molluscs, Other",0.0
132,Maldives,2769,"Aquatic Animals, Others",322.5
132,Maldives,2775,Aquatic Plants,0.0
132,Maldives,2782,"Fish, Liver Oil",0.0
132,Maldives,2805,Rice (Milled Equivalent),0.0
132,Maldives,2848,Milk - Excluding Butter,0.0
132,Maldives,2899,Miscellaneous,0.0
132,Maldives,2535,Yams,0.0
132,Maldives,2536,Sugar cane,0.0
132,Maldives,2562,Palm kernels,0.0
133,Mali,2511,Wheat and products,26250.0
133,Mali,2513,Barley and products,0.0
133,Mali,2514,Maize and products,3462750.0
133,Mali,2515,Rye and products,0.0
133,Mali,2516,Oats,0.0
133,Mali,2517,Millet and products,1754750.0
133,Mali,2518,Sorghum and products,1449500.0
133,Mali,2520,"Cereals, Other",33000.0
133,Mali,2531,Potatoes and products,269000.0
133,Mali,2532,Cassava and products,107000.0
133,Mali,2533,Sweet potatoes,595750.0
133,Mali,2534,"Roots, Other",0.0
133,Mali,2537,Sugar beet,9250.0
133,Mali,2542,Sugar (Raw Equivalent),102250.0
133,Mali,2543,"Sweeteners, Other",0.0
133,Mali,2546,Beans,160000.0
133,Mali,2547,Peas,0.0
133,Mali,2549,"Pulses, Other and products",221750.0
133,Mali,2551,Nuts and products,133250.0
133,Mali,2555,Soyabeans,8750.0
133,Mali,2556,Groundnuts (Shelled Eq),383750.0
133,Mali,2557,Sunflower seed,0.0
133,Mali,2558,Rape and Mustardseed,0.0
133,Mali,2559,Cottonseed,378250.0
133,Mali,2560,Coconuts - Incl Copra,0.0
133,Mali,2561,Sesame seed,40750.0
133,Mali,2563,Olives (including preserved),0.0
133,Mali,2570,"Oilcrops, Other",188500.0
133,Mali,2571,Soyabean Oil,1000.0
133,Mali,2572,Groundnut Oil,29000.0
133,Mali,2573,Sunflowerseed Oil,0.0
133,Mali,2574,Rape and Mustard Oil,0.0
133,Mali,2575,Cottonseed Oil,62000.0
133,Mali,2576,Palmkernel Oil,0.0
133,Mali,2577,Palm Oil,0.0
133,Mali,2578,Coconut Oil,0.0
133,Mali,2579,Sesameseed Oil,8750.0
133,Mali,2580,Olive Oil,0.0
133,Mali,2582,Maize Germ Oil,0.0
133,Mali,2586,"Oilcrops Oil, Other",22250.0
133,Mali,2601,Tomatoes and products,185750.0
133,Mali,2602,Onions,73250.0
133,Mali,2605,"Vegetables, Other",2141500.0
133,Mali,2611,"Oranges, Mandarines",309250.0
133,Mali,2612,"Lemons, Limes and products",40500.0
133,Mali,2613,Grapefruit and products,1000.0
133,Mali,2614,"Citrus, Other",0.0
133,Mali,2615,Bananas,189250.0
133,Mali,2616,Plantains,0.0
133,Mali,2617,Apples and products,0.0
133,Mali,2618,Pineapples and products,0.0
133,Mali,2619,Dates,1000.0
133,Mali,2620,Grapes and products (excl wine),0.0
133,Mali,2625,"Fruits, Other",985000.0
133,Mali,2630,Coffee and products,0.0
133,Mali,2633,Cocoa Beans and products,0.0
133,Mali,2635,Tea (including mate),0.0
133,Mali,2640,Pepper,0.0
133,Mali,2641,Pimento,4000.0
133,Mali,2642,Cloves,0.0
133,Mali,2645,"Spices, Other",26250.0
133,Mali,2655,Wine,0.0
133,Mali,2656,Beer,9500.0
133,Mali,2657,"Beverages, Fermented",686500.0
133,Mali,2658,"Beverages, Alcoholic",0.0
133,Mali,2659,"Alcohol, Non-Food",3500.0
133,Mali,2680,Infant food,0.0
133,Mali,2731,Bovine Meat,182250.0
133,Mali,2732,Mutton & Goat Meat,163250.0
133,Mali,2733,Pigmeat,2750.0
133,Mali,2734,Poultry Meat,53000.0
133,Mali,2735,"Meat, Other",52750.0
133,Mali,2736,"Offals, Edible",65500.0
133,Mali,2737,"Fats, Animals, Raw",10500.0
133,Mali,2740,"Butter, Ghee",0.0
133,Mali,2743,Cream,0.0
133,Mali,2744,Eggs,15500.0
133,Mali,2745,Honey,3750.0
133,Mali,2761,Freshwater Fish,109275.0
133,Mali,2762,Demersal Fish,0.0
133,Mali,2763,Pelagic Fish,0.0
133,Mali,2764,"Marine Fish, Other",0.0
133,Mali,2765,Crustaceans,0.0
133,Mali,2766,Cephalopods,0.0
133,Mali,2767,"Molluscs, Other",0.0
133,Mali,2775,Aquatic Plants,0.0
133,Mali,2805,Rice (Milled Equivalent),2963250.0
133,Mali,2848,Milk - Excluding Butter,944250.0
133,Mali,2899,Miscellaneous,0.0
133,Mali,2535,Yams,88250.0
133,Mali,2536,Sugar cane,366750.0
133,Mali,2562,Palm kernels,0.0
134,Malta,2511,Wheat and products,8750.0
134,Malta,2513,Barley and products,1500.0
134,Malta,2514,Maize and products,0.0
134,Malta,2515,Rye and products,0.0
134,Malta,2516,Oats,0.0
134,Malta,2517,Millet and products,0.0
134,Malta,2518,Sorghum and products,0.0
134,Malta,2520,"Cereals, Other",0.0
134,Malta,2531,Potatoes and products,8250.0
134,Malta,2532,Cassava and products,0.0
134,Malta,2533,Sweet potatoes,0.0
134,Malta,2534,"Roots, Other",0.0
134,Malta,2537,Sugar beet,0.0
134,Malta,2542,Sugar (Raw Equivalent),0.0
134,Malta,2543,"Sweeteners, Other",0.0
134,Malta,2546,Beans,0.0
134,Malta,2547,Peas,0.0
134,Malta,2549,"Pulses, Other and products",750.0
134,Malta,2551,Nuts and products,0.0
134,Malta,2555,Soyabeans,0.0
134,Malta,2556,Groundnuts (Shelled Eq),0.0
134,Malta,2557,Sunflower seed,0.0
134,Malta,2558,Rape and Mustardseed,0.0
134,Malta,2559,Cottonseed,0.0
134,Malta,2560,Coconuts - Incl Copra,0.0
134,Malta,2561,Sesame seed,0.0
134,Malta,2563,Olives (including preserved),0.0
134,Malta,2570,"Oilcrops, Other",0.0
134,Malta,2571,Soyabean Oil,0.0
134,Malta,2572,Groundnut Oil,0.0
134,Malta,2573,Sunflowerseed Oil,0.0
134,Malta,2574,Rape and Mustard Oil,0.0
134,Malta,2575,Cottonseed Oil,0.0
134,Malta,2576,Palmkernel Oil,0.0
134,Malta,2577,Palm Oil,0.0
134,Malta,2578,Coconut Oil,0.0
134,Malta,2579,Sesameseed Oil,0.0
134,Malta,2580,Olive Oil,0.0
134,Malta,2582,Maize Germ Oil,0.0
134,Malta,2586,"Oilcrops Oil, Other",0.0
134,Malta,2601,Tomatoes and products,11000.0
134,Malta,2602,Onions,8250.0
134,Malta,2605,"Vegetables, Other",53000.0
134,Malta,2611,"Oranges, Mandarines",1000.0
134,Malta,2612,"Lemons, Limes and products",0.0
134,Malta,2613,Grapefruit and products,0.0
134,Malta,2614,"Citrus, Other",0.0
134,Malta,2615,Bananas,0.0
134,Malta,2616,Plantains,0.0
134,Malta,2617,Apples and products,0.0
134,Malta,2618,Pineapples and products,0.0
134,Malta,2619,Dates,0.0
134,Malta,2620,Grapes and products (excl wine),3750.0
134,Malta,2625,"Fruits, Other",2250.0
134,Malta,2630,Coffee and products,0.0
134,Malta,2633,Cocoa Beans and products,0.0
134,Malta,2635,Tea (including mate),0.0
134,Malta,2640,Pepper,0.0
134,Malta,2641,Pimento,0.0
134,Malta,2642,Cloves,0.0
134,Malta,2645,"Spices, Other",0.0
134,Malta,2655,Wine,2000.0
134,Malta,2656,Beer,17500.0
134,Malta,2657,"Beverages, Fermented",0.0
134,Malta,2658,"Beverages, Alcoholic",0.0
134,Malta,2659,"Alcohol, Non-Food",0.0
134,Malta,2680,Infant food,0.0
134,Malta,2731,Bovine Meat,1000.0
134,Malta,2732,Mutton & Goat Meat,0.0
134,Malta,2733,Pigmeat,4500.0
134,Malta,2734,Poultry Meat,4000.0
134,Malta,2735,"Meat, Other",2000.0
134,Malta,2736,"Offals, Edible",1000.0
134,Malta,2737,"Fats, Animals, Raw",0.0
134,Malta,2740,"Butter, Ghee",0.0
134,Malta,2743,Cream,0.0
134,Malta,2744,Eggs,5250.0
134,Malta,2745,Honey,0.0
134,Malta,2761,Freshwater Fish,117.5
134,Malta,2762,Demersal Fish,2985.0
134,Malta,2763,Pelagic Fish,5800.0
134,Malta,2764,"Marine Fish, Other",95.0
134,Malta,2765,Crustaceans,302.5
134,Malta,2766,Cephalopods,60.0
134,Malta,2767,"Molluscs, Other",0.0
134,Malta,2769,"Aquatic Animals, Others",0.0
134,Malta,2775,Aquatic Plants,0.0
134,Malta,2781,"Fish, Body Oil",0.0
134,Malta,2782,"Fish, Liver Oil",0.0
134,Malta,2805,Rice (Milled Equivalent),0.0
134,Malta,2848,Milk - Excluding Butter,44250.0
134,Malta,2899,Miscellaneous,0.0
134,Malta,2535,Yams,0.0
134,Malta,2536,Sugar cane,0.0
134,Malta,2562,Palm kernels,0.0
136,Mauritania,2511,Wheat and products,7750.0
136,Mauritania,2513,Barley and products,1500.0
136,Mauritania,2514,Maize and products,15250.0
136,Mauritania,2515,Rye and products,0.0
136,Mauritania,2516,Oats,0.0
136,Mauritania,2517,Millet and products,3000.0
136,Mauritania,2518,Sorghum and products,76750.0
136,Mauritania,2520,"Cereals, Other",0.0
136,Mauritania,2531,Potatoes and products,2000.0
136,Mauritania,2532,Cassava and products,0.0
136,Mauritania,2533,Sweet potatoes,4000.0
136,Mauritania,2534,"Roots, Other",0.0
136,Mauritania,2537,Sugar beet,0.0
136,Mauritania,2542,Sugar (Raw Equivalent),0.0
136,Mauritania,2543,"Sweeteners, Other",0.0
136,Mauritania,2546,Beans,13250.0
136,Mauritania,2547,Peas,8000.0
136,Mauritania,2549,"Pulses, Other and products",29250.0
136,Mauritania,2551,Nuts and products,0.0
136,Mauritania,2555,Soyabeans,0.0
136,Mauritania,2556,Groundnuts (Shelled Eq),1000.0
136,Mauritania,2557,Sunflower seed,0.0
136,Mauritania,2558,Rape and Mustardseed,0.0
136,Mauritania,2559,Cottonseed,0.0
136,Mauritania,2560,Coconuts - Incl Copra,0.0
136,Mauritania,2561,Sesame seed,0.0
136,Mauritania,2563,Olives (including preserved),0.0
136,Mauritania,2570,"Oilcrops, Other",3000.0
136,Mauritania,2571,Soyabean Oil,0.0
136,Mauritania,2572,Groundnut Oil,0.0
136,Mauritania,2573,Sunflowerseed Oil,0.0
136,Mauritania,2574,Rape and Mustard Oil,0.0
136,Mauritania,2576,Palmkernel Oil,0.0
136,Mauritania,2577,Palm Oil,0.0
136,Mauritania,2578,Coconut Oil,0.0
136,Mauritania,2579,Sesameseed Oil,0.0
136,Mauritania,2580,Olive Oil,0.0
136,Mauritania,2582,Maize Germ Oil,0.0
136,Mauritania,2586,"Oilcrops Oil, Other",0.0
136,Mauritania,2601,Tomatoes and products,0.0
136,Mauritania,2602,Onions,0.0
136,Mauritania,2605,"Vegetables, Other",8500.0
136,Mauritania,2611,"Oranges, Mandarines",0.0
136,Mauritania,2612,"Lemons, Limes and products",0.0
136,Mauritania,2613,Grapefruit and products,0.0
136,Mauritania,2614,"Citrus, Other",0.0
136,Mauritania,2615,Bananas,0.0
136,Mauritania,2616,Plantains,0.0
136,Mauritania,2617,Apples and products,0.0
136,Mauritania,2618,Pineapples and products,0.0
136,Mauritania,2619,Dates,22000.0
136,Mauritania,2620,Grapes and products (excl wine),0.0
136,Mauritania,2625,"Fruits, Other",3000.0
136,Mauritania,2630,Coffee and products,0.0
136,Mauritania,2633,Cocoa Beans and products,0.0
136,Mauritania,2635,Tea (including mate),0.0
136,Mauritania,2640,Pepper,0.0
136,Mauritania,2641,Pimento,0.0
136,Mauritania,2642,Cloves,0.0
136,Mauritania,2645,"Spices, Other",0.0
136,Mauritania,2655,Wine,0.0
136,Mauritania,2656,Beer,0.0
136,Mauritania,2657,"Beverages, Fermented",0.0
136,Mauritania,2658,"Beverages, Alcoholic",0.0
136,Mauritania,2659,"Alcohol, Non-Food",0.0
136,Mauritania,2680,Infant food,0.0
136,Mauritania,2731,Bovine Meat,29500.0
136,Mauritania,2732,Mutton & Goat Meat,54250.0
136,Mauritania,2733,Pigmeat,0.0
136,Mauritania,2734,Poultry Meat,5000.0
136,Mauritania,2735,"Meat, Other",28250.0
136,Mauritania,2736,"Offals, Edible",17000.0
136,Mauritania,2737,"Fats, Animals, Raw",3000.0
136,Mauritania,2740,"Butter, Ghee",1000.0
136,Mauritania,2743,Cream,0.0
136,Mauritania,2744,Eggs,5750.0
136,Mauritania,2745,Honey,0.0
136,Mauritania,2761,Freshwater Fish,15000.0
136,Mauritania,2762,Demersal Fish,93487.5
136,Mauritania,2763,Pelagic Fish,530895.0
136,Mauritania,2764,"Marine Fish, Other",59237.5
136,Mauritania,2765,Crustaceans,1300.0
136,Mauritania,2766,Cephalopods,43522.5
136,Mauritania,2767,"Molluscs, Other",4925.0
136,Mauritania,2769,"Aquatic Animals, Others",0.0
136,Mauritania,2775,Aquatic Plants,0.0
136,Mauritania,2781,"Fish, Body Oil",26572.5
136,Mauritania,2782,"Fish, Liver Oil",17750.0
136,Mauritania,2805,Rice (Milled Equivalent),272000.0
136,Mauritania,2848,Milk - Excluding Butter,368000.0
136,Mauritania,2899,Miscellaneous,0.0
136,Mauritania,2535,Yams,3000.0
137,Mauritius,2511,Wheat and products,0.0
137,Mauritius,2513,Barley and products,0.0
137,Mauritius,2514,Maize and products,0.0
137,Mauritius,2515,Rye and products,0.0
137,Mauritius,2516,Oats,0.0
137,Mauritius,2517,Millet and products,0.0
137,Mauritius,2518,Sorghum and products,0.0
137,Mauritius,2520,"Cereals, Other",0.0
137,Mauritius,2531,Potatoes and products,15500.0
137,Mauritius,2532,Cassava and products,750.0
137,Mauritius,2533,Sweet potatoes,250.0
137,Mauritius,2534,"Roots, Other",1000.0
137,Mauritius,2542,Sugar (Raw Equivalent),348750.0
137,Mauritius,2543,"Sweeteners, Other",4250.0
137,Mauritius,2546,Beans,0.0
137,Mauritius,2547,Peas,0.0
137,Mauritius,2549,"Pulses, Other and products",0.0
137,Mauritius,2551,Nuts and products,0.0
137,Mauritius,2555,Soyabeans,0.0
137,Mauritius,2556,Groundnuts (Shelled Eq),0.0
137,Mauritius,2557,Sunflower seed,0.0
137,Mauritius,2558,Rape and Mustardseed,0.0
137,Mauritius,2559,Cottonseed,0.0
137,Mauritius,2560,Coconuts - Incl Copra,1000.0
137,Mauritius,2561,Sesame seed,0.0
