country_code,country,fao_item_code,fao_item,2016,2017,2018,2019,mt_production
50,Cyprus,372,Lettuce and chicory,4668.0,3108.0,3020.0,2670.0,3366.5
50,Cyprus,373,Spinach,926.0,708.0,560.0,620.0,703.5
50,Cyprus,388,Tomatoes,13364.0,15206.0,15540.0,16140.0,15062.5
50,Cyprus,393,Cauliflowers and broccoli,1122.0,944.0,910.0,950.0,981.5
50,Cyprus,394,"Pumpkins, squash and gourds",2581.0,2537.0,2310.0,2380.0,2452.0
50,Cyprus,397,Cucumbers and gherkins,10926.0,8303.0,9660.0,8060.0,9237.25
50,Cyprus,399,Eggplants (aubergines),2517.0,2192.0,1710.0,1230.0,1912.25
50,Cyprus,401,"Chillies and peppers, green",1424.0,1016.0,1030.0,940.0,1102.5
50,Cyprus,402,"Onions, shallots, green",158.0,153.0,,,155.5
50,Cyprus,403,"Onions, dry",6545.0,4716.0,4050.0,4670.0,4995.25
50,Cyprus,406,Garlic,354.0,359.0,,,356.5
50,Cyprus,407,"Leeks, other alliaceous vegetables",17.0,17.0,,,17.0
50,Cyprus,414,"Beans, green",3432.0,4095.0,1420.0,1190.0,2534.25
50,Cyprus,417,"Peas, green",790.0,794.0,760.0,730.0,768.5
50,Cyprus,420,"Vegetables, leguminous nes",1030.0,979.0,2870.0,2390.0,1817.25
50,Cyprus,426,Carrots and turnips,1819.0,1659.0,2330.0,2130.0,1984.5
50,Cyprus,430,Okra,904.0,558.0,,,731.0
50,Cyprus,449,Mushrooms and truffles,723.0,617.0,600.0,1230.0,792.5
50,Cyprus,461,Carobs,6369.0,7475.0,,,6922.0
50,Cyprus,463,"Vegetables, fresh nes",5388.0,5641.0,490.0,370.0,2972.25
50,Cyprus,486,Bananas,7530.0,5842.0,5790.0,5340.0,6125.5
50,Cyprus,490,Oranges,26449.0,20173.0,17840.0,19670.0,21033.0
50,Cyprus,495,"Tangerines, mandarins, clementines, satsumas",34134.0,35661.0,33440.0,24920.0,32038.75
50,Cyprus,497,Lemons and limes,8182.0,6187.0,6220.0,5690.0,6569.75
50,Cyprus,507,Grapefruit (inc. pomelos),25296.0,18548.0,16080.0,15660.0,18896.0
50,Cyprus,512,"Fruit, citrus nes",410.0,334.0,,,372.0
50,Cyprus,515,Apples,4200.0,3792.0,1910.0,1840.0,2935.5
50,Cyprus,521,Pears,594.0,598.0,390.0,300.0,470.5
50,Cyprus,523,Quinces,85.0,61.0,,,73.0
50,Cyprus,526,Apricots,819.0,1062.0,920.0,960.0,940.25
50,Cyprus,531,Cherries,399.0,391.0,342.0,353.0,371.25
50,Cyprus,534,Peaches and nectarines,2646.0,2135.0,1620.0,1840.0,2060.25
50,Cyprus,536,Plums and sloes,1178.0,1632.0,1190.0,1210.0,1302.5
50,Cyprus,541,"Fruit, stone nes",,,360.0,320.0,340.0
50,Cyprus,542,"Fruit, pome nes",,,70.0,50.0,60.0
50,Cyprus,544,Strawberries,1043.0,1791.0,1470.0,1650.0,1488.5
50,Cyprus,560,Grapes,17583.0,22823.0,22380.0,22760.0,21386.5
50,Cyprus,564,Wine,6935.0,8251.0,,,7593.0
50,Cyprus,567,Watermelons,16760.0,13374.0,15020.0,13920.0,14768.5
50,Cyprus,568,"Melons, other (inc.cantaloupes)",10790.0,10296.0,8950.0,7990.0,9506.5
50,Cyprus,569,Figs,3224.0,2948.0,1340.0,1600.0,2278.0
50,Cyprus,572,Avocados,810.0,717.0,950.0,910.0,846.75
50,Cyprus,592,Kiwi fruit,120.0,121.0,110.0,110.0,115.25
50,Cyprus,603,"Fruit, tropical fresh nes",1107.0,1254.0,1390.0,1450.0,1300.25
50,Cyprus,619,"Fruit, fresh nes",310.0,323.0,,,316.5
50,Cyprus,711,"Anise, badian, fennel, coriander",0.0,0.0,,,0.0
50,Cyprus,723,Spices nes,0.0,0.0,,,0.0
50,Cyprus,767,Cotton lint,,,,,
50,Cyprus,773,Flax fibre and tow,,,,,
50,Cyprus,777,Hemp tow waste,,,,,
50,Cyprus,826,"Tobacco, unmanufactured",117.0,112.0,,,114.5
50,Cyprus,867,"Meat, cattle",4954.0,5101.0,5280.0,5610.0,5236.25
50,Cyprus,868,"Offals, edible, cattle",832.0,857.0,,,844.5
50,Cyprus,869,"Fat, cattle",393.0,404.0,,,398.5
50,Cyprus,882,"Milk, whole fresh cow",200400.0,216368.0,228080.0,238760.0,220902.0
50,Cyprus,885,Cream fresh,,,,,
50,Cyprus,891,Yoghurt,1814.0,2309.0,,,2061.5
50,Cyprus,901,"Cheese, whole cow milk",11000.0,14000.0,,,12500.0
50,Cyprus,919,"Hides, cattle, fresh",645.0,664.0,,,654.5
50,Cyprus,951,"Milk, whole fresh buffalo",,,0.0,0.0,0.0
50,Cyprus,977,"Meat, sheep",3038.0,3141.0,3310.0,3100.0,3147.25
50,Cyprus,978,"Offals, sheep,edible",484.0,500.0,,,492.0
50,Cyprus,979,"Fat, sheep",124.0,128.0,,,126.0
50,Cyprus,982,"Milk, whole fresh sheep",28302.0,32294.0,34150.0,36560.0,32826.5
50,Cyprus,984,"Cheese, sheep milk",2879.0,3288.0,,,3083.5
50,Cyprus,987,"Wool, greasy",303.0,324.0,,,313.5
50,Cyprus,995,"Skins, sheep, fresh",682.0,705.0,,,693.5
50,Cyprus,1017,"Meat, goat",1915.0,2116.0,2310.0,2330.0,2167.75
50,Cyprus,1018,"Offals, edible, goats",286.0,315.0,,,300.5
50,Cyprus,1019,"Fat, goats",108.0,120.0,,,114.0
50,Cyprus,1020,"Milk, whole fresh goat",24871.0,30356.0,32420.0,35030.0,30669.25
50,Cyprus,1021,"Cheese, goat milk",1263.0,1512.0,,,1387.5
50,Cyprus,1025,"Skins, goat, fresh",470.0,519.0,,,494.5
50,Cyprus,1035,"Meat, pig",43899.0,43143.0,41800.0,43350.0,43048.0
50,Cyprus,1036,"Offals, pigs, edible",2195.0,2157.0,,,2176.0
50,Cyprus,1037,"Fat, pigs",1424.0,1399.0,,,1411.5
50,Cyprus,1058,"Meat, chicken",23855.0,25100.0,25250.0,26650.0,25213.75
50,Cyprus,1062,"Eggs, hen, in shell",9657.0,9635.0,9369.0,10503.0,9791.0
50,Cyprus,1069,"Meat, duck",0.0,0.0,0.0,0.0,0.0
50,Cyprus,1080,"Meat, turkey",162.0,198.0,170.0,200.0,182.5
50,Cyprus,1089,"Meat, bird nes",247.0,231.0,,,239.0
50,Cyprus,1141,"Meat, rabbit",550.0,519.0,,,534.5
50,Cyprus,1163,"Meat, game",591.0,327.0,,,459.0
50,Cyprus,1166,Meat nes,,,,,
50,Cyprus,1182,"Honey, natural",246.0,515.0,584.0,660.0,501.25
50,Cyprus,1183,Beeswax,34.0,33.0,,,33.5
50,Cyprus,1225,Tallow,4793.0,4791.0,,,4792.0
52,Azerbaijan,15,Wheat,1799859.0,1769574.0,1991683.0,2114139.0,1918813.75
52,Azerbaijan,27,"Rice, paddy",5406.0,15916.0,11975.0,11070.0,11091.75
52,Azerbaijan,30,"Rice, paddy (rice milled equivalent)",3606.0,10616.0,7987.0,7384.0,7398.25
52,Azerbaijan,44,Barley,928923.0,792182.0,916036.0,988184.0,906331.25
52,Azerbaijan,51,Beer of barley,326260.0,410000.0,466240.0,50833.0,313333.25
52,Azerbaijan,56,Maize,223991.0,235669.0,247939.0,283570.0,247792.25
52,Azerbaijan,60,"Oil, maize",16006.0,13433.0,11897.0,13483.0,13704.75
52,Azerbaijan,71,Rye,83.0,778.0,680.0,531.0,518.0
52,Azerbaijan,75,Oats,6911.0,9355.0,10516.0,13542.0,10081.0
52,Azerbaijan,79,Millet,421.0,851.0,2792.0,5468.0,2383.0
52,Azerbaijan,83,Sorghum,76.0,202.0,198.0,261.0,184.25
52,Azerbaijan,116,Potatoes,902396.0,913899.0,898914.0,1004172.0,929845.25
52,Azerbaijan,157,Sugar beet,312605.0,410085.0,277217.0,218525.0,304608.0
52,Azerbaijan,162,Sugar Raw Centrifugal,20947.0,27828.0,25565.0,53448.0,31947.0
52,Azerbaijan,165,Molasses,8000.0,8000.0,8000.0,20000.0,11000.0
52,Azerbaijan,176,"Beans, dry",10826.0,9291.0,10170.0,9005.0,9823.0
52,Azerbaijan,181,"Broad beans, horse beans, dry",106.0,117.0,135.0,134.0,123.0
52,Azerbaijan,187,"Peas, dry",7725.0,15793.0,26632.0,14188.0,16084.5
52,Azerbaijan,201,Lentils,1052.0,1889.0,1221.0,1039.0,1300.25
52,Azerbaijan,211,Pulses nes,1482.0,3654.0,10394.0,10449.0,6494.75
52,Azerbaijan,220,Chestnut,763.0,634.0,614.0,593.0,651.0
52,Azerbaijan,221,"Almonds, with shell",1059.0,1088.0,1037.0,916.0,1025.0
52,Azerbaijan,222,"Walnuts, with shell",9449.0,9853.0,11745.0,11581.0,10657.0
52,Azerbaijan,223,Pistachios,25.0,26.0,22.0,26.0,24.75
52,Azerbaijan,225,"Hazelnuts, with shell",34271.0,45530.0,52067.0,53793.0,46415.25
52,Azerbaijan,234,Nuts nes,3867.0,3889.0,3919.0,3891.0,3891.5
52,Azerbaijan,236,Soybeans,33.0,29.0,29.0,30.0,30.25
52,Azerbaijan,237,"Oil, soybean",2700.0,253.0,68.0,123.0,786.0
52,Azerbaijan,260,Olives,1586.0,1680.0,1073.0,1163.0,1375.5
52,Azerbaijan,261,"Oil, olive, virgin",1309.0,1482.0,795.0,1055.0,1160.25
52,Azerbaijan,267,Sunflower seed,16670.0,29794.0,23586.0,33726.0,25944.0
52,Azerbaijan,268,"Oil, sunflower",35814.0,37393.0,30672.0,32026.0,33976.25
52,Azerbaijan,328,Seed cotton,89442.0,207525.0,233592.0,295279.0,206459.5
52,Azerbaijan,329,Cottonseed,120000.0,110000.0,130000.0,129000.0,122250.0
52,Azerbaijan,331,"Oil, cottonseed",1130.0,2999.0,6063.0,6260.0,4113.0
52,Azerbaijan,333,Linseed,,,,,
52,Azerbaijan,339,Oilseeds nes,20699.0,20931.0,21049.0,20893.0,20893.0
52,Azerbaijan,358,Cabbages and other brassicas,93272.0,92057.0,108745.0,148506.0,110645.0
52,Azerbaijan,388,Tomatoes,502769.0,624198.0,609179.0,697817.0,608490.75
52,Azerbaijan,394,"Pumpkins, squash and gourds",26652.0,28673.0,27930.0,28646.0,27975.25
52,Azerbaijan,397,Cucumbers and gherkins,217843.0,220903.0,223790.0,248891.0,227856.75
52,Azerbaijan,399,Eggplants (aubergines),87981.0,77817.0,79724.0,81479.0,81750.25
52,Azerbaijan,401,"Chillies and peppers, green",54926.0,47843.0,49647.0,51598.0,51003.5
52,Azerbaijan,402,"Onions, shallots, green",,,,,
52,Azerbaijan,403,"Onions, dry",178249.0,207497.0,235470.0,267229.0,222111.25
52,Azerbaijan,406,Garlic,21114.0,21541.0,44914.0,39118.0,31671.75
52,Azerbaijan,414,"Beans, green",,,,,
52,Azerbaijan,417,"Peas, green",2795.0,2292.0,2496.0,1516.0,2274.75
52,Azerbaijan,426,Carrots and turnips,20943.0,25493.0,40667.0,43607.0,32677.5
52,Azerbaijan,449,Mushrooms and truffles,1517.0,1500.0,1500.0,1514.0,1507.75
52,Azerbaijan,463,"Vegetables, fresh nes",64080.0,57307.0,99369.0,106272.0,81757.0
52,Azerbaijan,490,Oranges,3003.0,3018.0,3090.0,3477.0,3147.0
52,Azerbaijan,495,"Tangerines, mandarins, clementines, satsumas",39152.0,35221.0,37017.0,38537.0,37481.75
52,Azerbaijan,497,Lemons and limes,4580.0,4581.0,4615.0,4820.0,4649.0
52,Azerbaijan,512,"Fruit, citrus nes",4067.0,4189.0,4252.0,4169.0,4169.25
52,Azerbaijan,515,Apples,254296.0,275093.0,277158.0,292736.0,274820.75
52,Azerbaijan,521,Pears,40687.0,50492.0,52259.0,57039.0,50119.25
52,Azerbaijan,523,Quinces,28248.0,29602.0,32290.0,39279.0,32354.75
52,Azerbaijan,526,Apricots,25387.0,26920.0,28566.0,29252.0,27531.25
52,Azerbaijan,530,"Cherries, sour",34856.0,36089.0,38853.0,40637.0,37608.75
52,Azerbaijan,531,Cherries,9836.0,10282.0,11062.0,11236.0,10604.0
52,Azerbaijan,534,Peaches and nectarines,24030.0,24271.0,26311.0,26910.0,25380.5
52,Azerbaijan,536,Plums and sloes,28793.0,33559.0,36415.0,36951.0,33929.5
52,Azerbaijan,547,Raspberries,11617.0,11754.0,11672.0,11681.0,11681.0
52,Azerbaijan,550,Currants,2167.0,2222.0,2296.0,2228.0,2228.25
52,Azerbaijan,554,Cranberries,2767.0,2856.0,2874.0,2832.0,2832.25
52,Azerbaijan,558,Berries nes,2202.0,8404.0,20831.0,26374.0,14452.75
52,Azerbaijan,560,Grapes,136499.0,152843.0,167591.0,201842.0,164693.75
52,Azerbaijan,564,Wine,10493.0,11305.0,15743.0,8773.0,11578.5
52,Azerbaijan,567,Watermelons,348361.0,335776.0,307276.0,350282.0,335423.75
52,Azerbaijan,568,"Melons, other (inc.cantaloupes)",116410.0,102304.0,94668.0,97355.0,102684.25
52,Azerbaijan,569,Figs,8820.0,9263.0,11215.0,12074.0,10343.0
52,Azerbaijan,587,Persimmons,142920.0,147219.0,160092.0,177130.0,156840.25
52,Azerbaijan,619,"Fruit, fresh nes",184183.0,179628.0,181270.0,181694.0,181693.75
52,Azerbaijan,667,Tea,1016.0,775.0,869.0,929.0,897.25
52,Azerbaijan,723,Spices nes,,,,,
52,Azerbaijan,767,Cotton lint,17081.0,37892.0,61038.0,84811.0,50205.5
52,Azerbaijan,826,"Tobacco, unmanufactured",3585.0,5316.0,6317.0,6039.0,5314.25
52,Azerbaijan,867,"Meat, cattle",130984.0,132902.0,135620.0,137929.0,134358.75
52,Azerbaijan,868,"Offals, edible, cattle",38392.0,38954.0,39751.0,40427.0,39381.0
52,Azerbaijan,869,"Fat, cattle",5646.0,5729.0,5846.0,5945.0,5791.5
52,Azerbaijan,882,"Milk, whole fresh cow",1971669.0,1985063.0,2042789.0,2114372.0,2028473.25
52,Azerbaijan,886,"Butter, cow milk",25604.0,25295.0,23638.0,23792.0,24582.25
52,Azerbaijan,888,"Milk, skimmed cow",532252.0,525828.0,491375.0,494582.0,511009.25
52,Azerbaijan,901,"Cheese, whole cow milk",49434.0,53974.0,50081.0,51002.0,51122.75
52,Azerbaijan,904,"Cheese, skimmed cow milk",10639.0,10537.0,9770.0,9842.0,10197.0
52,Azerbaijan,919,"Hides, cattle, fresh",22358.0,22685.0,23149.0,23543.0,22933.75
52,Azerbaijan,977,"Meat, sheep",75254.0,79092.0,80800.0,85300.0,80111.5
52,Azerbaijan,978,"Offals, sheep,edible",8486.0,8919.0,9111.0,9619.0,9033.75
52,Azerbaijan,979,"Fat, sheep",2882.0,3029.0,3094.0,3267.0,3068.0
52,Azerbaijan,982,"Milk, whole fresh sheep",32156.0,32955.0,32116.0,30759.0,31996.5
52,Azerbaijan,984,"Cheese, sheep milk",160.0,162.0,160.0,153.0,158.75
52,Azerbaijan,987,"Wool, greasy",16662.0,16040.0,15849.0,16095.0,16161.5
52,Azerbaijan,995,"Skins, sheep, fresh",8486.0,8919.0,9111.0,9619.0,9033.75
52,Azerbaijan,1020,"Milk, whole fresh goat",6088.0,6125.0,5532.0,5686.0,5857.75
52,Azerbaijan,1035,"Meat, pig",472.0,471.0,483.0,494.0,480.0
52,Azerbaijan,1036,"Offals, pigs, edible",34.0,34.0,34.0,35.0,34.25
52,Azerbaijan,1037,"Fat, pigs",34.0,34.0,34.0,35.0,34.25
52,Azerbaijan,1058,"Meat, chicken",95517.0,104362.0,109121.0,111996.0,105249.0
52,Azerbaijan,1062,"Eggs, hen, in shell",96589.0,102842.0,100582.0,109634.0,102411.75
52,Azerbaijan,1091,"Eggs, other bird, in shell",200.0,200.0,200.0,200.0,200.0
52,Azerbaijan,1166,Meat nes,,,,,
52,Azerbaijan,1182,"Honey, natural",2700.0,3043.0,4994.0,5781.0,4129.5
52,Azerbaijan,1185,"Silk-worm cocoons, reelable",71.0,245.0,514.0,644.0,368.5
52,Azerbaijan,1242,"Margarine, short",47594.0,51705.0,47211.0,47269.0,48444.75
53,Benin,27,"Rice, paddy",281428.0,278718.0,459313.0,406083.0,356385.5
53,Benin,30,"Rice, paddy (rice milled equivalent)",187712.0,185905.0,306362.0,270857.0,237709.0
53,Benin,51,Beer of barley,109000.0,106500.0,106500.0,105000.0,106750.0
53,Benin,56,Maize,1376683.0,1454284.0,1509758.0,1580750.0,1480368.75
53,Benin,79,Millet,25182.0,24717.0,26143.0,26250.0,25573.0
53,Benin,83,Sorghum,129665.0,138391.0,319175.0,160000.0,186807.75
53,Benin,94,Fonio,1331.0,1394.0,6367.0,4700.0,3448.0
53,Benin,116,Potatoes,103.0,98.0,60.0,96.0,89.25
53,Benin,122,Sweet potatoes,58145.0,116071.0,64659.0,59400.0,74568.75
53,Benin,125,Cassava,3892287.0,3959450.0,3819804.0,4525450.0,4049247.75
53,Benin,136,Taro (cocoyam),1578.0,1712.0,1069.0,1831.0,1547.5
53,Benin,137,Yams,3041245.0,3244479.0,2944944.0,3365500.0,3149042.0
53,Benin,156,Sugar cane,12017.0,10000.0,10000.0,10000.0,10504.25
53,Benin,162,Sugar Raw Centrifugal,1592.0,1470.0,1325.0,1325.0,1428.0
53,Benin,165,Molasses,455.0,420.0,378.0,378.0,407.75
53,Benin,176,"Beans, dry",101821.0,106502.0,140495.0,132500.0,120329.5
53,Benin,211,Pulses nes,47734.0,48751.0,49056.0,48514.0,48513.75
53,Benin,217,"Cashew nuts, with shell",125728.0,133965.0,115590.0,130276.0,126389.75
53,Benin,224,Kola nuts,609.0,609.0,610.0,612.0,610.0
53,Benin,234,Nuts nes,1304.0,1472.0,2500.0,1816.0,1773.0
53,Benin,236,Soybeans,156901.0,164761.0,221977.0,257000.0,200159.75
53,Benin,237,"Oil, soybean",16200.0,13100.0,14000.0,19400.0,15675.0
53,Benin,242,"Groundnuts, with shell",137214.0,143005.0,225744.0,170452.0,169103.75
53,Benin,244,"Oil, groundnut",9804.0,9808.0,32000.0,32000.0,20903.0
53,Benin,249,Coconuts,14400.0,14400.0,14400.0,14007.0,14301.75
53,Benin,252,"Oil, coconut (copra)",2251.0,1573.0,1470.0,1151.0,1611.25
53,Benin,254,Oil palm fruit,582702.0,590270.0,591714.0,588229.0,588228.75
53,Benin,256,Palm kernels,21000.0,23000.0,23000.0,24000.0,22750.0
53,Benin,257,"Oil, palm",65000.0,70000.0,75000.0,78000.0,72000.0
53,Benin,258,"Oil, palm kernel",8400.0,9100.0,9800.0,10200.0,9375.0
53,Benin,263,Karite nuts (sheanuts),14526.0,13980.0,13930.0,13976.0,14103.0
53,Benin,265,Castor oil seed,641.0,642.0,643.0,643.0,642.25
53,Benin,289,Sesame seed,10000.0,10000.0,10000.0,10000.0,10000.0
53,Benin,299,Melonseed,,,,,
53,Benin,328,Seed cotton,451210.0,597986.0,677654.0,714714.0,610391.0
53,Benin,329,Cottonseed,280000.0,400000.0,500000.0,540000.0,430000.0
53,Benin,331,"Oil, cottonseed",12026.0,10623.0,10412.0,35100.0,17040.25
53,Benin,339,Oilseeds nes,184.0,179.0,171.0,178.0,178.0
53,Benin,388,Tomatoes,335412.0,324506.0,253150.0,360250.0,318329.5
53,Benin,401,"Chillies and peppers, green",88268.0,69439.0,49125.0,86830.0,73415.5
53,Benin,403,"Onions, dry",81177.0,69661.0,23527.0,66904.0,60317.25
53,Benin,430,Okra,42244.0,40403.0,63264.0,46122.0,48008.25
53,Benin,463,"Vegetables, fresh nes",171275.0,137553.0,217419.0,235807.0,190513.5
53,Benin,486,Bananas,19998.0,19762.0,19817.0,19859.0,19859.0
53,Benin,490,Oranges,14716.0,15080.0,14780.0,14859.0,14858.75
53,Benin,571,"Mangoes, mangosteens, guavas",15636.0,15331.0,15429.0,15466.0,15465.5
53,Benin,574,Pineapples,303887.0,347835.0,374601.0,350345.0,344167.0
53,Benin,577,Dates,1388.0,1363.0,1372.0,1374.0,1374.25
53,Benin,619,"Fruit, fresh nes",134366.0,135330.0,136272.0,135323.0,135322.75
53,Benin,656,"Coffee, green",59.0,55.0,54.0,56.0,56.0
53,Benin,661,"Cocoa, beans",,,,,
53,Benin,687,Pepper (piper spp.),174.0,176.0,177.0,176.0,175.75
53,Benin,689,"Chillies and peppers, dry",88268.0,69439.0,102136.0,86830.0,86668.25
53,Benin,767,Cotton lint,121800.0,164400.0,277778.0,300000.0,215994.5
53,Benin,826,"Tobacco, unmanufactured",3.0,3.0,22.0,21.0,12.25
53,Benin,867,"Meat, cattle",39763.0,40800.0,41854.0,42942.0,41339.75
53,Benin,868,"Offals, edible, cattle",7953.0,8160.0,8371.0,8588.0,8268.0
53,Benin,869,"Fat, cattle",1272.0,1306.0,1339.0,1374.0,1322.75
53,Benin,882,"Milk, whole fresh cow",115881.0,118903.0,121975.0,125146.0,120476.25
53,Benin,919,"Hides, cattle, fresh",6521.0,6691.0,6864.0,7042.0,6779.5
53,Benin,977,"Meat, sheep",3177.0,3247.0,3320.0,3394.0,3284.5
53,Benin,978,"Offals, sheep,edible",635.0,649.0,664.0,679.0,656.75
53,Benin,979,"Fat, sheep",95.0,97.0,100.0,102.0,98.5
53,Benin,995,"Skins, sheep, fresh",572.0,584.0,598.0,611.0,591.25
53,Benin,1017,"Meat, goat",5745.0,5851.0,5959.0,6069.0,5906.0
53,Benin,1018,"Offals, edible, goats",1149.0,1170.0,1192.0,1214.0,1181.25
53,Benin,1019,"Fat, goats",172.0,176.0,179.0,182.0,177.25
53,Benin,1020,"Milk, whole fresh goat",26362.0,26756.0,27155.0,27561.0,26958.5
53,Benin,1025,"Skins, goat, fresh",1034.0,1053.0,1073.0,1092.0,1063.0
53,Benin,1035,"Meat, pig",6114.0,6339.0,6571.0,6821.0,6461.25
53,Benin,1036,"Offals, pigs, edible",437.0,453.0,469.0,487.0,461.5
53,Benin,1037,"Fat, pigs",524.0,543.0,563.0,585.0,553.75
53,Benin,1058,"Meat, chicken",13670.0,14109.0,14561.0,15027.0,14341.75
53,Benin,1062,"Eggs, hen, in shell",14882.0,15125.0,15355.0,15850.0,15303.0
53,Benin,1163,"Meat, game",8134.0,8187.0,8213.0,8178.0,8178.0
54,Denmark,15,Wheat,4201500.0,4834100.0,2623930.0,4642090.0,4075405.0
54,Denmark,27,"Rice, paddy",,,0.0,0.0,0.0
54,Denmark,30,"Rice, paddy (rice milled equivalent)",,,0.0,0.0,0.0
54,Denmark,44,Barley,3949600.0,3992300.0,3445170.0,3624560.0,3752907.5
54,Denmark,51,Beer of barley,620000.0,625500.0,604000.0,610000.0,614875.0
54,Denmark,56,Maize,43800.0,38900.0,35480.0,40820.0,39750.0
54,Denmark,71,Rye,577200.0,723200.0,476590.0,883510.0,665125.0
54,Denmark,75,Oats,301900.0,350200.0,286560.0,247280.0,296485.0
54,Denmark,97,Triticale,56200.0,60500.0,37160.0,51100.0,51240.0
54,Denmark,103,"Grain, mixed",24126.0,28061.0,19010.0,28470.0,24916.75
54,Denmark,116,Potatoes,1954016.0,2171000.0,1806800.0,2408700.0,2085129.0
54,Denmark,157,Sugar beet,2350400.0,2454600.0,2107600.0,2339900.0,2313125.0
54,Denmark,162,Sugar Raw Centrifugal,435000.0,431000.0,382000.0,400000.0,412000.0
54,Denmark,165,Molasses,65000.0,65000.0,62000.0,67000.0,64750.0
54,Denmark,181,"Broad beans, horse beans, dry",,,69680.0,63550.0,66615.0
54,Denmark,187,"Peas, dry",17600.0,24100.0,18580.0,21250.0,20382.5
54,Denmark,211,Pulses nes,37900.0,65049.0,,,51474.5
54,Denmark,225,"Hazelnuts, with shell",4.0,4.0,,,4.0
54,Denmark,236,Soybeans,,,0.0,0.0,0.0
54,Denmark,237,"Oil, soybean",0.0,0.0,,,0.0
54,Denmark,244,"Oil, groundnut",591.0,585.0,,,588.0
54,Denmark,252,"Oil, coconut (copra)",,,,,
54,Denmark,258,"Oil, palm kernel",0.0,0.0,,,0.0
54,Denmark,260,Olives,,,0.0,0.0,0.0
54,Denmark,267,Sunflower seed,,,0.0,0.0,0.0
54,Denmark,268,"Oil, sunflower",14.0,12.0,,,13.0
54,Denmark,270,Rapeseed,506200.0,742300.0,489100.0,729000.0,616650.0
54,Denmark,271,"Oil, rapeseed",240600.0,245300.0,242600.0,240700.0,242300.0
54,Denmark,281,"Oil, safflower",,,,,
54,Denmark,290,"Oil, sesame",721.0,721.0,,,721.0
54,Denmark,292,Mustard seed,28.0,28.0,,,28.0
54,Denmark,296,Poppy seed,,,,,
54,Denmark,329,Cottonseed,,,0.0,0.0,0.0
54,Denmark,333,Linseed,159.0,159.0,0.0,0.0,79.5
54,Denmark,334,"Oil, linseed",2192.0,1640.0,,,1916.0
54,Denmark,339,Oilseeds nes,,,0.0,0.0,0.0
54,Denmark,358,Cabbages and other brassicas,37453.0,46663.0,38760.0,37920.0,40199.0
54,Denmark,366,Artichokes,,,0.0,0.0,0.0
54,Denmark,367,Asparagus,300.0,373.0,310.0,350.0,333.25
54,Denmark,372,Lettuce and chicory,14926.0,24771.0,25730.0,23520.0,22236.75
54,Denmark,373,Spinach,1540.0,1740.0,1280.0,1830.0,1597.5
54,Denmark,388,Tomatoes,10575.0,11759.0,11760.0,11760.0,11463.5
54,Denmark,393,Cauliflowers and broccoli,5080.0,7070.0,5850.0,6610.0,6152.5
54,Denmark,394,"Pumpkins, squash and gourds",0.0,0.0,1050.0,1070.0,530.0
54,Denmark,397,Cucumbers and gherkins,19792.0,16173.0,16540.0,16520.0,17256.25
54,Denmark,403,"Onions, dry",61950.0,61900.0,41240.0,42260.0,51837.5
54,Denmark,407,"Leeks, other alliaceous vegetables",5800.0,5798.0,4830.0,5960.0,5597.0
54,Denmark,414,"Beans, green",0.0,0.0,,,0.0
54,Denmark,417,"Peas, green",13160.0,15411.0,7100.0,7810.0,10870.25
54,Denmark,426,Carrots and turnips,117550.0,115846.0,102560.0,105020.0,110244.0
54,Denmark,449,Mushrooms and truffles,3930.0,4000.0,,,3965.0
54,Denmark,463,"Vegetables, fresh nes",23000.0,23517.0,,,23258.5
54,Denmark,486,Bananas,,,0.0,0.0,0.0
54,Denmark,490,Oranges,,,0.0,0.0,0.0
54,Denmark,495,"Tangerines, mandarins, clementines, satsumas",,,0.0,0.0,0.0
54,Denmark,497,Lemons and limes,,,0.0,0.0,0.0
54,Denmark,507,Grapefruit (inc. pomelos),,,0.0,0.0,0.0
54,Denmark,512,"Fruit, citrus nes",,,0.0,0.0,0.0
54,Denmark,515,Apples,36470.0,20496.0,32650.0,25210.0,28706.5
54,Denmark,521,Pears,8000.0,4465.0,5800.0,4740.0,5751.25
54,Denmark,526,Apricots,,,0.0,0.0,0.0
54,Denmark,530,"Cherries, sour",2640.0,3562.0,2840.0,2590.0,2908.0
54,Denmark,531,Cherries,1010.0,631.0,1000.0,1060.0,925.25
54,Denmark,534,Peaches and nectarines,,,0.0,0.0,0.0
54,Denmark,536,Plums and sloes,330.0,359.0,390.0,450.0,382.25
54,Denmark,544,Strawberries,7870.0,6742.0,6510.0,6310.0,6858.0
54,Denmark,547,Raspberries,100.0,138.0,170.0,180.0,147.0
54,Denmark,549,Gooseberries,0.0,0.0,,,0.0
54,Denmark,550,Currants,9890.0,3305.0,1830.0,1580.0,4151.25
54,Denmark,552,Blueberries,34.0,40.0,100.0,130.0,76.0
54,Denmark,558,Berries nes,,,400.0,410.0,405.0
54,Denmark,567,Watermelons,,,0.0,0.0,0.0
54,Denmark,568,"Melons, other (inc.cantaloupes)",,,0.0,0.0,0.0
54,Denmark,569,Figs,,,0.0,0.0,0.0
54,Denmark,572,Avocados,,,0.0,0.0,0.0
54,Denmark,592,Kiwi fruit,,,0.0,0.0,0.0
54,Denmark,603,"Fruit, tropical fresh nes",,,0.0,0.0,0.0
54,Denmark,619,"Fruit, fresh nes",,,,,
