country_code,country,fbs_item_code,fbs_item,baseline_kg/cap/yr,baseline_kcal/cap/day,baseline_g_pro/cap/day,type,fbs_group,bootstrap_subgroup,output_group,food_loss_group,ignore_extraction_rate,include_in_model,note_x,g_protein/kg,kcal/kg,mcg_b12/kg,%_imported,food_loss_region,loss_%_production,loss_%_postharvest,loss_%_milling,%_unproc,loss_%_proc,loss_%_dist_unproc,loss_%_dist_proc,loss_%_cons_unproc,loss_%_cons_proc,note_y,%_proc,%_after_losses,%_after_losses_postharvest_to_home,baseline_mcg_b12/cap/day,baseline_loss_adj_kg/cap/yr,baseline_loss_adj_g_pro/cap/day,baseline_loss_adj_kcal/cap/day,baseline_loss_adj_mcg_b12/cap/day
165,Pakistan,2560,Coconuts - Incl Copra,0.2159304082919805,1.3495650518248783,0.0134956505182487,plant,Oilcrops,,Nuts and seeds,oilseeds_and_pulses,,yes,,,,,1.0,s_and_se_asia,0.07,0.12,0.0,0.0,0.08,0.0,0.02,0.0,0.01,,1.0,0.892584,0.9016000000000001,0,0.19273602755488914,0.012046001722180498,1.2046001722180573,0
165,Pakistan,2561,Sesame seed,0.0011900086870634,0.0185849622158841,0.0005657266760026,plant,Oilcrops,,Nuts and seeds,oilseeds_and_pulses,,yes,,,,,0.0,s_and_se_asia,0.07,0.12,0.0,0.0,0.08,0.0,0.02,0.0,0.01,,1.0,0.78547392,0.7934080000000001,0,0.0009347207882617422,0.0004443635498483322,0.01459800312476237,0
165,Pakistan,2563,Olives (including preserved),0.0025,0.0,0.0,plant,Oilcrops,,Vegetables,oilseeds_and_pulses,,yes,,,,,1.0,s_and_se_asia,0.07,0.12,0.0,0.0,0.08,0.0,0.02,0.0,0.01,,1.0,0.892584,0.9016000000000001,0,0.00223146,0.0,0.0,0
165,Pakistan,2570,"Oilcrops, Other",0.0559304082919805,0.5375205810185059,0.039150646203224,plant,Oilcrops,,Nuts and seeds,oilseeds_and_pulses,,yes,,,,,0.0013374944271065537,s_and_se_asia,0.07,0.12,0.0,0.0,0.08,0.0,0.02,0.0,0.01,,1.0,0.785617179135087,0.7935527061970576,0,0.043939889590219404,0.03075742023149264,0.4222854025868116,0
165,Pakistan,2571,Soyabean Oil,0.39,10.0,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,0.5097276264591439,s_and_se_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.39,0.0,10.0,0
165,Pakistan,2572,Groundnut Oil,0.1,2.75,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,0.0,s_and_se_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.1,0.0,2.75,0
165,Pakistan,2573,Sunflowerseed Oil,0.045,4.0,0.005,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,0.003436426116838488,s_and_se_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.045,0.005,4.0,0
165,Pakistan,2574,Rape and Mustard Oil,0.1,13.0,0.01,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,0.0,s_and_se_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.1,0.01,13.0,0
165,Pakistan,2575,Cottonseed Oil,0.435,25.5,0.0125,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,0.0,s_and_se_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.435,0.0125,25.5,0
165,Pakistan,2576,Palmkernel Oil,0.05,1.0,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,1.0,s_and_se_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.05,0.0,1.0,0
165,Pakistan,2577,Palm Oil,3.405,133.75,0.0424999999999999,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,0.9950700570835496,s_and_se_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,3.405,0.0424999999999999,133.75,0
165,Pakistan,2578,Coconut Oil,0.0,0.0,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,0.5531914893617021,s_and_se_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.0,0.0,0.0,0
165,Pakistan,2579,Sesameseed Oil,0.0,0.0,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,0.0,s_and_se_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.0,0.0,0.0,0
165,Pakistan,2580,Olive Oil,0.01,0.0,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,1.0,s_and_se_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.01,0.0,0.0,0
165,Pakistan,2582,Maize Germ Oil,0.0025,0.0,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,"byproduct of maize starch, which is included under Maize and products; no impact is assigned to this item to avoid double-counting, but it still needs to go in the model for calculating calories",,,,1.0,s_and_se_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.0025,0.0,0.0,0
165,Pakistan,2586,"Oilcrops Oil, Other",0.2675,87.75,0.0725,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,0.08679245283018867,s_and_se_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.2675,0.0725,87.75,0
165,Pakistan,2601,Tomatoes and products,3.533601650542049,1.6025404310848297,0.0774561208357667,plant,Vegetables,,Vegetables,fruits_and_vegetables,,yes,,,,,0.2617042775345234,s_and_se_asia,0.15,0.09,0.0,0.95,0.25,0.1,0.1,0.07,0.01,,0.050000000000000044,0.7735073265409229,0.8296955708992928,0,2.733266765771373,0.05991287695190457,1.2395767645221647,0
165,Pakistan,2602,Onions,8.944695655278284,10.400808901486377,0.3393948167853449,plant,Vegetables,,Vegetables,fruits_and_vegetables,,yes,,,,,0.035111052001595956,s_and_se_asia,0.15,0.09,0.0,0.95,0.25,0.1,0.1,0.07,0.01,,0.050000000000000044,0.7566101280921665,0.8115709452719777,0,6.767647325485548,0.2567895558017772,7.869357355215754,0
165,Pakistan,2605,"Vegetables, Other",14.9630911368153,16.146219273214648,0.9492863400286544,plant,Vegetables,,Vegetables,fruits_and_vegetables,,yes,,,,,0.04093520587296521,s_and_se_asia,0.15,0.09,0.0,0.95,0.25,0.1,0.1,0.07,0.01,,0.050000000000000044,0.7570444388864507,0.8120368047797638,0,11.327724933677162,0.718651944629565,12.223405509828378,0
165,Pakistan,2611,"Oranges, Mandarines",8.636796437113992,7.239094370243834,0.1642717568632255,plant,Fruits - Excluding Wine,Citrus fruits,Fruits,fruits_and_vegetables,,yes,,,,,0.005103448275862069,s_and_se_asia,0.15,0.09,0.0,0.95,0.25,0.1,0.1,0.07,0.01,,0.050000000000000044,0.7543724423275863,0.8091707120689656,0,6.515361222151877,0.12392208643035486,5.460973300320721,0
165,Pakistan,2612,"Lemons, Limes and products",0.3622502171765854,0.0,0.0027236858434329,plant,Fruits - Excluding Wine,Citrus fruits,Fruits,fruits_and_vegetables,,yes,,,,,0.0,s_and_se_asia,0.15,0.09,0.0,0.95,0.25,0.1,0.1,0.07,0.01,,0.050000000000000044,0.753991875,0.8087625,0,0.27313372046813084,0.0020536369960009286,0.0,0
165,Pakistan,2613,Grapefruit and products,0.0,0.0,0.0,plant,Fruits - Excluding Wine,Citrus fruits,Fruits,fruits_and_vegetables,,yes,,,,,1.0,s_and_se_asia,0.15,0.09,0.0,0.95,0.25,0.1,0.1,0.07,0.01,,0.050000000000000044,0.8285625,0.88875,0,0.0,0.0,0.0,0
165,Pakistan,2614,"Citrus, Other",0.0,0.0,0.0,plant,Fruits - Excluding Wine,Citrus fruits,Fruits,fruits_and_vegetables,,yes,,,,,1.0,s_and_se_asia,0.15,0.09,0.0,0.95,0.25,0.1,0.1,0.07,0.01,,0.050000000000000044,0.8285625,0.88875,0,0.0,0.0,0.0,0
165,Pakistan,2615,Bananas,0.3185503909178537,0.6010384734299126,0.0090155771014486,plant,Fruits - Excluding Wine,,Fruits,fruits_and_vegetables,,yes,,,,,0.0,s_and_se_asia,0.15,0.09,0.0,0.95,0.25,0.1,0.1,0.07,0.01,,0.050000000000000044,0.753991875,0.8087625,0,0.24018440653013548,0.006797671882928295,0.45317812552855746,0
165,Pakistan,2616,Plantains,0.0,0.0,0.0,plant,Fruits - Excluding Wine,,Fruits,fruits_and_vegetables,,yes,,,,,1.0,s_and_se_asia,0.15,0.09,0.0,0.95,0.25,0.1,0.1,0.07,0.01,,0.050000000000000044,0.8285625,0.88875,0,0.0,0.0,0.0,0
165,Pakistan,2617,Apples and products,3.089791659229112,4.047761998990104,0.0269850799932673,plant,Fruits - Excluding Wine,,Fruits,fruits_and_vegetables,,yes,,,,,0.1143728555089592,s_and_se_asia,0.15,0.09,0.0,0.95,0.25,0.1,0.1,0.07,0.01,,0.050000000000000044,0.7625207303183377,0.8179108987800229,0,2.356030192526891,0.020576682904164943,3.0865024356247486,0
165,Pakistan,2618,Pineapples and products,0.07,0.0,0.0,plant,Fruits - Excluding Wine,,Fruits,fruits_and_vegetables,,yes,,,,,1.0,s_and_se_asia,0.15,0.09,0.0,0.95,0.25,0.1,0.1,0.07,0.01,,0.050000000000000044,0.8285625,0.88875,0,0.057999375000000006,0.0,0.0,0
165,Pakistan,2619,Dates,1.507950477788488,6.272237689241544,0.0601089445218981,plant,Fruits - Excluding Wine,,Fruits,fruits_and_vegetables,,yes,,,,,0.022870662460567823,s_and_se_asia,0.15,0.09,0.0,0.95,0.25,0.1,0.1,0.07,0.01,,0.050000000000000044,0.7556973545938486,0.8105918671135647,0,1.1395541869232904,0.045424170362626796,4.739913429143669,0
165,Pakistan,2620,Grapes and products (excl wine),0.8335602084895221,1.5532177797941404,0.0129434814982845,plant,Fruits - Excluding Wine,,Fruits,fruits_and_vegetables,,yes,,,,,0.6647646219686163,s_and_se_asia,0.15,0.09,0.0,0.95,0.25,0.1,0.1,0.07,0.01,,0.050000000000000044,0.8035637883380885,0.8619353601997147,0,0.6698187989417272,0.01040091302704545,1.2481095632454544,0
165,Pakistan,2625,"Fruits, Other",25.582826062380256,29.814263239596364,0.3419066885274812,plant,Fruits - Excluding Wine,,Fruits,fruits_and_vegetables,,yes,,,,,0.02507822565801583,s_and_se_asia,0.15,0.09,0.0,0.95,0.25,0.1,0.1,0.07,0.01,,0.050000000000000044,0.7558619739612092,0.8107684445748206,0,19.33708540701701,0.2584342645009223,22.535467864480424,0
165,Pakistan,2731,Bovine Meat,8.895,40.75,3.095,t_animal,Meat,,Bovine meat,meat,,yes,,,,,0.0005351886540005352,s_and_se_asia,0.051,0.003,0.0,0.0,0.05,0.0,0.07,0.0,0.04,,1.0,0.8456168817768263,0.8808509185175274,0,7.521762163404869,2.6171842490992776,34.45888793240567,0
165,Pakistan,2732,Mutton & Goat Meat,2.4450000000000003,13.0,1.0125,t_animal,Meat,,Sheep and goat meat,meat,,yes,,,,,0.0004868549172346641,s_and_se_asia,0.051,0.003,0.0,0.0,0.05,0.0,0.07,0.0,0.04,,1.0,0.8456167587925997,0.8808507904089581,0,2.0675329752479064,0.8561869682775072,10.993017864303797,0
165,Pakistan,2733,Pigmeat,0.0,0.0,0.0,t_animal,Meat,,Pig meat,meat,,yes,,,,,1.0,s_and_se_asia,0.051,0.003,0.0,0.0,0.05,0.0,0.07,0.0,0.04,,1.0,0.8481599999999999,0.8835,0,0.0,0.0,0.0,0
165,Pakistan,2734,Poultry Meat,5.03,17.0,1.6925,t_animal,Meat,,Poultry,meat,,yes,,,,,0.0011842728564661299,s_and_se_asia,0.051,0.003,0.0,0.0,0.05,0.0,0.07,0.0,0.04,,1.0,0.8456185333585978,0.880852638915206,0,4.253461222793748,1.4312093677094266,14.375515067096163,0
165,Pakistan,2736,"Offals, Edible",1.8341110337605464,5.1474312616618,0.83442569925886,t_animal,Offals,,Offals,meat,,yes,,,,,0.0051813471502590676,s_and_se_asia,0.051,0.003,0.0,0.0,0.05,0.0,0.07,0.0,0.04,,1.0,0.8456287038341967,0.8808632331606217,0,1.5509769361669294,0.705614322510213,4.352815625874692,0
165,Pakistan,2740,"Butter, Ghee",5.145,110.5,0.09,t_animal,Animal fats,,Dairy,milk,yes,yes,,,,,0.0009250693802035153,s_and_se_asia,0.035,0.06,0.0,0.0,0.02,0.0,0.1,0.0,0.01,,1.0,0.8208376651248843,0.8291289546716004,0,4.223209787067529,0.07387538986123958,90.70256199629972,0
165,Pakistan,2743,Cream,0.02,0.0,0.0,t_animal,Animal fats,,Dairy,milk,yes,yes,,,,,0.0,s_and_se_asia,0.035,0.06,0.0,0.0,0.02,0.0,0.1,0.0,0.01,,1.0,0.8207891999999999,0.8290799999999999,0,0.016415784,0.0,0.0,0
165,Pakistan,2744,Eggs,3.671882623493152,13.856160843370382,1.0780093136142157,t_animal,Eggs,,Eggs,eggs,,yes,,,,,0.0030138637733574444,s_and_se_asia,0.08,0.0,0.0,0.0,0.001,0.0,0.03,0.0,0.02,,1.0,0.9496494,0.96903,0,3.4870011302706976,1.0237308978681519,13.158494831210177,0
165,Pakistan,2745,Honey,0.02,0.0,0.0,plant,Sugar & Sweeteners,,Sugars,oils_and_sugars,yes,yes,classify as a plant food so it works with the bootstrap method,,,,0.13333333333333333,s_and_se_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.02,0.0,0.0,0
165,Pakistan,2761,Freshwater Fish,1.2625000000000002,2.0,0.3724999999999999,a_animal,"Fish, Seafood",,Aquatic animals,fish_and_seafood,,yes,,,,,0.04433567224988682,s_and_se_asia,0.082,0.06,0.0,0.6,0.09,0.15,0.1,0.02,0.01,,0.4,0.776868845493436,0.7895721335445904,0,0.9807969174354632,0.28938364494630486,1.553737690986872,0
165,Pakistan,2762,Demersal Fish,0.0725,0.0,0.0275,a_animal,"Fish, Seafood",Marine fish,Aquatic animals,fish_and_seafood,,yes,,,,,0.04334806787394838,s_and_se_asia,0.082,0.06,0.0,0.6,0.09,0.15,0.1,0.02,0.01,,0.4,0.7768200109853131,0.7895225004990732,0,0.056319450796435196,0.02136255030209611,0.0,0
165,Pakistan,2763,Pelagic Fish,0.32,1.0,0.1275,a_animal,"Fish, Seafood",Marine fish,Aquatic animals,fish_and_seafood,,yes,,,,,0.0018504444371014112,s_and_se_asia,0.082,0.06,0.0,0.6,0.09,0.15,0.1,0.02,0.01,,0.4,0.774768059740277,0.787436995935631,0,0.24792577911688862,0.09878292761688531,0.774768059740277,0
165,Pakistan,2764,"Marine Fish, Other",0.0,0.0,0.0,a_animal,"Fish, Seafood",Marine fish,Aquatic animals,fish_and_seafood,,yes,,,,,0.001858470335954253,s_and_se_asia,0.082,0.06,0.0,0.6,0.09,0.15,0.1,0.02,0.01,,0.4,0.7747684566004289,0.7874373992852038,0,0.0,0.0,0.0,0
165,Pakistan,2765,Crustaceans,0.015,0.0,0.0075,a_animal,"Fish, Seafood",,Aquatic animals,fish_and_seafood,,yes,,,,,0.0034934497816593887,s_and_se_asia,0.082,0.06,0.0,0.6,0.09,0.15,0.1,0.02,0.01,,0.4,0.7748493021484717,0.7875195668122272,0,0.011622739532227075,0.0058113697661135374,0.0,0
165,Pakistan,2766,Cephalopods,0.04,0.0,0.02,a_animal,"Fish, Seafood",,Aquatic animals,fish_and_seafood,,yes,,,,,0.0013900472616068947,s_and_se_asia,0.082,0.06,0.0,0.6,0.09,0.15,0.1,0.02,0.01,,0.4,0.7747452942785655,0.7874138582151794,0,0.03098981177114262,0.01549490588557131,0.0,0
165,Pakistan,2767,"Molluscs, Other",0.01,0.0,0.0,a_animal,"Fish, Seafood",Molluscs,Aquatic animals,fish_and_seafood,,yes,,,,,0.0,s_and_se_asia,0.082,0.06,0.0,0.6,0.09,0.15,0.1,0.02,0.01,,0.4,0.7746765600000001,0.787344,0,0.007746765600000001,0.0,0.0,0
165,Pakistan,2805,Rice (Milled Equivalent),21.99384482881725,149.5636536261461,2.870079688369138,plant,Cereals - Excluding Beer,,Grains,rice,,yes,,,,,0.0025938502169402,s_and_se_asia,0.06,0.07,0.0,0.0,0.0,0.0,0.02,0.0,0.03,"not in original source; added to differentiate rice from cereals that undergo milling (FBS already report rice as milled equivalent) and processing (i.e., industrial baking)",1.0,0.8842305999811356,0.9115779381248821,0,19.447630608877073,2.5378122848403137,132.24875918121793,0
165,Pakistan,2848,Milk - Excluding Butter,150.96258050408767,454.5818141430125,27.38354677279716,t_animal,Milk - Excluding Butter,,Dairy,milk,,yes,,,,,1.405995163376638e-05,s_and_se_asia,0.035,0.06,0.0,0.0,0.02,0.0,0.1,0.0,0.01,,1.0,0.820789936612114,0.8290807440526404,0,123.90856688275127,22.47613961985904,373.11617841546297,0
165,Pakistan,2535,Yams,0.0025,0.0,0.0,plant,Starchy Roots,,Starchy roots,roots_and_tubers,,yes,,,,,1.0,s_and_se_asia,0.06,0.19,0.0,0.9,0.1,0.11,0.08,0.03,0.05,,0.09999999999999998,0.8556299999999999,0.8838,0,0.002139075,0.0,0.0,0
165,Pakistan,2536,Sugar cane,27.19251683862292,21.728261457319288,0.0643800339476127,plant,Sugar Crops,,Sugars,oils_and_sugars,,yes,,,,,0.0,s_and_se_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,27.19251683862292,0.0643800339476127,21.728261457319288,0
165,Pakistan,2541,Sugar non-centrifugal,1.5225,14.75,0.0425,plant,Sugar & Sweeteners,,Sugars,oils_and_sugars,yes,yes,,,,,0.0,s_and_se_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,1.5225,0.0425,14.75,0
165,Pakistan,2581,Ricebran Oil,0.03,1.0,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,"byproduct of milled (white) rice, which is included under Rice (milled equivalent); no impact is assigned to this item to avoid double-counting, but it still needs to go in the model for calculating calories",,,,0.0,s_and_se_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.03,0.0,1.0,0
166,Panama,2511,Wheat and products,31.926804792660107,287.97220765553504,7.329283882836755,plant,Cereals - Excluding Beer,,Grains,cereals_excl_rice,,yes,,,,,1.0,latin_america,0.06,0.04,0.02,0.0,0.07,0.0,0.04,0.0,0.1,,1.0,0.7874495999999999,0.8749439999999999,0,25.14074966325828,5.771441661826248,226.76359972946796,0
166,Panama,2513,Barley and products,0.0075,0.0,0.0,plant,Cereals - Excluding Beer,,Grains,cereals_excl_rice,,yes,,,,,0.975,latin_america,0.06,0.04,0.02,0.0,0.07,0.0,0.04,0.0,0.1,,1.0,0.7866621503999999,0.874069056,0,0.005899966127999999,0.0,0.0,0
166,Panama,2514,Maize and products,31.40860958532021,212.84035873837345,4.817584167850609,plant,Cereals - Excluding Beer,,Grains,cereals_excl_rice,,yes,,,,,0.8127194693718299,latin_america,0.06,0.04,0.02,0.0,0.07,0.0,0.04,0.0,0.1,,1.0,0.7815506408427623,0.8683896009364025,0,24.547418949387136,3.765185993697589,166.3455187691792,0
166,Panama,2515,Rye and products,0.0,0.0,0.0,plant,Cereals - Excluding Beer,,Grains,cereals_excl_rice,,yes,,,,,1.0,latin_america,0.06,0.04,0.02,0.0,0.07,0.0,0.04,0.0,0.1,,1.0,0.7874495999999999,0.8749439999999999,0,0.0,0.0,0.0,0
166,Panama,2516,Oats,0.9175,9.75,0.4,plant,Cereals - Excluding Beer,,Grains,cereals_excl_rice,,yes,,,,,1.0,latin_america,0.06,0.04,0.02,0.0,0.07,0.0,0.04,0.0,0.1,,1.0,0.7874495999999999,0.8749439999999999,0,0.7224850079999998,0.31497983999999996,7.677633599999998,0
166,Panama,2517,Millet and products,0.0,0.0,0.0,plant,Cereals - Excluding Beer,,Grains,cereals_excl_rice,,yes,,,,,1.0,latin_america,0.06,0.04,0.02,0.0,0.07,0.0,0.04,0.0,0.1,,1.0,0.7874495999999999,0.8749439999999999,0,0.0,0.0,0.0,0
166,Panama,2518,Sorghum and products,0.0,0.0,0.0,plant,Cereals - Excluding Beer,,Grains,cereals_excl_rice,,yes,,,,,0.14285714285714285,latin_america,0.06,0.04,0.02,0.0,0.07,0.0,0.04,0.0,0.1,,1.0,0.7604513279999999,0.8449459199999999,0,0.0,0.0,0.0,0
166,Panama,2520,"Cereals, Other",0.2475,2.25,0.07,plant,Cereals - Excluding Beer,,Grains,cereals_excl_rice,,yes,,,,,1.0,latin_america,0.06,0.04,0.02,0.0,0.07,0.0,0.04,0.0,0.1,,1.0,0.7874495999999999,0.8749439999999999,0,0.19489377599999996,0.055121472,1.7717615999999996,0
166,Panama,2531,Potatoes and products,10.868609585320211,21.705455090020887,0.4764612092931413,plant,Starchy Roots,,Starchy roots,roots_and_tubers,,yes,,,,,0.5549738219895288,latin_america,0.14,0.14,0.0,0.2,0.12,0.03,0.03,0.04,0.02,,0.8,0.8021639572774869,0.822247162303665,0,8.718406875064487,0.38220000913580315,17.411333749519926,0
166,Panama,2532,Cassava and products,3.698943834128086,9.093571248037232,0.0748882338073654,plant,Starchy Roots,,Starchy roots,roots_and_tubers,,yes,,,,,0.06756756756756757,latin_america,0.14,0.14,0.0,0.2,0.12,0.03,0.03,0.04,0.02,,0.8,0.7437898758918919,0.7624116108108109,0,2.751236975317208,0.05570111012934329,6.76370622999169,0
166,Panama,2533,Sweet potatoes,0.0125,0.0,0.0,plant,Starchy Roots,,Starchy roots,roots_and_tubers,,yes,,,,,1.0,latin_america,0.14,0.14,0.0,0.2,0.12,0.03,0.03,0.04,0.02,,0.8,0.8554624000000001,0.8768800000000001,0,0.010693280000000001,0.0,0.0,0
166,Panama,2534,"Roots, Other",0.4275,1.25,0.02,plant,Starchy Roots,,Starchy roots,roots_and_tubers,,yes,,,,,0.0,latin_america,0.14,0.14,0.0,0.2,0.12,0.03,0.03,0.04,0.02,,0.8,0.735697664,0.7541168,0,0.31451075136,0.01471395328,0.91962208,0
166,Panama,2537,Sugar beet,0.0,0.0,0.0,plant,Sugar Crops,,Sugars,oils_and_sugars,,yes,,,,,1.0,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.0,0.0,0.0,0
166,Panama,2542,Sugar (Raw Equivalent),26.521443834128085,266.4254631738894,0.0,plant,Sugar & Sweeteners,,Sugars,oils_and_sugars,yes,yes,,,,,0.08545454545454545,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,26.521443834128085,0.0,266.4254631738894,0
166,Panama,2543,"Sweeteners, Other",24.2975,44.25,0.01,plant,Sugar & Sweeteners,,Sugars,oils_and_sugars,yes,yes,,,,,1.0,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,24.2975,0.01,44.25,0
166,Panama,2546,Beans,2.03,19.0,1.2225,plant,Pulses,,Pulses and soy,oilseeds_and_pulses,,yes,,,,,0.6078431372549019,latin_america,0.06,0.03,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.8731730823529412,0.8909929411764707,0,1.7725413571764705,1.0674540931764707,16.590288564705883,0
166,Panama,2547,Peas,0.3674999999999999,3.75,0.2275,plant,Pulses,,Pulses and soy,oilseeds_and_pulses,,yes,,,,,1.0,latin_america,0.06,0.03,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.883568,0.9016000000000001,0,0.3247112399999999,0.20101172,3.31338,0
166,Panama,2549,"Pulses, Other and products",2.6850000000000005,25.0,1.6525,plant,Pulses,,Pulses and soy,oilseeds_and_pulses,,yes,,,,,0.7288135593220338,latin_america,0.06,0.03,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.8763796501694916,0.8942649491525425,0,2.3530793607050855,1.448217371905085,21.909491254237288,0
166,Panama,2551,Nuts and products,0.4325,7.0,0.1775,plant,Treenuts,,Nuts and seeds,oilseeds_and_pulses,,yes,,,,,1.0,latin_america,0.06,0.03,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.883568,0.9016000000000001,0,0.38214316,0.15683332,6.184976,0
166,Panama,2555,Soyabeans,2.155,21.25,1.805,plant,Oilcrops,,Pulses and soy,oilseeds_and_pulses,,yes,,,,,1.0,latin_america,0.06,0.03,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.883568,0.9016000000000001,0,1.90408904,1.59484024,18.77582,0
166,Panama,2556,Groundnuts (Shelled Eq),0.2825,4.5,0.2,plant,Oilcrops,,Nuts and seeds,oilseeds_and_pulses,,yes,"technically this is a legume, not a nut, so we should add a footnote",,,,1.0,latin_america,0.06,0.03,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.883568,0.9016000000000001,0,0.24960796,0.17671360000000003,3.9760560000000003,0
166,Panama,2557,Sunflower seed,0.1275,1.0,0.04,plant,Oilcrops,,Nuts and seeds,oilseeds_and_pulses,,yes,,,,,1.0,latin_america,0.06,0.03,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.883568,0.9016000000000001,0,0.11265492,0.03534272,0.883568,0
166,Panama,2560,Coconuts - Incl Copra,3.3714438341280863,10.502101400239246,0.1561850977471477,plant,Oilcrops,,Nuts and seeds,oilseeds_and_pulses,,yes,,,,,0.0,latin_america,0.06,0.03,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.85706096,0.874552,0,2.8895328890638985,0.13386014981286423,9.000941108106392,0
166,Panama,2561,Sesame seed,0.0,0.0,0.0,plant,Oilcrops,,Nuts and seeds,oilseeds_and_pulses,,yes,,,,,1.0,latin_america,0.06,0.03,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.883568,0.9016000000000001,0,0.0,0.0,0.0,0
166,Panama,2563,Olives (including preserved),0.24,1.0,0.01,plant,Oilcrops,,Vegetables,oilseeds_and_pulses,,yes,,,,,1.0,latin_america,0.06,0.03,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.883568,0.9016000000000001,0,0.21205632,0.00883568,0.883568,0
166,Panama,2570,"Oilcrops, Other",0.0,0.0,0.0,plant,Oilcrops,,Nuts and seeds,oilseeds_and_pulses,,yes,,,,,1.0,latin_america,0.06,0.03,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.883568,0.9016000000000001,0,0.0,0.0,0.0,0
