country_code,country,diet,fbs_item_code,fbs_item,output_group,type,kg/cap/yr_by_coo,%_from_coo
137,Mauritius,high_income,2625,"Fruits, Other",Fruits,plant,27.86255184469658,1.0
137,Mauritius,high_income,2731,Bovine Meat,Bovine meat,t_animal,14.908531589887088,1.0
137,Mauritius,high_income,2732,Mutton & Goat Meat,Sheep and goat meat,t_animal,3.0456844602438884,1.0
137,Mauritius,high_income,2733,Pigmeat,Pig meat,t_animal,29.03076890954447,1.0
137,Mauritius,high_income,2734,Poultry Meat,Poultry,t_animal,30.8376844995046,1.0
137,Mauritius,high_income,2736,"Offals, Edible",Offals,t_animal,3.712811919225196,1.0
137,Mauritius,high_income,2740,"Butter, Ghee",Dairy,t_animal,2.850124901098993,1.0
137,Mauritius,high_income,2743,Cream,Dairy,t_animal,3.662453683107388,1.0
137,Mauritius,high_income,2744,Eggs,Eggs,t_animal,11.887445059479193,1.0
137,Mauritius,high_income,2745,Honey,Sugars,plant,0.6706147972265798,1.0
137,Mauritius,high_income,2761,Freshwater Fish,Aquatic animals,a_animal,4.299481132075472,1.0
137,Mauritius,high_income,2762,Demersal Fish,Aquatic animals,a_animal,6.698396226415095,1.0
137,Mauritius,high_income,2763,Pelagic Fish,Aquatic animals,a_animal,8.52254716981132,1.0
137,Mauritius,high_income,2764,"Marine Fish, Other",Aquatic animals,a_animal,2.983490566037736,1.0
137,Mauritius,high_income,2765,Crustaceans,Aquatic animals,a_animal,3.4290566037735846,0.9999999999999999
137,Mauritius,high_income,2766,Cephalopods,Aquatic animals,a_animal,1.0870754716981132,1.0
137,Mauritius,high_income,2767,"Molluscs, Other",Aquatic animals,a_animal,2.482452830188679,1.0
137,Mauritius,high_income,2805,Rice (Milled Equivalent),Grains,plant,18.873339948755763,1.0
137,Mauritius,high_income,2848,Milk - Excluding Butter,Dairy,t_animal,139.37523769482706,1.0
138,Mexico,baseline,2511,Wheat and products,Grains,plant,33.66772319213672,1.0
138,Mexico,baseline,2513,Barley and products,Grains,plant,0.3267732930578608,1.0
138,Mexico,baseline,2514,Maize and products,Grains,plant,158.81708397176996,1.0
138,Mexico,baseline,2516,Oats,Grains,plant,0.9303204819109065,1.0
138,Mexico,baseline,2518,Sorghum and products,Grains,plant,1.8092082322959606,0.9999999999999999
138,Mexico,baseline,2520,"Cereals, Other",Grains,plant,0.0159401606369688,1.0
138,Mexico,baseline,2531,Potatoes and products,Starchy roots,plant,16.151505722517665,1.0
138,Mexico,baseline,2532,Cassava and products,Starchy roots,plant,0.1564476405573477,1.0
138,Mexico,baseline,2533,Sweet potatoes,Starchy roots,plant,0.372350401592422,1.0
138,Mexico,baseline,2534,"Roots, Other",Starchy roots,plant,1.3914315260512038,1.0
138,Mexico,baseline,2536,Sugar cane,Sugars,plant,9.557152205620104,1.0
138,Mexico,baseline,2541,Sugar non-centrifugal,Sugars,plant,0.2825,1.0
138,Mexico,baseline,2542,Sugar (Raw Equivalent),Sugars,plant,36.8625,1.0
138,Mexico,baseline,2543,"Sweeteners, Other",Sugars,plant,10.247499999999999,1.0
138,Mexico,baseline,2546,Beans,Pulses and soy,plant,8.833033935605737,1.0
138,Mexico,baseline,2547,Peas,Pulses and soy,plant,0.13,1.0
138,Mexico,baseline,2549,"Pulses, Other and products",Pulses and soy,plant,1.780491365414235,1.0
138,Mexico,baseline,2551,Nuts and products,Nuts and seeds,plant,1.528536244936508,1.0
138,Mexico,baseline,2555,Soyabeans,Pulses and soy,plant,1.199534487533798,1.0
138,Mexico,baseline,2556,Groundnuts (Shelled Eq),Nuts and seeds,plant,2.1987980421497695,0.9999999999999999
138,Mexico,baseline,2557,Sunflower seed,Nuts and seeds,plant,0.0184775602388633,1.0
138,Mexico,baseline,2560,Coconuts - Incl Copra,Nuts and seeds,plant,0.9575529113707144,1.0
138,Mexico,baseline,2561,Sesame seed,Nuts and seeds,plant,0.20438032127393757,0.9999999999999999
138,Mexico,baseline,2563,Olives (including preserved),Vegetables,plant,0.1719551204777266,0.9999999999999999
138,Mexico,baseline,2570,"Oilcrops, Other",Nuts and seeds,plant,0.0498130019905275,1.0
138,Mexico,baseline,2571,Soyabean Oil,Vegetable oils,plant,4.3925,1.0
138,Mexico,baseline,2572,Groundnut Oil,Vegetable oils,plant,0.02,1.0
138,Mexico,baseline,2573,Sunflowerseed Oil,Vegetable oils,plant,0.4799999999999999,0.9999999999999999
138,Mexico,baseline,2574,Rape and Mustard Oil,Vegetable oils,plant,1.605,0.9999999999999999
138,Mexico,baseline,2575,Cottonseed Oil,Vegetable oils,plant,0.015,1.0
138,Mexico,baseline,2577,Palm Oil,Vegetable oils,plant,3.33,1.0
138,Mexico,baseline,2579,Sesameseed Oil,Vegetable oils,plant,0.07,1.0
138,Mexico,baseline,2580,Olive Oil,Vegetable oils,plant,0.11999999999999998,0.9999999999999998
138,Mexico,baseline,2582,Maize Germ Oil,Vegetable oils,plant,0.25,1.0
138,Mexico,baseline,2586,"Oilcrops Oil, Other",Vegetable oils,plant,0.15249999999999997,0.9999999999999999
138,Mexico,baseline,2601,Tomatoes and products,Vegetables,plant,20.93844412575193,1.0
138,Mexico,baseline,2602,Onions,Vegetables,plant,10.096035642199183,1.0
138,Mexico,baseline,2605,"Vegetables, Other",Vegetables,plant,49.01987780870611,1.0
138,Mexico,baseline,2611,"Oranges, Mandarines",Fruits,plant,35.43955973774451,1.0
138,Mexico,baseline,2612,"Lemons, Limes and products",Fruits,plant,13.094112147996423,1.0
138,Mexico,baseline,2613,Grapefruit and products,Fruits,plant,2.914855572182029,1.0
138,Mexico,baseline,2614,"Citrus, Other",Fruits,plant,0.5713941264493092,1.0
138,Mexico,baseline,2615,Bananas,Fruits,plant,14.419710541626737,1.0
138,Mexico,baseline,2617,Apples and products,Fruits,plant,7.378712299029443,1.0
138,Mexico,baseline,2618,Pineapples and products,Fruits,plant,7.461083985717617,1.0
138,Mexico,baseline,2619,Dates,Fruits,plant,0.0654700803184844,1.0
138,Mexico,baseline,2620,Grapes and products (excl wine),Fruits,plant,2.4824677709877125,0.9999999999999999
138,Mexico,baseline,2625,"Fruits, Other",Fruits,plant,45.53484161457888,1.0
138,Mexico,baseline,2731,Bovine Meat,Bovine meat,t_animal,14.9275,1.0
138,Mexico,baseline,2732,Mutton & Goat Meat,Sheep and goat meat,t_animal,0.8999999999999999,1.0
138,Mexico,baseline,2733,Pigmeat,Pig meat,t_animal,17.627499999999998,1.0
138,Mexico,baseline,2734,Poultry Meat,Poultry,t_animal,34.215,1.0
138,Mexico,baseline,2736,"Offals, Edible",Offals,t_animal,5.522750853296723,1.0
138,Mexico,baseline,2740,"Butter, Ghee",Dairy,t_animal,0.36999999999999994,1.0
138,Mexico,baseline,2743,Cream,Dairy,t_animal,0.0225,0.9999999999999999
138,Mexico,baseline,2744,Eggs,Eggs,t_animal,21.95440040089504,1.0
138,Mexico,baseline,2745,Honey,Sugars,plant,0.1739102409554532,1.0
138,Mexico,baseline,2761,Freshwater Fish,Aquatic animals,a_animal,4.5275,1.0
138,Mexico,baseline,2762,Demersal Fish,Aquatic animals,a_animal,1.7225,1.0
138,Mexico,baseline,2763,Pelagic Fish,Aquatic animals,a_animal,4.359999999999999,1.0
138,Mexico,baseline,2764,"Marine Fish, Other",Aquatic animals,a_animal,0.1925,1.0
138,Mexico,baseline,2765,Crustaceans,Aquatic animals,a_animal,2.4025000000000003,0.9999999999999999
138,Mexico,baseline,2766,Cephalopods,Aquatic animals,a_animal,0.41,1.0
138,Mexico,baseline,2767,"Molluscs, Other",Aquatic animals,a_animal,0.955,1.0
138,Mexico,baseline,2805,Rice (Milled Equivalent),Grains,plant,8.766415411545061,1.0
138,Mexico,baseline,2848,Milk - Excluding Butter,Dairy,t_animal,100.40402218571484,1.0
138,Mexico,eat_lancet,2511,Wheat and products,Grains,plant,23.17101419790131,1.0
138,Mexico,eat_lancet,2513,Barley and products,Grains,plant,0.1574257932088185,1.0
138,Mexico,eat_lancet,2514,Maize and products,Grains,plant,76.51147125704797,1.0
138,Mexico,eat_lancet,2516,Oats,Grains,plant,0.44818974779956144,1.0
138,Mexico,eat_lancet,2518,Sorghum and products,Grains,plant,0.8716013428878494,0.9999999999999999
138,Mexico,eat_lancet,2520,"Cereals, Other",Grains,plant,0.0076793069857959,1.0
138,Mexico,eat_lancet,2531,Potatoes and products,Starchy roots,plant,20.994813758735475,1.0
138,Mexico,eat_lancet,2532,Cassava and products,Starchy roots,plant,0.2033611684832508,1.0
138,Mexico,eat_lancet,2533,Sweet potatoes,Starchy roots,plant,0.48400610250997056,1.0
138,Mexico,eat_lancet,2534,"Roots, Other",Starchy roots,plant,1.8086763085345623,1.0
138,Mexico,eat_lancet,2541,Sugar non-centrifugal,Sugars,plant,0.0672005199427004,1.0
138,Mexico,eat_lancet,2542,Sugar (Raw Equivalent),Sugars,plant,8.768775810222289,1.0
138,Mexico,eat_lancet,2543,"Sweeteners, Other",Sugars,plant,2.4376542588064547,1.0
138,Mexico,eat_lancet,2546,Beans,Pulses and soy,plant,22.971540487129296,1.0
138,Mexico,eat_lancet,2547,Peas,Pulses and soy,plant,0.3380831869431754,1.0
138,Mexico,eat_lancet,2549,"Pulses, Other and products",Pulses and soy,plant,4.630416885723469,1.0
138,Mexico,eat_lancet,2551,Nuts and products,Nuts and seeds,plant,7.928497382730741,1.0
138,Mexico,eat_lancet,2555,Soyabeans,Pulses and soy,plant,3.119557249182119,1.0
138,Mexico,eat_lancet,2556,Groundnuts (Shelled Eq),Nuts and seeds,plant,11.405136502381112,0.9999999999999999
138,Mexico,eat_lancet,2557,Sunflower seed,Nuts and seeds,plant,0.0958428617433025,1.0
138,Mexico,eat_lancet,2561,Sesame seed,Nuts and seeds,plant,1.0601180362389049,0.9999999999999999
138,Mexico,eat_lancet,2571,Soyabean Oil,Vegetable oils,plant,9.691046467699282,1.0
138,Mexico,eat_lancet,2572,Groundnut Oil,Vegetable oils,plant,0.0441254250094446,1.0
138,Mexico,eat_lancet,2573,Sunflowerseed Oil,Vegetable oils,plant,1.0590102002266717,0.9999999999999999
138,Mexico,eat_lancet,2574,Rape and Mustard Oil,Vegetable oils,plant,3.5410653570079336,0.9999999999999999
138,Mexico,eat_lancet,2577,Palm Oil,Vegetable oils,plant,4.3069999999999995,1.0
138,Mexico,eat_lancet,2580,Olive Oil,Vegetable oils,plant,0.26475255005666787,0.9999999999999998
138,Mexico,eat_lancet,2601,Tomatoes and products,Vegetables,plant,38.04033989203653,1.0
138,Mexico,eat_lancet,2602,Onions,Vegetables,plant,18.342176003374863,1.0
138,Mexico,eat_lancet,2605,"Vegetables, Other",Vegetables,plant,89.05784986267764,1.0
138,Mexico,eat_lancet,2611,"Oranges, Mandarines",Fruits,plant,26.547715399771242,1.0
138,Mexico,eat_lancet,2612,"Lemons, Limes and products",Fruits,plant,9.808777684883848,1.0
138,Mexico,eat_lancet,2613,Grapefruit and products,Fruits,plant,2.183513472920213,1.0
138,Mexico,eat_lancet,2614,"Citrus, Other",Fruits,plant,0.4280303920909424,1.0
138,Mexico,eat_lancet,2615,Bananas,Fruits,plant,10.80178124217722,1.0
138,Mexico,eat_lancet,2617,Apples and products,Fruits,plant,5.5273811407650495,1.0
138,Mexico,eat_lancet,2618,Pineapples and products,Fruits,plant,5.589085634595649,1.0
138,Mexico,eat_lancet,2619,Dates,Fruits,plant,0.0490435285414722,1.0
138,Mexico,eat_lancet,2620,Grapes and products (excl wine),Fruits,plant,1.859612488444548,0.9999999999999999
138,Mexico,eat_lancet,2625,"Fruits, Other",Fruits,plant,34.110074304056084,1.0
138,Mexico,eat_lancet,2731,Bovine Meat,Bovine meat,t_animal,3.1839558487864106,1.0
138,Mexico,eat_lancet,2732,Mutton & Goat Meat,Sheep and goat meat,t_animal,0.19196518264329376,1.0
138,Mexico,eat_lancet,2733,Pigmeat,Pig meat,t_animal,4.010508156497377,1.0
138,Mexico,eat_lancet,2734,Poultry Meat,Poultry,t_animal,11.82878178001221,1.0
138,Mexico,eat_lancet,2744,Eggs,Eggs,t_animal,4.967546063651591,1.0
138,Mexico,eat_lancet,2745,Honey,Sugars,plant,0.0413694110285549,1.0
138,Mexico,eat_lancet,2761,Freshwater Fish,Aquatic animals,a_animal,3.713842552363162,1.0
138,Mexico,eat_lancet,2762,Demersal Fish,Aquatic animals,a_animal,1.4129417551508656,1.0
138,Mexico,eat_lancet,2763,Pelagic Fish,Aquatic animals,a_animal,3.576444732921785,1.0
138,Mexico,eat_lancet,2764,"Marine Fish, Other",Aquatic animals,a_animal,0.157904956671432,1.0
138,Mexico,eat_lancet,2765,Crustaceans,Aquatic animals,a_animal,1.9707358878083927,0.9999999999999999
138,Mexico,eat_lancet,2766,Cephalopods,Aquatic animals,a_animal,0.3363170505729202,1.0
138,Mexico,eat_lancet,2767,"Molluscs, Other",Aquatic animals,a_animal,0.7833726421881436,1.0
138,Mexico,eat_lancet,2805,Rice (Milled Equivalent),Grains,plant,4.2232946482444955,1.0
138,Mexico,eat_lancet,2848,Milk - Excluding Butter,Dairy,t_animal,107.02882175672394,1.0
138,Mexico,high_income,2511,Wheat and products,Grains,plant,91.8300205962428,1.0
138,Mexico,high_income,2513,Barley and products,Grains,plant,4.37676559658718,1.0
138,Mexico,high_income,2514,Maize and products,Grains,plant,11.65009823745334,1.0
138,Mexico,high_income,2515,Rye and products,Grains,plant,3.6389641761747176,1.0
138,Mexico,high_income,2516,Oats,Grains,plant,2.3584561636697257,1.0
138,Mexico,high_income,2517,Millet and products,Grains,plant,0.0285800848936132,1.0
138,Mexico,high_income,2518,Sorghum and products,Grains,plant,0.2326999075612893,0.9999999999999999
138,Mexico,high_income,2520,"Cereals, Other",Grains,plant,1.7076052172790077,1.0
138,Mexico,high_income,2531,Potatoes and products,Starchy roots,plant,48.917216794680996,1.0
138,Mexico,high_income,2532,Cassava and products,Starchy roots,plant,0.40966981132075464,1.0
138,Mexico,high_income,2533,Sweet potatoes,Starchy roots,plant,1.2509955578813212,1.0
138,Mexico,high_income,2534,"Roots, Other",Starchy roots,plant,0.9087471205363536,1.0
138,Mexico,high_income,2536,Sugar cane,Sugars,plant,2.585758600433775,1.0
138,Mexico,high_income,2537,Sugar beet,Sugars,plant,4.110265724260315,1.0
138,Mexico,high_income,2541,Sugar non-centrifugal,Sugars,plant,0.014,1.0
138,Mexico,high_income,2542,Sugar (Raw Equivalent),Sugars,plant,31.87731132075472,1.0
138,Mexico,high_income,2543,"Sweeteners, Other",Sugars,plant,21.13443396226415,1.0
138,Mexico,high_income,2546,Beans,Pulses and soy,plant,1.1064769115364728,1.0
138,Mexico,high_income,2547,Peas,Pulses and soy,plant,1.0926086124069907,1.0
138,Mexico,high_income,2549,"Pulses, Other and products",Pulses and soy,plant,2.024794163466799,1.0
138,Mexico,high_income,2551,Nuts and products,Nuts and seeds,plant,2.653067092892576,1.0
138,Mexico,high_income,2555,Soyabeans,Pulses and soy,plant,1.55331418047972,1.0
138,Mexico,high_income,2556,Groundnuts (Shelled Eq),Nuts and seeds,plant,1.2146629733447485,0.9999999999999999
138,Mexico,high_income,2557,Sunflower seed,Nuts and seeds,plant,0.27676887556134,1.0
138,Mexico,high_income,2560,Coconuts - Incl Copra,Nuts and seeds,plant,3.183133040795039,1.0
138,Mexico,high_income,2561,Sesame seed,Nuts and seeds,plant,0.24616521599784558,0.9999999999999999
138,Mexico,high_income,2563,Olives (including preserved),Vegetables,plant,2.0608915060645043,0.9999999999999999
138,Mexico,high_income,2570,"Oilcrops, Other",Nuts and seeds,plant,0.1352256969622879,1.0
138,Mexico,high_income,2571,Soyabean Oil,Vegetable oils,plant,3.1537560107730505,1.0
138,Mexico,high_income,2572,Groundnut Oil,Vegetable oils,plant,0.2456603773584905,1.0
138,Mexico,high_income,2573,Sunflowerseed Oil,Vegetable oils,plant,2.6056752437144657,0.9999999999999999
138,Mexico,high_income,2574,Rape and Mustard Oil,Vegetable oils,plant,2.389009433962264,0.9999999999999999
138,Mexico,high_income,2575,Cottonseed Oil,Vegetable oils,plant,0.1075471698113207,1.0
138,Mexico,high_income,2576,Palmkernel Oil,Vegetable oils,plant,0.0366509433962264,1.0
138,Mexico,high_income,2577,Palm Oil,Vegetable oils,plant,1.0840158619659557,1.0
138,Mexico,high_income,2578,Coconut Oil,Vegetable oils,plant,0.1836320754716981,1.0
138,Mexico,high_income,2579,Sesameseed Oil,Vegetable oils,plant,0.0691981132075471,1.0
138,Mexico,high_income,2580,Olive Oil,Vegetable oils,plant,1.6236320754716975,0.9999999999999998
138,Mexico,high_income,2581,Ricebran Oil,Vegetable oils,plant,0.07625,1.0
138,Mexico,high_income,2582,Maize Germ Oil,Vegetable oils,plant,0.7129205289209771,1.0
138,Mexico,high_income,2586,"Oilcrops Oil, Other",Vegetable oils,plant,2.4440446750295544,0.9999999999999999
138,Mexico,high_income,2601,Tomatoes and products,Vegetables,plant,19.300247710860578,1.0
138,Mexico,high_income,2602,Onions,Vegetables,plant,9.86156622290453,1.0
138,Mexico,high_income,2605,"Vegetables, Other",Vegetables,plant,82.92299514340446,1.0
138,Mexico,high_income,2611,"Oranges, Mandarines",Fruits,plant,16.256347937345033,1.0
138,Mexico,high_income,2612,"Lemons, Limes and products",Fruits,plant,3.102057261411754,1.0
138,Mexico,high_income,2613,Grapefruit and products,Fruits,plant,2.0276898399004306,1.0
138,Mexico,high_income,2614,"Citrus, Other",Fruits,plant,0.6120985506065442,1.0
138,Mexico,high_income,2615,Bananas,Fruits,plant,11.52549116343902,1.0
138,Mexico,high_income,2616,Plantains,Fruits,plant,0.8506385940516651,1.0
138,Mexico,high_income,2617,Apples and products,Fruits,plant,11.641062166783112,1.0
138,Mexico,high_income,2618,Pineapples and products,Fruits,plant,2.951834112381476,1.0
138,Mexico,high_income,2619,Dates,Fruits,plant,2.6637779115198734,1.0
138,Mexico,high_income,2620,Grapes and products (excl wine),Fruits,plant,7.109669600546065,0.9999999999999999
138,Mexico,high_income,2625,"Fruits, Other",Fruits,plant,27.86255184469658,1.0
138,Mexico,high_income,2731,Bovine Meat,Bovine meat,t_animal,14.908531589887088,1.0
138,Mexico,high_income,2732,Mutton & Goat Meat,Sheep and goat meat,t_animal,3.045684460243888,1.0
138,Mexico,high_income,2733,Pigmeat,Pig meat,t_animal,29.03076890954447,1.0
138,Mexico,high_income,2734,Poultry Meat,Poultry,t_animal,30.837684499504604,1.0
138,Mexico,high_income,2736,"Offals, Edible",Offals,t_animal,3.712811919225196,1.0
138,Mexico,high_income,2740,"Butter, Ghee",Dairy,t_animal,2.850124901098993,1.0
138,Mexico,high_income,2743,Cream,Dairy,t_animal,3.6624536831073877,0.9999999999999999
138,Mexico,high_income,2744,Eggs,Eggs,t_animal,11.887445059479193,1.0
138,Mexico,high_income,2745,Honey,Sugars,plant,0.6706147972265798,1.0
138,Mexico,high_income,2761,Freshwater Fish,Aquatic animals,a_animal,4.299481132075472,1.0
138,Mexico,high_income,2762,Demersal Fish,Aquatic animals,a_animal,6.698396226415095,1.0
138,Mexico,high_income,2763,Pelagic Fish,Aquatic animals,a_animal,8.52254716981132,1.0
138,Mexico,high_income,2764,"Marine Fish, Other",Aquatic animals,a_animal,2.9834905660377364,1.0
138,Mexico,high_income,2765,Crustaceans,Aquatic animals,a_animal,3.429056603773585,0.9999999999999999
138,Mexico,high_income,2766,Cephalopods,Aquatic animals,a_animal,1.0870754716981132,1.0
138,Mexico,high_income,2767,"Molluscs, Other",Aquatic animals,a_animal,2.482452830188679,1.0
138,Mexico,high_income,2805,Rice (Milled Equivalent),Grains,plant,18.873339948755767,1.0
138,Mexico,high_income,2848,Milk - Excluding Butter,Dairy,t_animal,139.37523769482706,1.0
141,Mongolia,baseline,2511,Wheat and products,Grains,plant,108.2167568643056,0.9999999999999999
141,Mongolia,baseline,2513,Barley and products,Grains,plant,1.3575,0.9999999999999998
141,Mongolia,baseline,2514,Maize and products,Grains,plant,1.9649999999999999,0.9999999999999999
141,Mongolia,baseline,2515,Rye and products,Grains,plant,0.01,1.0
141,Mongolia,baseline,2516,Oats,Grains,plant,3.22708615200955,1.0
141,Mongolia,baseline,2520,"Cereals, Other",Grains,plant,2.175,1.0
141,Mongolia,baseline,2531,Potatoes and products,Starchy roots,plant,44.35796458416236,0.9999999999999999
141,Mongolia,baseline,2532,Cassava and products,Starchy roots,plant,0.2,1.0
141,Mongolia,baseline,2542,Sugar (Raw Equivalent),Sugars,plant,9.1425,0.9999999999999999
141,Mongolia,baseline,2543,"Sweeteners, Other",Sugars,plant,52.77499999999999,1.0
141,Mongolia,baseline,2547,Peas,Pulses and soy,plant,0.0225,1.0
141,Mongolia,baseline,2549,"Pulses, Other and products",Pulses and soy,plant,0.3874999999999999,1.0
141,Mongolia,baseline,2551,Nuts and products,Nuts and seeds,plant,0.5975,1.0
141,Mongolia,baseline,2555,Soyabeans,Pulses and soy,plant,0.09,1.0
141,Mongolia,baseline,2556,Groundnuts (Shelled Eq),Nuts and seeds,plant,0.11499999999999991,1.0
141,Mongolia,baseline,2557,Sunflower seed,Nuts and seeds,plant,0.017499999999999905,1.0000000000000002
141,Mongolia,baseline,2561,Sesame seed,Nuts and seeds,plant,0.01,1.0
141,Mongolia,baseline,2563,Olives (including preserved),Vegetables,plant,0.02,1.0
141,Mongolia,baseline,2570,"Oilcrops, Other",Nuts and seeds,plant,0.0025,1.0
141,Mongolia,baseline,2571,Soyabean Oil,Vegetable oils,plant,1.22,1.0
141,Mongolia,baseline,2573,Sunflowerseed Oil,Vegetable oils,plant,2.9250000000000003,1.0000000000000002
141,Mongolia,baseline,2574,Rape and Mustard Oil,Vegetable oils,plant,0.135,1.0
141,Mongolia,baseline,2576,Palmkernel Oil,Vegetable oils,plant,0.055,1.0
141,Mongolia,baseline,2577,Palm Oil,Vegetable oils,plant,1.4150000000000003,1.0
141,Mongolia,baseline,2578,Coconut Oil,Vegetable oils,plant,0.06,1.0
141,Mongolia,baseline,2579,Sesameseed Oil,Vegetable oils,plant,0.005,1.0
141,Mongolia,baseline,2580,Olive Oil,Vegetable oils,plant,0.045000000000000005,1.0000000000000002
141,Mongolia,baseline,2586,"Oilcrops Oil, Other",Vegetable oils,plant,2.28,1.0
141,Mongolia,baseline,2601,Tomatoes and products,Vegetables,plant,0.5825,1.0
141,Mongolia,baseline,2602,Onions,Vegetables,plant,9.5333446080382,1.0
141,Mongolia,baseline,2605,"Vegetables, Other",Vegetables,plant,46.93341225626741,1.0
141,Mongolia,baseline,2611,"Oranges, Mandarines",Fruits,plant,0.9375,1.0
141,Mongolia,baseline,2612,"Lemons, Limes and products",Fruits,plant,0.0525,1.0000000000000002
141,Mongolia,baseline,2613,Grapefruit and products,Fruits,plant,0.012500000000000002,1.0
141,Mongolia,baseline,2614,"Citrus, Other",Fruits,plant,0.0475,0.9999999999999999
141,Mongolia,baseline,2615,Bananas,Fruits,plant,0.8325,0.9999999999999999
141,Mongolia,baseline,2616,Plantains,Fruits,plant,0.03,1.0
141,Mongolia,baseline,2617,Apples and products,Fruits,plant,3.8599999999999994,0.9999999999999999
141,Mongolia,baseline,2618,Pineapples and products,Fruits,plant,0.12750000000000003,1.0
141,Mongolia,baseline,2619,Dates,Fruits,plant,0.012500000000000002,1.0
141,Mongolia,baseline,2620,Grapes and products (excl wine),Fruits,plant,0.4275,0.9999999999999999
141,Mongolia,baseline,2625,"Fruits, Other",Fruits,plant,5.7775,1.0
141,Mongolia,baseline,2731,Bovine Meat,Bovine meat,t_animal,26.22927377636291,1.0
141,Mongolia,baseline,2732,Mutton & Goat Meat,Sheep and goat meat,t_animal,57.506892160764025,1.0
141,Mongolia,baseline,2733,Pigmeat,Pig meat,t_animal,0.67,1.0
141,Mongolia,baseline,2734,Poultry Meat,Poultry,t_animal,2.8774999999999995,1.0
141,Mongolia,baseline,2736,"Offals, Edible",Offals,t_animal,29.27382610425786,1.0
141,Mongolia,baseline,2740,"Butter, Ghee",Dairy,t_animal,3.95,1.0
141,Mongolia,baseline,2743,Cream,Dairy,t_animal,0.0225,0.9999999999999999
141,Mongolia,baseline,2744,Eggs,Eggs,t_animal,4.853758456028651,1.0
141,Mongolia,baseline,2745,Honey,Sugars,plant,0.0875,1.0
141,Mongolia,baseline,2761,Freshwater Fish,Aquatic animals,a_animal,0.027500000000000004,1.0
141,Mongolia,baseline,2762,Demersal Fish,Aquatic animals,a_animal,0.0075,1.0
141,Mongolia,baseline,2763,Pelagic Fish,Aquatic animals,a_animal,0.425,1.0
141,Mongolia,baseline,2764,"Marine Fish, Other",Aquatic animals,a_animal,0.095,1.0
141,Mongolia,baseline,2765,Crustaceans,Aquatic animals,a_animal,0.0125,1.0
141,Mongolia,baseline,2805,Rice (Milled Equivalent),Grains,plant,8.485,1.0
141,Mongolia,baseline,2848,Milk - Excluding Butter,Dairy,t_animal,191.38483983286906,1.0
141,Mongolia,eat_lancet,2511,Wheat and products,Grains,plant,111.51504378651518,0.9999999999999999
141,Mongolia,eat_lancet,2513,Barley and products,Grains,plant,1.0908424092489186,0.9999999999999998
141,Mongolia,eat_lancet,2514,Maize and products,Grains,plant,1.5790094542719157,0.9999999999999999
141,Mongolia,eat_lancet,2515,Rye and products,Grains,plant,0.0080356715230121,1.0
141,Mongolia,eat_lancet,2516,Oats,Grains,plant,2.5931804294010465,1.0
141,Mongolia,eat_lancet,2520,"Cereals, Other",Grains,plant,1.7477585562551736,1.0
141,Mongolia,eat_lancet,2531,Potatoes and products,Starchy roots,plant,21.349749478088206,0.9999999999999999
141,Mongolia,eat_lancet,2532,Cassava and products,Starchy roots,plant,0.0962611773476682,1.0
141,Mongolia,eat_lancet,2542,Sugar (Raw Equivalent),Sugars,plant,1.6683717038948473,0.9999999999999999
141,Mongolia,eat_lancet,2543,"Sweeteners, Other",Sugars,plant,9.630660833803724,1.0
141,Mongolia,eat_lancet,2547,Peas,Pulses and soy,plant,1.432953314017521,1.0
141,Mongolia,eat_lancet,2549,"Pulses, Other and products",Pulses and soy,plant,24.678640408079502,1.0
141,Mongolia,eat_lancet,2551,Nuts and products,Nuts and seeds,plant,17.175986566143774,1.0
141,Mongolia,eat_lancet,2555,Soyabeans,Pulses and soy,plant,5.731813256070084,1.0
141,Mongolia,eat_lancet,2556,Groundnuts (Shelled Eq),Nuts and seeds,plant,3.3058384185883387,1.0
141,Mongolia,eat_lancet,2557,Sunflower seed,Nuts and seeds,plant,0.5030623680460486,1.0000000000000002
141,Mongolia,eat_lancet,2561,Sesame seed,Nuts and seeds,plant,0.2874642103120297,1.0
141,Mongolia,eat_lancet,2571,Soyabean Oil,Vegetable oils,plant,4.118381502890173,1.0
141,Mongolia,eat_lancet,2573,Sunflowerseed Oil,Vegetable oils,plant,9.87398843930636,1.0000000000000002
141,Mongolia,eat_lancet,2574,Rape and Mustard Oil,Vegetable oils,plant,0.4557225433526012,1.0
141,Mongolia,eat_lancet,2576,Palmkernel Oil,Vegetable oils,plant,0.1611462585034013,1.0
141,Mongolia,eat_lancet,2577,Palm Oil,Vegetable oils,plant,4.145853741496599,1.0
141,Mongolia,eat_lancet,2580,Olive Oil,Vegetable oils,plant,0.1519075144508671,1.0000000000000002
141,Mongolia,eat_lancet,2601,Tomatoes and products,Vegetables,plant,1.4465036738050427,1.0
141,Mongolia,eat_lancet,2602,Onions,Vegetables,plant,23.67385064236352,1.0
141,Mongolia,eat_lancet,2605,"Vegetables, Other",Vegetables,plant,116.54824592772093,1.0
141,Mongolia,eat_lancet,2611,"Oranges, Mandarines",Fruits,plant,6.974296517106503,1.0
141,Mongolia,eat_lancet,2612,"Lemons, Limes and products",Fruits,plant,0.39056060495796413,1.0000000000000002
141,Mongolia,eat_lancet,2613,Grapefruit and products,Fruits,plant,0.09299062022808671,1.0
