fbs_item_code,fbs_item,bootstrap_subgroup,fbs_group,footprint_type,output_group,footprint,weight,distribution_group_level
2572,Groundnut Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.930232558139535,0.25,fbs_item_code
2572,Groundnut Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.1162790697674418,0.25,fbs_item_code
2572,Groundnut Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.1162790697674418,0.25,fbs_item_code
2573,Sunflowerseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,4.327526132404182,1.0,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.07785710526315791,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.11012473684210526,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.12185842105263156,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.15190263157894734,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.17908815789473684,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.18037736842105265,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.19016789473684212,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.20677815789473686,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.2183623684210526,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.24001736842105267,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.26583894736842106,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.2787871052631579,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.28431763157894735,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.2905207894736842,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.3246942105263158,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.34179026315789474,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.34894631578947366,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.3507960526315789,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.3645663157894737,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.3895657894736842,0.0076923076923076945,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.46710526315789475,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.4930555555555555,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.5325000000000001,0.07692307692307694,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.5978947368421051,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.5978947368421051,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.6311111111111112,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.6539473684210526,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.6902777777777778,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.7847368421052631,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.8034210526315789,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.8086111111111111,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.8781578947368419,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.8875,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.971578947368421,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.971578947368421,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.163611111111111,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.1771052631578947,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.216342105263158,0.03846153846153847,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.2819444444444443,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.3695526315789472,0.03846153846153847,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.4162631578947367,0.03846153846153847,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.494736842105263,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.5022105263157894,0.03846153846153847,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.5507894736842103,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.6031052631578948,0.03846153846153847,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.6068421052631578,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.6172222222222221,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.6566666666666667,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.6741052631578948,0.03846153846153847,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.6985645933014353,0.07692307692307694,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.8310526315789473,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.9919444444444445,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.9992105263157895,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.0739473684210528,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.1694444444444447,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.3915789473684206,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.406111111111111,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.5223684210526316,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.5410526315789475,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.6157894736842104,0.07692307692307694,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.8960526315789474,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.918888888888889,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.9707894736842104,0.010989010989010992,fbs_item_code
2574,Rape and Mustard Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,3.3330555555555557,0.010989010989010992,fbs_item_code
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.2720000000000001,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.33244444444444443,0.004166666666666669,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.34755555555555556,0.004166666666666669,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.3513333333333334,0.004166666666666669,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.35322222222222227,0.004166666666666669,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.3607777777777778,0.004166666666666669,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.3702222222222223,0.004166666666666669,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.4967777777777779,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.5968888888888889,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.6877444444444446,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.807666666666667,0.02500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.930232558139535,0.006250000000000005,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.930232558139535,0.006250000000000005,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.1162790697674418,0.006250000000000005,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.1162790697674418,0.006250000000000005,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,4.327526132404182,0.02500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.07785710526315791,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.11012473684210526,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.12185842105263156,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.15190263157894734,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.17908815789473684,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.18037736842105265,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.19016789473684212,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.20677815789473686,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.2183623684210526,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.24001736842105267,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.26583894736842106,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.2787871052631579,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.28431763157894735,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.2905207894736842,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.3246942105263158,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.34179026315789474,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.34894631578947366,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.3507960526315789,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.3645663157894737,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.3895657894736842,0.002500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.46710526315789475,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.4930555555555555,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.5325000000000001,0.02500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.5978947368421051,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.5978947368421051,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.6311111111111112,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.6539473684210526,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.6902777777777778,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.7847368421052631,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.8034210526315789,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.8086111111111111,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.8781578947368419,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.8875,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.971578947368421,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.971578947368421,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.163611111111111,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.1771052631578947,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.216342105263158,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.2819444444444443,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.3695526315789472,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.4162631578947367,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.494736842105263,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.5022105263157894,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.5507894736842103,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.6031052631578948,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.6068421052631578,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.6172222222222221,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.6566666666666667,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.6741052631578948,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.6985645933014353,0.02500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.8310526315789473,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.9919444444444445,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.9992105263157895,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.0739473684210528,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.1694444444444447,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.3915789473684206,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.406111111111111,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.5223684210526316,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.5410526315789475,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.6157894736842104,0.02500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.8960526315789474,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.918888888888889,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.9707894736842104,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,3.3330555555555557,0.003571428571428574,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,3.664855072463768,0.02500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.5261052631578947,0.02500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.38399999999999995,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.48,0.008333333333333338,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.5279999999999999,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.576,0.008333333333333338,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.658332,0.02500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.0559999999999998,0.008333333333333338,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.2192,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.56,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.8917867484662574,0.02500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.1071039999999996,0.006250000000000005,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.1117695999999997,0.006250000000000005,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.1748895999999998,0.006250000000000005,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.1787199999999998,0.006250000000000005,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,2.7232317091836737,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,4.383702780612245,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,4.992458418367347,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,5.23469387755102,0.02500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,7.356053571428571,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,7.960660714285715,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,8.5863375,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,9.887788400510205,0.02500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,11.607933673469388,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,18.799094387755105,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.43400000000000005,0.0031250000000000023,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.46557777777777776,0.0031250000000000023,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.4704222222222222,0.0031250000000000023,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.4740666666666667,0.0031250000000000023,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.502,0.0031250000000000023,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.5202222222222223,0.0031250000000000023,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.5590666666666667,0.0031250000000000023,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.5748666666666665,0.0031250000000000023,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.6222222222222223,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.8666666666666667,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.8752444444444446,0.02500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.037777777777778,0.02500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.0829022222222222,0.01250000000000001,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.1111111111111112,0.006250000000000005,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.1111111111111112,0.006250000000000005,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.1111111111111112,0.006250000000000005,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.1111111111111112,0.006250000000000005,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.1318150448585234,0.02500000000000002,fbs_group
2575,Cottonseed Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,1.2478322222222222,0.01250000000000001,fbs_group
2576,Palmkernel Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,3.664855072463768,1.0,fbs_item_code
2577,Palm Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.5261052631578947,1.0,fbs_item_code
2578,Coconut Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.2720000000000001,0.01250000000000001,fbs_group
2578,Coconut Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.33244444444444443,0.004166666666666669,fbs_group
2578,Coconut Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.34755555555555556,0.004166666666666669,fbs_group
2578,Coconut Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.3513333333333334,0.004166666666666669,fbs_group
2578,Coconut Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.35322222222222227,0.004166666666666669,fbs_group
2578,Coconut Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.3607777777777778,0.004166666666666669,fbs_group
2578,Coconut Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.3702222222222223,0.004166666666666669,fbs_group
2578,Coconut Oil,,Vegetable Oils,kg_co2e_excl_luc,Vegetable oils,0.4967777777777779,0.01250000000000001,fbs_group
