item_index,item,footprint,footprint_type,edible_fraction,median,n
Finland,"Pig
meat

N=191",22.73473124383562,abx,0.73,188.6767323251814,191
Puerto Rico,"Pig
meat

N=146",10.2966746639664,kg_co2e,0.73,8.008003244225554,146
Fiji,"Pig
meat

N=191",521.2752111961804,abx,0.73,188.6767323251814,191
South Africa,"Pig
meat

N=146",9.791476408048519,kg_co2e,0.73,8.008003244225554,146
Nicaragua,"Pig
meat

N=146",7.80856454077623,kg_co2e,0.73,8.008003244225554,146
Comoros,"Pig
meat

N=191",100.41305244931505,abx,0.73,188.6767323251814,191
"China, mainland","Pig
meat

N=191",504.13993107499834,abx,0.73,188.6767323251814,191
Ukraine,"Pig
meat

N=146",5.878024940641263,kg_co2e,0.73,8.008003244225554,146
Belgium,"Pig
meat

N=191",110.82461660456622,abx,0.73,188.6767323251814,191
Belarus,"Pig
meat

N=191",252.11557945602115,abx,0.73,188.6767323251814,191
United Kingdom of Great Britain and Northern Ireland,"Pig
meat

N=146",11.428300223244173,kg_co2e,0.73,8.008003244225554,146
Barbados,"Pig
meat

N=191",506.7814883219228,abx,0.73,188.6767323251814,191
Bangladesh,"Pig
meat

N=191",134.32671376365298,abx,0.73,188.6767323251814,191
United Republic of Tanzania,"Pig
meat

N=146",6.713570092155022,kg_co2e,0.73,8.008003244225554,146
Bahrain,"Pig
meat

N=191",213.2171339105023,abx,0.73,188.6767323251814,191
United States of America,"Pig
meat

N=146",9.208005814185904,kg_co2e,0.73,8.008003244225554,146
Bahamas,"Pig
meat

N=191",610.1847746548917,abx,0.73,188.6767323251814,191
Azerbaijan,"Pig
meat

N=191",265.9269033993724,abx,0.73,188.6767323251814,191
Uruguay,"Pig
meat

N=146",7.059744557267135,kg_co2e,0.73,8.008003244225554,146
Austria,"Pig
meat

N=191",62.28258492207834,abx,0.73,188.6767323251814,191
Belize,"Pig
meat

N=191",407.7062350374123,abx,0.73,188.6767323251814,191
Uzbekistan,"Pig
meat

N=146",5.732719340755754,kg_co2e,0.73,8.008003244225554,146
Aruba,"Pig
meat

N=191",519.5532148317128,abx,0.73,188.6767323251814,191
Vanuatu,"Pig
meat

N=146",10.356318203581507,kg_co2e,0.73,8.008003244225554,146
Armenia,"Pig
meat

N=191",242.08769436317445,abx,0.73,188.6767323251814,191
Venezuela (Bolivarian Republic of),"Pig
meat

N=146",7.387631883338379,kg_co2e,0.73,8.008003244225554,146
Argentina,"Pig
meat

N=191",394.32158437522696,abx,0.73,188.6767323251814,191
Antigua and Barbuda,"Pig
meat

N=191",537.7348940549446,abx,0.73,188.6767323251814,191
Viet Nam,"Pig
meat

N=146",8.805242740779976,kg_co2e,0.73,8.008003244225554,146
Angola,"Pig
meat

N=191",54.539047615667776,abx,0.73,188.6767323251814,191
Algeria,"Pig
meat

N=191",79.31228614730259,abx,0.73,188.6767323251814,191
Zambia,"Pig
meat

N=146",7.110497778673151,kg_co2e,0.73,8.008003244225554,146
Albania,"Pig
meat

N=191",245.70081543242398,abx,0.73,188.6767323251814,191
Zimbabwe,"Pig
meat

N=146",5.368100232810592,kg_co2e,0.73,8.008003244225554,146
Afghanistan,"Pig
meat

N=191",213.2171339105023,abx,0.73,188.6767323251814,191
Australia,"Pig
meat

N=191",631.0102744039725,abx,0.73,188.6767323251814,191
Benin,"Pig
meat

N=191",36.886013474972515,abx,0.73,188.6767323251814,191
Uganda,"Pig
meat

N=146",8.03168750225617,kg_co2e,0.73,8.008003244225554,146
Bermuda,"Pig
meat

N=191",523.4335513416571,abx,0.73,188.6767323251814,191
Spain,"Pig
meat

N=146",11.554763952085095,kg_co2e,0.73,8.008003244225554,146
"China, Macao SAR","Pig
meat

N=191",644.3519009876834,abx,0.73,188.6767323251814,191
Sri Lanka,"Pig
meat

N=146",8.554186593796922,kg_co2e,0.73,8.008003244225554,146
"China, Hong Kong SAR","Pig
meat

N=191",644.0219899859297,abx,0.73,188.6767323251814,191
Chile,"Pig
meat

N=191",249.0255214496704,abx,0.73,188.6767323251814,191
Chad,"Pig
meat

N=191",20.186750126230937,abx,0.73,188.6767323251814,191
Suriname,"Pig
meat

N=146",7.676182678329011,kg_co2e,0.73,8.008003244225554,146
Central African Republic,"Pig
meat

N=191",29.684094869229874,abx,0.73,188.6767323251814,191
Sweden,"Pig
meat

N=146",10.74894104232404,kg_co2e,0.73,8.008003244225554,146
Canada,"Pig
meat

N=191",220.04127481470616,abx,0.73,188.6767323251814,191
Cameroon,"Pig
meat

N=191",67.13953520174665,abx,0.73,188.6767323251814,191
Switzerland,"Pig
meat

N=146",11.320435111045802,kg_co2e,0.73,8.008003244225554,146
Cambodia,"Pig
meat

N=191",232.95072963457014,abx,0.73,188.6767323251814,191
Cabo Verde,"Pig
meat

N=191",20.828691258819564,abx,0.73,188.6767323251814,191
Burundi,"Pig
meat

N=191",28.119336605791187,abx,0.73,188.6767323251814,191
Thailand,"Pig
meat

N=146",12.28691824312899,kg_co2e,0.73,8.008003244225554,146
Burkina Faso,"Pig
meat

N=191",25.81438338193296,abx,0.73,188.6767323251814,191
Bulgaria,"Pig
meat

N=191",222.88055190401641,abx,0.73,188.6767323251814,191
Timor-Leste,"Pig
meat

N=146",6.668270997961073,kg_co2e,0.73,8.008003244225554,146
Brunei Darussalam,"Pig
meat

N=191",692.4181018166863,abx,0.73,188.6767323251814,191
Togo,"Pig
meat

N=146",8.763321695841785,kg_co2e,0.73,8.008003244225554,146
Tonga,"Pig
meat

N=146",44.87449319296706,kg_co2e,0.73,8.008003244225554,146
Brazil,"Pig
meat

N=191",333.4599572378082,abx,0.73,188.6767323251814,191
Trinidad and Tobago,"Pig
meat

N=146",13.808508445060207,kg_co2e,0.73,8.008003244225554,146
Botswana,"Pig
meat

N=191",20.741796754246575,abx,0.73,188.6767323251814,191
Bosnia and Herzegovina,"Pig
meat

N=191",250.12511729320556,abx,0.73,188.6767323251814,191
Bolivia (Plurinational State of),"Pig
meat

N=191",430.33503129398736,abx,0.73,188.6767323251814,191
Bhutan,"Pig
meat

N=191",385.95993344832874,abx,0.73,188.6767323251814,191
Turkmenistan,"Pig
meat

N=146",6.198323941886076,kg_co2e,0.73,8.008003244225554,146
Colombia,"Pig
meat

N=191",295.353149229488,abx,0.73,188.6767323251814,191
India,"Pig
meat

N=191",245.81076646643538,abx,0.73,188.6767323251814,191
Portugal,"Pig
meat

N=146",15.130938390112233,kg_co2e,0.73,8.008003244225554,146
Namibia,"Pig
meat

N=191",48.292985494710926,abx,0.73,188.6767323251814,191
Kuwait,"Pig
meat

N=191",213.2171339105023,abx,0.73,188.6767323251814,191
Mexico,"Pig
meat

N=191",284.880828226431,abx,0.73,188.6767323251814,191
Mongolia,"Pig
meat

N=146",4.840633849237006,kg_co2e,0.73,8.008003244225554,146
Kiribati,"Pig
meat

N=191",201.2746679895819,abx,0.73,188.6767323251814,191
Mayotte,"Pig
meat

N=191",100.41305244931505,abx,0.73,188.6767323251814,191
Kenya,"Pig
meat

N=191",55.66922757070781,abx,0.73,188.6767323251814,191
Mozambique,"Pig
meat

N=191",30.003459246537222,abx,0.73,188.6767323251814,191
Mauritius,"Pig
meat

N=191",24.38843981972344,abx,0.73,188.6767323251814,191
Madagascar,"Pig
meat

N=191",56.89533073272098,abx,0.73,188.6767323251814,191
Myanmar,"Pig
meat

N=191",154.69022017556549,abx,0.73,188.6767323251814,191
Kazakhstan,"Pig
meat

N=191",260.1490555640936,abx,0.73,188.6767323251814,191
Malawi,"Pig
meat

N=146",6.993608497739196,kg_co2e,0.73,8.008003244225554,146
Morocco,"Pig
meat

N=146",6.592494989486486,kg_co2e,0.73,8.008003244225554,146
Malawi,"Pig
meat

N=191",30.592423620265215,abx,0.73,188.6767323251814,191
Kenya,"Pig
meat

N=146",6.837779927648612,kg_co2e,0.73,8.008003244225554,146
Micronesia (Federated States of),"Pig
meat

N=191",236.05792297961577,abx,0.73,188.6767323251814,191
Jordan,"Pig
meat

N=191",213.2171339105023,abx,0.73,188.6767323251814,191
Morocco,"Pig
meat

N=191",66.78213661529789,abx,0.73,188.6767323251814,191
Lesotho,"Pig
meat

N=146",5.012474422206251,kg_co2e,0.73,8.008003244225554,146
Luxembourg,"Pig
meat

N=191",37.26166597990868,abx,0.73,188.6767323251814,191
Lithuania,"Pig
meat

N=146",0.6823575113078556,kg_co2e,0.73,8.008003244225554,146
Liberia,"Pig
meat

N=191",30.253117222701057,abx,0.73,188.6767323251814,191
Libya,"Pig
meat

N=191",100.41305244931505,abx,0.73,188.6767323251814,191
Lao People's Democratic Republic,"Pig
meat

N=146",8.669010198549055,kg_co2e,0.73,8.008003244225554,146
Lesotho,"Pig
meat

N=191",37.73910767631703,abx,0.73,188.6767323251814,191
Mongolia,"Pig
meat

N=191",536.0099304770508,abx,0.73,188.6767323251814,191
Mali,"Pig
meat

N=146",8.130277712578078,kg_co2e,0.73,8.008003244225554,146
Lebanon,"Pig
meat

N=191",177.32499222333317,abx,0.73,188.6767323251814,191
Latvia,"Pig
meat

N=146",5.779523510977788,kg_co2e,0.73,8.008003244225554,146
Lithuania,"Pig
meat

N=191",26.843599954246574,abx,0.73,188.6767323251814,191
Mauritius,"Pig
meat

N=146",64.94229847714324,kg_co2e,0.73,8.008003244225554,146
Latvia,"Pig
meat

N=191",47.849237472127854,abx,0.73,188.6767323251814,191
Mexico,"Pig
meat

N=146",5.921661575693366,kg_co2e,0.73,8.008003244225554,146
Montenegro,"Pig
meat

N=191",120.00066303151415,abx,0.73,188.6767323251814,191
Lao People's Democratic Republic,"Pig
meat

N=191",207.42224425781856,abx,0.73,188.6767323251814,191
Micronesia (Federated States of),"Pig
meat

N=146",0.01385954252583411,kg_co2e,0.73,8.008003244225554,146
Kyrgyzstan,"Pig
meat

N=191",126.21660795224751,abx,0.73,188.6767323251814,191
Kyrgyzstan,"Pig
meat

N=146",4.550175983922887,kg_co2e,0.73,8.008003244225554,146
Malaysia,"Pig
meat

N=146",7.761619429612869,kg_co2e,0.73,8.008003244225554,146
Mozambique,"Pig
meat

N=146",7.594646529813108,kg_co2e,0.73,8.008003244225554,146
Malta,"Pig
meat

N=146",8.504323971140455,kg_co2e,0.73,8.008003244225554,146
Japan,"Pig
meat

N=191",437.28838133781977,abx,0.73,188.6767323251814,191
Netherlands,"Pig
meat

N=146",9.333215067546242,kg_co2e,0.73,8.008003244225554,146
Iraq,"Pig
meat

N=191",213.2171339105023,abx,0.73,188.6767323251814,191
Belgium,"Pig
meat

N=146",9.912284427741218,kg_co2e,0.73,8.008003244225554,146
Iran (Islamic Republic of),"Pig
meat

N=191",645.801508562557,abx,0.73,188.6767323251814,191
Nepal,"Pig
meat

N=146",5.083897754886184,kg_co2e,0.73,8.008003244225554,146
Ireland,"Pig
meat

N=191",58.849104202962565,abx,0.73,188.6767323251814,191
New Zealand,"Pig
meat

N=191",34.57870177249158,abx,0.73,188.6767323251814,191
Japan,"Pig
meat

N=146",11.94717128865214,kg_co2e,0.73,8.008003244225554,146
Maldives,"Pig
meat

N=191",645.801508562557,abx,0.73,188.6767323251814,191
Netherlands,"Pig
meat

N=191",38.58743627397261,abx,0.73,188.6767323251814,191
New Caledonia,"Pig
meat

N=146",7.261601752758681,kg_co2e,0.73,8.008003244225554,146
Mali,"Pig
meat

N=191",52.12317353756593,abx,0.73,188.6767323251814,191
Israel,"Pig
meat

N=191",280.6202594244644,abx,0.73,188.6767323251814,191
Marshall Islands,"Pig
meat

N=191",350.5631976573415,abx,0.73,188.6767323251814,191
Namibia,"Pig
meat

N=146",6.322652101428178,kg_co2e,0.73,8.008003244225554,146
Indonesia,"Pig
meat

N=191",542.7597206234699,abx,0.73,188.6767323251814,191
Malta,"Pig
meat

N=191",184.3786492255708,abx,0.73,188.6767323251814,191
Kazakhstan,"Pig
meat

N=146",5.783825046349048,kg_co2e,0.73,8.008003244225554,146
Madagascar,"Pig
meat

N=146",6.168385874908356,kg_co2e,0.73,8.008003244225554,146
New Zealand,"Pig
meat

N=146",11.253469627001888,kg_co2e,0.73,8.008003244225554,146
Italy,"Pig
meat

N=146",8.510960497092688,kg_co2e,0.73,8.008003244225554,146
Jamaica,"Pig
meat

N=191",312.8164083530897,abx,0.73,188.6767323251814,191
Liberia,"Pig
meat

N=146",8.792800653076164,kg_co2e,0.73,8.008003244225554,146
Myanmar,"Pig
meat

N=146",7.157824421360395,kg_co2e,0.73,8.008003244225554,146
Nauru,"Pig
meat

N=191",543.8969212943146,abx,0.73,188.6767323251814,191
Malaysia,"Pig
meat

N=191",645.73003911954,abx,0.73,188.6767323251814,191
Mauritania,"Pig
meat

N=191",100.41305244931505,abx,0.73,188.6767323251814,191
Italy,"Pig
meat

N=191",226.90273099745025,abx,0.73,188.6767323251814,191
Nepal,"Pig
meat

N=191",349.6572312079649,abx,0.73,188.6767323251814,191
Jamaica,"Pig
meat

N=146",6.792775054420967,kg_co2e,0.73,8.008003244225554,146
Turkey,"Bovine
meat

N=173",26.309753528004943,kg_co2e,0.71,53.12231586315577,173
Lithuania,"Bovine
meat

N=173",18.484793138176734,kg_co2e,0.71,53.12231586315577,173
Central African Republic,"Bovine
meat

N=173",148.37151947484244,kg_co2e,0.71,53.12231586315577,173
Syrian Arab Republic,"Bovine
meat

N=173",27.52545143301167,kg_co2e,0.71,53.12231586315577,173
India,"Bovine
meat

N=173",84.58957528348796,kg_co2e,0.71,53.12231586315577,173
Libya,"Bovine
meat

N=173",27.84267637062923,kg_co2e,0.71,53.12231586315577,173
Lebanon,"Bovine
meat

N=173",22.47904746943003,kg_co2e,0.71,53.12231586315577,173
"China, Taiwan Province of","Bovine
meat

N=173",62.21000501091236,kg_co2e,0.71,53.12231586315577,173
Tajikistan,"Bovine
meat

N=173",34.61172036419087,kg_co2e,0.71,53.12231586315577,173
Liberia,"Bovine
meat

N=173",84.93038428725134,kg_co2e,0.71,53.12231586315577,173
Thailand,"Bovine
meat

N=173",95.8442277886708,kg_co2e,0.71,53.12231586315577,173
Hungary,"Bovine
meat

N=173",18.52715018022063,kg_co2e,0.71,53.12231586315577,173
Trinidad and Tobago,"Bovine
meat

N=173",45.5416679516088,kg_co2e,0.71,53.12231586315577,173
Lesotho,"Bovine
meat

N=173",62.75556201396692,kg_co2e,0.71,53.12231586315577,173
Chad,"Bovine
meat

N=173",115.4080528797408,kg_co2e,0.71,53.12231586315577,173
Timor-Leste,"Bovine
meat

N=173",82.62668687511206,kg_co2e,0.71,53.12231586315577,173
Iceland,"Bovine
meat

N=173",24.97785348372359,kg_co2e,0.71,53.12231586315577,173
Chile,"Bovine
meat

N=173",273.88488924525564,kg_co2e,0.71,53.12231586315577,173
Togo,"Bovine
meat

N=173",81.03440516088706,kg_co2e,0.71,53.12231586315577,173
Tunisia,"Bovine
meat

N=173",24.719417030096565,kg_co2e,0.71,53.12231586315577,173
French Guiana,"Bovine
meat

N=173",116.12093636913659,kg_co2e,0.71,53.12231586315577,173
United Kingdom of Great Britain and Northern Ireland,"Bovine
meat

N=173",42.153986081302364,kg_co2e,0.71,53.12231586315577,173
Latvia,"Bovine
meat

N=173",17.012730439510587,kg_co2e,0.71,53.12231586315577,173
Botswana,"Bovine
meat

N=173",99.57253948666121,kg_co2e,0.71,53.12231586315577,173
Vanuatu,"Bovine
meat

N=173",69.28566983279867,kg_co2e,0.71,53.12231586315577,173
Kazakhstan,"Bovine
meat

N=173",25.21629407994189,kg_co2e,0.71,53.12231586315577,173
Venezuela (Bolivarian Republic of),"Bovine
meat

N=173",98.47185245302595,kg_co2e,0.71,53.12231586315577,173
Bosnia and Herzegovina,"Bovine
meat

N=173",21.048163404118757,kg_co2e,0.71,53.12231586315577,173
Jordan,"Bovine
meat

N=173",37.95840312895485,kg_co2e,0.71,53.12231586315577,173
Isle of Man,"Bovine
meat

N=173",36.383346705233876,kg_co2e,0.71,53.12231586315577,173
Viet Nam,"Bovine
meat

N=173",110.75654875704487,kg_co2e,0.71,53.12231586315577,173
Ireland,"Bovine
meat

N=173",54.48215890343486,kg_co2e,0.71,53.12231586315577,173
Bolivia (Plurinational State of),"Bovine
meat

N=173",116.4652010223719,kg_co2e,0.71,53.12231586315577,173
Israel,"Bovine
meat

N=173",35.124447802037174,kg_co2e,0.71,53.12231586315577,173
Bhutan,"Bovine
meat

N=173",42.315877189398435,kg_co2e,0.71,53.12231586315577,173
Zambia,"Bovine
meat

N=173",115.72559192147862,kg_co2e,0.71,53.12231586315577,173
Japan,"Bovine
meat

N=173",35.21396382212023,kg_co2e,0.71,53.12231586315577,173
Zimbabwe,"Bovine
meat

N=173",66.59659067839681,kg_co2e,0.71,53.12231586315577,173
Benin,"Bovine
meat

N=173",119.68593866105172,kg_co2e,0.71,53.12231586315577,173
Belize,"Bovine
meat

N=173",124.34805392262335,kg_co2e,0.71,53.12231586315577,173
Jamaica,"Bovine
meat

N=173",114.00361317419969,kg_co2e,0.71,53.12231586315577,173
Yemen,"Bovine
meat

N=173",52.01219223182617,kg_co2e,0.71,53.12231586315577,173
Kenya,"Bovine
meat

N=173",39.054233676985646,kg_co2e,0.71,53.12231586315577,173
Uzbekistan,"Bovine
meat

N=173",32.65413272108831,kg_co2e,0.71,53.12231586315577,173
Brazil,"Bovine
meat

N=173",95.91671636133259,kg_co2e,0.71,53.12231586315577,173
Uganda,"Bovine
meat

N=173",38.54706652002977,kg_co2e,0.71,53.12231586315577,173
Canada,"Bovine
meat

N=173",31.413548676709624,kg_co2e,0.71,53.12231586315577,173
Cameroon,"Bovine
meat

N=173",154.58028748690725,kg_co2e,0.71,53.12231586315577,173
Indonesia,"Bovine
meat

N=173",83.11437170470623,kg_co2e,0.71,53.12231586315577,173
Ukraine,"Bovine
meat

N=173",21.411865559161342,kg_co2e,0.71,53.12231586315577,173
Cambodia,"Bovine
meat

N=173",84.76553715722875,kg_co2e,0.71,53.12231586315577,173
Lao People's Democratic Republic,"Bovine
meat

N=173",106.74019539089177,kg_co2e,0.71,53.12231586315577,173
United Arab Emirates,"Bovine
meat

N=173",75.0157500668708,kg_co2e,0.71,53.12231586315577,173
Kyrgyzstan,"Bovine
meat

N=173",28.41942664155167,kg_co2e,0.71,53.12231586315577,173
Burundi,"Bovine
meat

N=173",53.74674147856285,kg_co2e,0.71,53.12231586315577,173
Kuwait,"Bovine
meat

N=173",130.8144130560971,kg_co2e,0.71,53.12231586315577,173
United Republic of Tanzania,"Bovine
meat

N=173",41.22622427790446,kg_co2e,0.71,53.12231586315577,173
Burkina Faso,"Bovine
meat

N=173",109.16219758331474,kg_co2e,0.71,53.12231586315577,173
Iran (Islamic Republic of),"Bovine
meat

N=173",25.49539043934532,kg_co2e,0.71,53.12231586315577,173
United States of America,"Bovine
meat

N=173",33.415056172265416,kg_co2e,0.71,53.12231586315577,173
Kiribati,"Bovine
meat

N=173",65.89810208481681,kg_co2e,0.71,53.12231586315577,173
Bulgaria,"Bovine
meat

N=173",20.727199752237716,kg_co2e,0.71,53.12231586315577,173
Iraq,"Bovine
meat

N=173",86.0795805036408,kg_co2e,0.71,53.12231586315577,173
Uruguay,"Bovine
meat

N=173",53.12387512029989,kg_co2e,0.71,53.12231586315577,173
Turkmenistan,"Bovine
meat

N=173",37.05813957228981,kg_co2e,0.71,53.12231586315577,173
"China, mainland","Bovine
meat

N=173",62.21000501091236,kg_co2e,0.71,53.12231586315577,173
Spain,"Bovine
meat

N=173",34.35299710826468,kg_co2e,0.71,53.12231586315577,173
Colombia,"Bovine
meat

N=173",66.72316156659997,kg_co2e,0.71,53.12231586315577,173
Myanmar,"Bovine
meat

N=173",64.12119556774343,kg_co2e,0.71,53.12231586315577,173
Estonia,"Bovine
meat

N=173",17.85886446894541,kg_co2e,0.71,53.12231586315577,173
Philippines,"Bovine
meat

N=173",105.83235712879828,kg_co2e,0.71,53.12231586315577,173
Eritrea,"Bovine
meat

N=173",40.78881387479393,kg_co2e,0.71,53.12231586315577,173
Ghana,"Bovine
meat

N=173",95.34322781393819,kg_co2e,0.71,53.12231586315577,173
Poland,"Bovine
meat

N=173",26.85180673105459,kg_co2e,0.71,53.12231586315577,173
Mozambique,"Bovine
meat

N=173",47.29978674915932,kg_co2e,0.71,53.12231586315577,173
Portugal,"Bovine
meat

N=173",41.54500245048414,kg_co2e,0.71,53.12231586315577,173
El Salvador,"Bovine
meat

N=173",93.68667296283822,kg_co2e,0.71,53.12231586315577,173
Italy,"Bovine
meat

N=173",24.429042928181776,kg_co2e,0.71,53.12231586315577,173
Puerto Rico,"Bovine
meat

N=173",79.42870909463242,kg_co2e,0.71,53.12231586315577,173
Egypt,"Bovine
meat

N=173",31.989612861638868,kg_co2e,0.71,53.12231586315577,173
Morocco,"Bovine
meat

N=173",30.858868224551443,kg_co2e,0.71,53.12231586315577,173
Greece,"Bovine
meat

N=173",21.399380484417115,kg_co2e,0.71,53.12231586315577,173
Republic of Korea,"Bovine
meat

N=173",72.73263892905408,kg_co2e,0.71,53.12231586315577,173
Ecuador,"Bovine
meat

N=173",58.973380842918026,kg_co2e,0.71,53.12231586315577,173
Montenegro,"Bovine
meat

N=173",24.48930014180872,kg_co2e,0.71,53.12231586315577,173
Republic of Moldova,"Bovine
meat

N=173",21.251709964190393,kg_co2e,0.71,53.12231586315577,173
Romania,"Bovine
meat

N=173",26.837988679726614,kg_co2e,0.71,53.12231586315577,173
Peru,"Bovine
meat

N=173",73.9878020848612,kg_co2e,0.71,53.12231586315577,173
Germany,"Bovine
meat

N=173",23.02489824250759,kg_co2e,0.71,53.12231586315577,173
Eswatini,"Bovine
meat

N=173",64.6897146470892,kg_co2e,0.71,53.12231586315577,173
Paraguay,"Bovine
meat

N=173",302.40835571325647,kg_co2e,0.71,53.12231586315577,173
Gabon,"Bovine
meat

N=173",53.12231586315577,kg_co2e,0.71,53.12231586315577,173
Niger,"Bovine
meat

N=173",101.97728578366288,kg_co2e,0.71,53.12231586315577,173
France,"Bovine
meat

N=173",37.43621963914777,kg_co2e,0.71,53.12231586315577,173
New Zealand,"Bovine
meat

N=173",32.038966938144085,kg_co2e,0.71,53.12231586315577,173
Nigeria,"Bovine
meat

N=173",98.18593577050977,kg_co2e,0.71,53.12231586315577,173
Gambia,"Bovine
meat

N=173",104.36945648430742,kg_co2e,0.71,53.12231586315577,173
North Macedonia,"Bovine
meat

N=173",22.075455811036147,kg_co2e,0.71,53.12231586315577,173
Finland,"Bovine
meat

N=173",17.610785419424612,kg_co2e,0.71,53.12231586315577,173
Netherlands,"Bovine
meat

N=173",23.077940382973836,kg_co2e,0.71,53.12231586315577,173
Dominica,"Bovine
meat

N=173",15.327337083115196,kg_co2e,0.71,53.12231586315577,173
Norway,"Bovine
meat

N=173",30.172227989949835,kg_co2e,0.71,53.12231586315577,173
Occupied Palestinian Territory,"Bovine
meat

N=173",22.248512233019163,kg_co2e,0.71,53.12231586315577,173
Nepal,"Bovine
meat

N=173",66.08330460200177,kg_co2e,0.71,53.12231586315577,173
Oman,"Bovine
meat

N=173",47.41930671144653,kg_co2e,0.71,53.12231586315577,173
Georgia,"Bovine
meat

N=173",31.520232579421254,kg_co2e,0.71,53.12231586315577,173
Pakistan,"Bovine
meat

N=173",33.043472774114115,kg_co2e,0.71,53.12231586315577,173
Panama,"Bovine
meat

N=173",73.64152831462866,kg_co2e,0.71,53.12231586315577,173
Ethiopia,"Bovine
meat

N=173",54.82070733692066,kg_co2e,0.71,53.12231586315577,173
Papua New Guinea,"Bovine
meat

N=173",63.10948660929556,kg_co2e,0.71,53.12231586315577,173
Namibia,"Bovine
meat

N=173",114.002228620456,kg_co2e,0.71,53.12231586315577,173
Fiji,"Bovine
meat

N=173",86.14013084549143,kg_co2e,0.71,53.12231586315577,173
Switzerland,"Bovine
meat

N=173",23.318363106770942,kg_co2e,0.71,53.12231586315577,173
Mongolia,"Bovine
meat

N=173",37.43482436324045,kg_co2e,0.71,53.12231586315577,173
Guadeloupe,"Bovine
meat

N=173",78.44066058786316,kg_co2e,0.71,53.12231586315577,173
South Africa,"Bovine
meat

N=173",53.440210138556495,kg_co2e,0.71,53.12231586315577,173
Guyana,"Bovine
meat

N=173",37.35370151564211,kg_co2e,0.71,53.12231586315577,173
Cuba,"Bovine
meat

N=173",103.90672672870178,kg_co2e,0.71,53.12231586315577,173
South Sudan,"Bovine
meat

N=173",33.71600258541804,kg_co2e,0.71,53.12231586315577,173
Nicaragua,"Bovine
meat

N=173",183.08750401796954,kg_co2e,0.71,53.12231586315577,173
Malawi,"Bovine
meat

N=173",93.05967669707067,kg_co2e,0.71,53.12231586315577,173
Croatia,"Bovine
meat

N=173",22.419321906955496,kg_co2e,0.71,53.12231586315577,173
Sri Lanka,"Bovine
meat

N=173",67.37605913613622,kg_co2e,0.71,53.12231586315577,173
Costa Rica,"Bovine
meat

N=173",33.85728207527489,kg_co2e,0.71,53.12231586315577,173
Haiti,"Bovine
meat

N=173",100.94686302714013,kg_co2e,0.71,53.12231586315577,173
Sudan,"Bovine
meat

N=173",34.37204750531151,kg_co2e,0.71,53.12231586315577,173
Madagascar,"Bovine
meat

N=173",76.02804047325237,kg_co2e,0.71,53.12231586315577,173
Sudan (former),"Bovine
meat

N=173",34.37204750531151,kg_co2e,0.71,53.12231586315577,173
Suriname,"Bovine
meat

N=173",119.93681247535315,kg_co2e,0.71,53.12231586315577,173
Congo,"Bovine
meat

N=173",195.3817801526077,kg_co2e,0.71,53.12231586315577,173
Luxembourg,"Bovine
meat

N=173",38.58303127481028,kg_co2e,0.71,53.12231586315577,173
Sweden,"Bovine
meat

N=173",27.026268694337787,kg_co2e,0.71,53.12231586315577,173
Comoros,"Bovine
meat

N=173",47.03306825734827,kg_co2e,0.71,53.12231586315577,173
Honduras,"Bovine
meat

N=173",139.21230277666052,kg_co2e,0.71,53.12231586315577,173
Somalia,"Bovine
meat

N=173",57.36625408941218,kg_co2e,0.71,53.12231586315577,173
Malaysia,"Bovine
meat

N=173",85.2938233960106,kg_co2e,0.71,53.12231586315577,173
Cyprus,"Bovine
meat

N=173",36.39233993141946,kg_co2e,0.71,53.12231586315577,173
Mali,"Bovine
meat

N=173",76.10700681223283,kg_co2e,0.71,53.12231586315577,173
Djibouti,"Bovine
meat

N=173",101.30237089664836,kg_co2e,0.71,53.12231586315577,173
Rwanda,"Bovine
meat

N=173",42.8805337155679,kg_co2e,0.71,53.12231586315577,173
Denmark,"Bovine
meat

N=173",18.140860369989873,kg_co2e,0.71,53.12231586315577,173
Mexico,"Bovine
meat

N=173",52.05659901525535,kg_co2e,0.71,53.12231586315577,173
Guatemala,"Bovine
meat

N=173",67.88710031018664,kg_co2e,0.71,53.12231586315577,173
Democratic Republic of the Congo,"Bovine
meat

N=173",194.06721009260158,kg_co2e,0.71,53.12231586315577,173
Saudi Arabia,"Bovine
meat

N=173",95.117590379368,kg_co2e,0.71,53.12231586315577,173
Senegal,"Bovine
meat

N=173",81.02991401757332,kg_co2e,0.71,53.12231586315577,173
Mauritania,"Bovine
meat

N=173",105.20929522252045,kg_co2e,0.71,53.12231586315577,173
Russian Federation,"Bovine
meat

N=173",24.838670948817846,kg_co2e,0.71,53.12231586315577,173
Serbia,"Bovine
meat

N=173",26.203754424682785,kg_co2e,0.71,53.12231586315577,173
Martinique,"Bovine
meat

N=173",62.373425191058026,kg_co2e,0.71,53.12231586315577,173
Guinea,"Bovine
meat

N=173",122.31553728380223,kg_co2e,0.71,53.12231586315577,173
Sierra Leone,"Bovine
meat

N=173",67.90156394559585,kg_co2e,0.71,53.12231586315577,173
Côte d'Ivoire,"Bovine
meat

N=173",115.52830548038358,kg_co2e,0.71,53.12231586315577,173
Malta,"Bovine
meat

N=173",20.75608975979452,kg_co2e,0.71,53.12231586315577,173
Slovakia,"Bovine
meat

N=173",21.62213252762103,kg_co2e,0.71,53.12231586315577,173
